Rank,name,Country,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,555bf,333mbf
1786.0,Ayoub Mohammed Jdaida,Tunisia,6604.0,1453.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1787.0,Hein Nieuwoudt,South Africa,6607.0,1994.0,1216.0,552.0,215.0,68.0,56.0,69.0,48.0,559.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1787.0,Mazen Ghozzi,Tunisia,6607.0,2369.0,1516.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,516.0,145.0,107.0,16.0,7.0,25.0
1789.0,Okondu Oliseh,Nigeria,6609.0,1458.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1790.0,Shane van Heerden,South Africa,6612.0,1461.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1791.0,Maximus Okite,Nigeria,6614.0,1463.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1792.0,Ikechukwu Tochukwu,Nigeria,6616.0,1465.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1793.0,Hanan Mohammed Elattar,Egypt,6617.0,1466.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1794.0,Bibiire Ishola,Nigeria,6618.0,1848.0,1459.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,963.0,287.0,107.0,16.0,7.0,25.0
1794.0,Kairav C. Ravjee,South Africa,6618.0,1905.0,1295.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1794.0,Justin Hamann,South Africa,6618.0,1718.0,1482.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1797.0,Omar Mostafa Shamseldin,Egypt,6619.0,1468.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1797.0,Eddy Fick,South Africa,6619.0,2391.0,810.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1799.0,Heinrich Mostert,South Africa,6620.0,1469.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1800.0,Nassir Mohamed Lagraa,Algeria,6622.0,1471.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1801.0,Kevan Chinapul,Mauritius,6624.0,1473.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1802.0,Harel Shnaps,South Africa,6625.0,1842.0,1365.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1802.0,Mohamed Youssef El Mouchtaray,Morocco,6625.0,1946.0,1261.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1804.0,Nishaylin Moodley,South Africa,6627.0,1476.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1805.0,Tobechukwu Okoroji,Nigeria,6628.0,1477.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1806.0,Christof Botha,South Africa,6630.0,1479.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1807.0,Zermane Abdellah Hocine,Algeria,6631.0,1480.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1808.0,Wian Beytel,South Africa,6633.0,2200.0,1282.0,552.0,209.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,771.0,325.0,107.0,16.0,7.0,25.0
1809.0,Jodie Corlett,South Africa,6634.0,2003.0,1213.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1809.0,Mohamed Adnene Bribech,Tunisia,6634.0,1483.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1811.0,Zeyad Abou Zeid,Egypt,6635.0,1769.0,1480.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1000.0,325.0,107.0,16.0,7.0,25.0
1812.0,Calvin Esau,Mauritius,6636.0,1485.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1812.0,Hana Tamer Sophy Mahmoud,Egypt,6636.0,2542.0,676.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1814.0,Jude Kadalie,South Africa,6638.0,1487.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1815.0,Stefan Milos,South Africa,6639.0,2295.0,1096.0,552.0,215.0,68.0,56.0,69.0,48.0,571.0,69.0,249.0,871.0,325.0,107.0,16.0,7.0,25.0
1815.0,Muaadh Muhammed Patel,South Africa,6639.0,1933.0,1458.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,862.0,325.0,107.0,16.0,7.0,25.0
1817.0,Conor Kelly,South Africa,6640.0,2205.0,1503.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,563.0,308.0,107.0,16.0,7.0,25.0
1818.0,Rian Kleynhans,South Africa,6644.0,1493.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1819.0,Rui Verona Issassa dos Santos,Angola,6645.0,2070.0,1157.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1819.0,Yara Aymn Nabil,Egypt,6645.0,1883.0,1344.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1821.0,Okpara Joachim Ogechukwu,Nigeria,6646.0,1495.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1821.0,Rameez Abdool,South Africa,6646.0,1495.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1823.0,Dane Mathew Howburg,South Africa,6648.0,1497.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1824.0,Blake Butlin,South Africa,6649.0,1498.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1825.0,Joshua Kayle,South Africa,6652.0,2192.0,1042.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1826.0,Caleb Amo,Ghana,6656.0,1879.0,1359.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1826.0,Aicha Azzaoui,Morocco,6656.0,1546.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,208.0,1032.0,325.0,107.0,16.0,7.0,25.0
1828.0,Damien Van Heesch,South Africa,6658.0,1507.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1829.0,Michael Snibbe,South Africa,6659.0,1508.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1830.0,Karta Levy,South Africa,6661.0,1510.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1830.0,Fortune Adekogbe,Nigeria,6661.0,1510.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1832.0,Amine Lemmou,Algeria,6665.0,1707.0,1655.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,917.0,325.0,107.0,16.0,7.0,25.0
1833.0,Oyetunbosun David Diya,Nigeria,6667.0,1524.0,1733.0,544.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1833.0,Farah Briki,Tunisia,6667.0,1516.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1835.0,Douae El Hani,Morocco,6668.0,1916.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,633.0,325.0,107.0,16.0,7.0,25.0
1835.0,Tafita Delloue Ralaimiharintsoa,Madagascar,6668.0,1517.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1837.0,Ruben Calitz,South Africa,6670.0,2584.0,1016.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,684.0,325.0,107.0,16.0,7.0,25.0
1837.0,Hayder Fadhel,Tunisia,6670.0,1973.0,1284.0,552.0,215.0,68.0,56.0,69.0,48.0,575.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1839.0,Kade Dean,South Africa,6673.0,2005.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,549.0,325.0,107.0,16.0,7.0,25.0
1839.0,Anis Kerkeni,Tunisia,6673.0,2329.0,1594.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,406.0,283.0,107.0,16.0,7.0,25.0
1841.0,Aleyeldin Ahmed,Egypt,6676.0,1525.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1842.0,Jared Stewart,South Africa,6677.0,1990.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,460.0,69.0,249.0,688.0,325.0,107.0,16.0,7.0,25.0
1842.0,Bilel Messiouri,Algeria,6677.0,1526.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1844.0,Ndumiso Ngidi,South Africa,6679.0,1890.0,1371.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1845.0,Luca Karsten,South Africa,6680.0,1529.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1846.0,Abdelmouhaimen Khanfouci,Algeria,6683.0,1532.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1847.0,Ahmed Rady,Egypt,6686.0,1535.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1848.0,Luca van Loggerenberg,South Africa,6687.0,2070.0,1199.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1849.0,Mousa Elfasy,Libya,6689.0,2124.0,1237.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,996.0,271.0,107.0,16.0,7.0,25.0
1850.0,Meekaa'eel Booley,South Africa,6690.0,1681.0,1618.0,552.0,215.0,68.0,56.0,69.0,48.0,553.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1851.0,Sholto Armstrong,South Africa,6692.0,1541.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1852.0,Shakeel Rosen,South Africa,6694.0,1543.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1853.0,Jaylen Govender,South Africa,6696.0,2290.0,1653.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,367.0,325.0,107.0,16.0,7.0,25.0
1853.0,Maxim Wunsch,South Africa,6696.0,1954.0,1324.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1855.0,Yakeen Barden,South Africa,6702.0,1945.0,1339.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1856.0,Hein Ver Loren van Themaat,South Africa,6703.0,1552.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1857.0,Stefan Sonderling,South Africa,6704.0,2177.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,408.0,325.0,107.0,16.0,7.0,25.0
1858.0,Allan Gibbon,South Africa,6705.0,1554.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1859.0,Igboekwu Fidelis Chijoke,Nigeria,6707.0,1556.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1860.0,Mucoki Waweru,Kenya,6708.0,1761.0,1529.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1860.0,Meriem Ahcen Djabaleh,Algeria,6708.0,1743.0,1547.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1860.0,Jayden Newey,South Africa,6708.0,2015.0,1533.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,774.0,325.0,107.0,16.0,7.0,25.0
1863.0,Taha Masmoudi,Tunisia,6709.0,2007.0,1517.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,799.0,325.0,107.0,16.0,7.0,25.0
1864.0,Nesrine Hadjer Igoudjil,Algeria,6711.0,2174.0,1297.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,854.0,325.0,107.0,16.0,7.0,25.0
1865.0,Brandon Wright,South Africa,6712.0,1934.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,659.0,325.0,107.0,16.0,7.0,25.0
1866.0,Tiaan Claassens,South Africa,6713.0,1873.0,1435.0,552.0,215.0,68.0,56.0,69.0,48.0,567.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1867.0,Owais Rawat,South Africa,6714.0,1563.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1867.0,Alexander James Davies,South Africa,6714.0,1563.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1869.0,Kelvin Buckley-Fawcett,South Africa,6717.0,1566.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1870.0,Reece Jelliman,South Africa,6719.0,1568.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1870.0,Mohamed Anis Charef,Algeria,6719.0,1674.0,1627.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1870.0,Ethan McGurk,South Africa,6719.0,1911.0,1390.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1873.0,Lukas Esterhuizen,South Africa,6723.0,1572.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1874.0,Tega Idogun,Nigeria,6729.0,1578.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1875.0,Ruan Luies,South Africa,6732.0,1815.0,1499.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1876.0,Azraa Ameer,South Africa,6733.0,1582.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1877.0,Jason de Kock,South Africa,6734.0,1583.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1878.0,Amafonye Favour Onyedika,Nigeria,6735.0,1584.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1878.0,Kellan David Swanepoel,South Africa,6735.0,2058.0,1334.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,957.0,325.0,107.0,16.0,7.0,25.0
1878.0,Keven Williams,South Africa,6735.0,1584.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1881.0,Smret Abraham,Eritrea,6737.0,1586.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1882.0,Rohan Naik,South Africa,6740.0,1589.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1883.0,Jean Zwiegers,South Africa,6741.0,1813.0,1510.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1884.0,Reda El Messaoudi,Morocco,6742.0,1591.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1884.0,Muaaz Khan,South Africa,6742.0,1591.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1886.0,Abderahman Lemmou,Algeria,6744.0,2021.0,1305.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1887.0,Rayen Ltaief,Tunisia,6748.0,2342.0,1381.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,639.0,325.0,107.0,16.0,7.0,25.0
1888.0,Manal Khellaf,Algeria,6750.0,1729.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,902.0,325.0,107.0,16.0,7.0,25.0
1889.0,Liam,South Africa,6752.0,1869.0,1465.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1890.0,Johan de Lange,South Africa,6753.0,2916.0,944.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,507.0,325.0,107.0,16.0,7.0,25.0
1891.0,Uzair Mamudbaccus,Mauritius,6754.0,1603.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1892.0,Amélcio António Vidal Morais,Angola,6756.0,1605.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1893.0,Nour Eliman Omeiri,Algeria,6757.0,1606.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1894.0,Luke Chambers,South Africa,6763.0,1977.0,1368.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1894.0,Miguel Yoofi Asmah,Ghana,6763.0,1612.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1894.0,Abdallah Abdallah,Egypt,6763.0,2275.0,1099.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1003.0,325.0,107.0,16.0,7.0,25.0
1897.0,Akwukwaegbu Justyn,Nigeria,6765.0,1614.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1897.0,Luca Raad,South Africa,6765.0,2060.0,1287.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1899.0,Adam Christopher Rebeiro,Kenya,6766.0,2179.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,468.0,325.0,107.0,16.0,7.0,25.0
1900.0,Neal Keyter,South Africa,6767.0,1987.0,1362.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1901.0,Fred Strauss,South Africa,6770.0,1710.0,1733.0,487.0,189.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1902.0,Jonah Lustig,South Africa,6771.0,1955.0,1398.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1903.0,Christo Hart,South Africa,6773.0,1622.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1903.0,Shaheed Hendricks,South Africa,6773.0,1935.0,1450.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1002.0,325.0,107.0,16.0,7.0,25.0
1905.0,Aditya Mewadhari,South Africa,6775.0,1716.0,1641.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1906.0,Saged Khaled Khalaf Fathelbab,Egypt,6776.0,1625.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1907.0,Alex Bezuidenhout,South Africa,6778.0,1627.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1908.0,Preyan Naidu,South Africa,6779.0,1628.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1909.0,Oliver Osama Ghattas,Egypt,6781.0,1659.0,1733.0,523.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1910.0,Younes Bahi,Algeria,6786.0,2109.0,1357.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,934.0,325.0,107.0,16.0,7.0,25.0
1911.0,Youssif Sherif Elsayed,Egypt,6787.0,2131.0,1238.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1912.0,Sulayman Bassem Elsaqqa,Egypt,6789.0,1638.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1913.0,Doron Zinman,South Africa,6791.0,2198.0,1175.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1913.0,Rofaida Maria Korba,Algeria,6791.0,1868.0,1505.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1915.0,Ruben Greyling,South Africa,6792.0,1641.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1916.0,Adam Schewitz,South Africa,6793.0,1642.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1917.0,Dillen Govender,South Africa,6794.0,1643.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1918.0,Divan Van Der Bank,South Africa,6795.0,1892.0,1485.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1918.0,Melek Zouaoui,Tunisia,6795.0,2465.0,1103.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,841.0,325.0,107.0,16.0,7.0,25.0
1918.0,Zaid Kajee,South Africa,6795.0,1826.0,1551.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1918.0,Folorunsho Alli,Nigeria,6795.0,1644.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1922.0,Matthew Warren Cameron,South Africa,6799.0,1648.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1923.0,Oyelude Favour,Nigeria,6802.0,1651.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1924.0,Elijah Sherman,South Africa,6804.0,2115.0,1271.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1925.0,Kelvin Liaw,South Africa,6805.0,1728.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,958.0,325.0,107.0,16.0,7.0,25.0
1926.0,Victor Olaniyan Anuoluwapo,Nigeria,6806.0,1655.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1927.0,Adem Boutiche,Algeria,6807.0,1824.0,1565.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
1928.0,Babatunde Iteoluwakishi,Nigeria,6810.0,1674.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,310.0,107.0,16.0,7.0,25.0
