Rank,name,Country,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,555bf,333mbf
4656.0,Luke Woodhouse,Australia,26119.0,6039.0,5158.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,2037.0,2862.0,759.0,65.0,33.0,147.0
4657.0,Sebastian Liam Bowman,Australia,26125.0,4180.0,4259.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4658.0,Michael Lim,Australia,26131.0,1979.0,6466.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4659.0,Samuel Brooks,Australia,26135.0,6745.0,5304.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,2331.0,1732.0,759.0,65.0,33.0,147.0
4659.0,Josh Leong,New Zealand,26135.0,1444.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4661.0,Mitchell Jamieson,Australia,26140.0,1449.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4662.0,Mehmet Furkan Yavuz,Australia,26142.0,1451.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4662.0,Harry Moran,Australia,26142.0,4736.0,5833.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,2688.0,2862.0,759.0,65.0,33.0,147.0
4664.0,Jayden Susanto,Australia,26143.0,4623.0,3834.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4665.0,Jordan Miller,Australia,26145.0,4878.0,3581.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4665.0,Solomon Staunton,Australia,26145.0,5400.0,3059.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4667.0,Harrison Crawhall,Australia,26148.0,8674.0,3665.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,924.0,2862.0,759.0,65.0,33.0,147.0
4668.0,Billy Romano,Australia,26150.0,4501.0,4755.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4009.0,2862.0,759.0,65.0,33.0,147.0
4669.0,Jia-Le Leon Yang,Australia,26153.0,4932.0,3535.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4670.0,Sebastian Green,Australia,26155.0,4440.0,4029.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4671.0,Bob van Beek,New Zealand,26158.0,5300.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,968.0,2862.0,759.0,65.0,33.0,147.0
4672.0,Huw Haydon,Australia,26165.0,3744.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,3585.0,1808.0,759.0,65.0,33.0,147.0
4673.0,Enya Liu,Australia,26166.0,5159.0,4781.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,3341.0,2862.0,759.0,65.0,33.0,147.0
4674.0,Quentin C F Wat,New Zealand,26171.0,4600.0,3885.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4675.0,Derrick Wang,Australia,26174.0,4126.0,5904.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,3259.0,2862.0,759.0,65.0,33.0,147.0
4676.0,Zachary Sasidharan,Australia,26178.0,5371.0,5589.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,2333.0,2862.0,759.0,65.0,33.0,147.0
4676.0,Wesley Malkiewicz,Australia,26178.0,7064.0,4315.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,1914.0,2862.0,759.0,65.0,33.0,147.0
4678.0,Daniel Earp,Australia,26182.0,5540.0,2956.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4679.0,Eric Dalirian,Australia,26184.0,5382.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,912.0,2862.0,759.0,65.0,33.0,147.0
4680.0,Joe Lim,Australia,26186.0,3824.0,4774.0,2556.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4680.0,Ray Hao Hong,Australia,26186.0,4896.0,5304.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,1162.0,759.0,65.0,33.0,147.0
4682.0,Aiden Young,Australia,26187.0,6060.0,4669.0,2586.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,3294.0,2209.0,759.0,65.0,33.0,147.0
4683.0,Nathan Pulido,Australia,26189.0,3653.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,3043.0,2465.0,759.0,65.0,33.0,147.0
4684.0,Nathan Bleier,Australia,26193.0,5569.0,3271.0,2321.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4685.0,Henry Sherlock,Australia,26194.0,7156.0,3812.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,3626.0,1577.0,759.0,65.0,33.0,147.0
4685.0,Miles Wirawan,Australia,26194.0,1503.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4687.0,Campbell Bowen,Australia,26196.0,4147.0,4363.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4688.0,Lachlan Guarnaccia,Australia,26197.0,5535.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,2333.0,1301.0,759.0,65.0,33.0,147.0
4689.0,Adrian John Martin,Australia,26199.0,4568.0,3945.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4690.0,Richard Gan,New Zealand,26200.0,4608.0,4574.0,1986.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4691.0,Blake Parsons,Australia,26201.0,4336.0,5043.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,3937.0,2862.0,759.0,65.0,33.0,147.0
4692.0,Vassilios Liangas,Australia,26203.0,1699.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,710.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4693.0,Emily Zhang,Australia,26204.0,5052.0,5590.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,3017.0,2522.0,759.0,65.0,33.0,147.0
4694.0,Hunter Smith,Australia,26208.0,4859.0,5202.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,1323.0,759.0,65.0,33.0,147.0
4695.0,Logan Kemp,Australia,26209.0,6672.0,3684.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,2968.0,2862.0,759.0,65.0,33.0,147.0
4696.0,Bailey Apelbaum,Australia,26210.0,4223.0,4845.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4257.0,2862.0,759.0,65.0,33.0,147.0
4697.0,Owen Bratanata,Australia,26211.0,5851.0,6265.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,1210.0,2862.0,759.0,65.0,33.0,147.0
4698.0,James Kelly,Australia,26214.0,4001.0,4527.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4699.0,Louis Zhan,Australia,26216.0,5589.0,2941.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4700.0,Lucas Lim,Australia,26219.0,5171.0,4399.0,2460.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4062.0,2758.0,759.0,65.0,33.0,147.0
4701.0,Rohan Dogra,Australia,26222.0,5874.0,4245.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,3218.0,2862.0,759.0,65.0,33.0,147.0
4702.0,Dylan Johnston,New Zealand,26225.0,5331.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,1004.0,2862.0,759.0,65.0,33.0,147.0
4703.0,Tyler Johns,Australia,26226.0,3860.0,4680.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4704.0,Lachlan Marsh,Australia,26231.0,6467.0,2327.0,2405.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4705.0,Oscar Zylberberg,Australia,26232.0,4549.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,3840.0,815.0,759.0,65.0,33.0,147.0
4706.0,Asher Bartley,Australia,26234.0,5844.0,4637.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,929.0,759.0,65.0,33.0,147.0
4707.0,Taiki Ormsby,New Zealand,26238.0,5976.0,4366.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2057.0,627.0,897.0,3331.0,2816.0,615.0,65.0,33.0,147.0
4707.0,Maxwell Forbes,Australia,26238.0,6765.0,1787.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4707.0,Nick Finlay,Australia,26238.0,6398.0,4167.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,2797.0,2853.0,759.0,65.0,33.0,147.0
4710.0,Michael Cetin,Australia,26239.0,3503.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,2846.0,2862.0,759.0,65.0,33.0,147.0
4711.0,Cameron Svendsen,Australia,26241.0,4843.0,5898.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,3284.0,2193.0,759.0,65.0,33.0,147.0
4711.0,Tallon Kalischer,Australia,26241.0,4304.0,4251.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4713.0,Susmit Sambu,Australia,26243.0,4786.0,3771.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4714.0,Benjamin Pallagi,Australia,26246.0,4432.0,4508.0,2296.0,1103.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4715.0,Ethan Baxter,Australia,26247.0,2145.0,7005.0,2065.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4716.0,David Ommundson,Australia,26249.0,5982.0,3581.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,1862.0,759.0,65.0,33.0,147.0
4717.0,Daniel Terblans,Australia,26251.0,4924.0,4176.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4601.0,2527.0,759.0,65.0,33.0,147.0
4718.0,Rafael Gideon Agdigos,Australia,26252.0,3249.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4092.0,1883.0,759.0,65.0,33.0,147.0
4719.0,Lachie Rayner,Australia,26257.0,3883.0,5216.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4273.0,2862.0,759.0,65.0,33.0,147.0
4720.0,Jordan Budiono,Australia,26264.0,5976.0,4404.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,2999.0,2862.0,759.0,65.0,33.0,147.0
4720.0,Juan Alonzo Fado,Australia,26264.0,3479.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,2895.0,2862.0,759.0,65.0,33.0,147.0
4722.0,Aaryaa Singh,Australia,26265.0,4257.0,4322.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4723.0,Rudra Chawan,Australia,26266.0,5641.0,4488.0,2337.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,3569.0,2862.0,759.0,65.0,33.0,147.0
4724.0,Isaac Kang,Australia,26270.0,1579.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4725.0,Paolo Corneli,Australia,26272.0,4924.0,4841.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,3622.0,2862.0,759.0,65.0,33.0,147.0
4726.0,Noah Ireland-Spicer,New Zealand,26274.0,3368.0,5220.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4727.0,Micah Fitz Patrick,New Zealand,26275.0,5481.0,3329.0,2654.0,1125.0,477.0,352.0,317.0,383.0,1966.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4727.0,Max Thornton,Australia,26275.0,4440.0,5669.0,2437.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4377.0,1983.0,759.0,65.0,33.0,147.0
4729.0,Phoenix King,Australia,26277.0,4581.0,4311.0,2654.0,1125.0,477.0,352.0,317.0,383.0,1886.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4730.0,James Gentner,Australia,26278.0,7001.0,5562.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,2852.0,840.0,759.0,65.0,33.0,147.0
4731.0,Regis Tinaye Kwari,New Zealand,26280.0,1589.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4732.0,Orlando Trollope,Australia,26283.0,6100.0,3166.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2193.0,759.0,65.0,33.0,147.0
4732.0,Markus Euno Mariano,Australia,26283.0,5688.0,4661.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,3303.0,2608.0,759.0,65.0,33.0,147.0
4734.0,Jacob Walker Urlichs,Australia,26286.0,6155.0,3827.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,3419.0,2862.0,759.0,65.0,33.0,147.0
4735.0,Max Eberhardt,Australia,26288.0,3959.0,4643.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4736.0,Ralph Divinagracia,Australia,26290.0,4377.0,4664.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4364.0,2862.0,759.0,65.0,33.0,147.0
4737.0,Cooper Wang,New Zealand,26295.0,4918.0,3932.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2157.0,627.0,686.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4737.0,Luke Hammond,New Zealand,26295.0,4355.0,4596.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4459.0,2862.0,759.0,65.0,33.0,147.0
4739.0,Jacob Butterworth,Australia,26296.0,1605.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4740.0,Alex Rhodes-Robinson,New Zealand,26299.0,7023.0,2531.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,3860.0,2862.0,759.0,65.0,33.0,147.0
4741.0,Luka Kapiteli,Australia,26301.0,4431.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,1980.0,2862.0,759.0,65.0,33.0,147.0
4742.0,Owen McGregor,Australia,26303.0,4845.0,4259.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4314.0,2862.0,759.0,65.0,33.0,147.0
4743.0,Brighton Wong,Australia,26306.0,4757.0,4186.0,2331.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4744.0,Campbell Studd,Australia,26309.0,6208.0,4144.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,3224.0,2710.0,759.0,65.0,33.0,147.0
4744.0,Elliot Leahy,Australia,26309.0,3798.0,4825.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4746.0,Joshua Ventura,New Zealand,26313.0,1622.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4747.0,Hayden Monger,Australia,26314.0,3465.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,2959.0,2862.0,759.0,65.0,33.0,147.0
4748.0,Evan Yin,Australia,26319.0,3812.0,4821.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4749.0,Ferguson Muthu,New Zealand,26320.0,6151.0,4000.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,3284.0,2862.0,759.0,65.0,33.0,147.0
4750.0,Toby Templeton,Australia,26324.0,7598.0,3009.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,2906.0,2788.0,759.0,65.0,33.0,147.0
4751.0,Khai Pham,Australia,26325.0,1634.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4751.0,Lavin Shoyo Devaraj,Australia,26325.0,5793.0,5550.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,2820.0,2139.0,759.0,65.0,33.0,147.0
4753.0,Sheldon Russell,Australia,26328.0,3487.0,5779.0,2030.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4754.0,Phil Moliver,Australia,26331.0,4753.0,4938.0,2654.0,1125.0,477.0,352.0,317.0,383.0,1420.0,348.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4755.0,James Paul Arnatt,Australia,26332.0,3883.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,620.0,759.0,65.0,33.0,147.0
4756.0,Cormac Colman,Australia,26335.0,5585.0,5469.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,2972.0,2286.0,759.0,65.0,33.0,147.0
4756.0,Adrian Day,Australia,26335.0,4283.0,4366.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4758.0,Riyaan Patel,New Zealand,26336.0,1823.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,581.0,65.0,33.0,147.0
4759.0,Callum Turner,Australia,26342.0,5250.0,3587.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4620.0,2862.0,759.0,65.0,33.0,147.0
4759.0,Frederick Joseph,Australia,26342.0,5006.0,5657.0,2494.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,2954.0,2862.0,759.0,65.0,33.0,147.0
4761.0,Jonah Spiteri,Australia,26345.0,5104.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,1351.0,2862.0,759.0,65.0,33.0,147.0
4761.0,Samuel Lim,Australia,26345.0,1654.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4763.0,Kazimullah Mohammed,Australia,26349.0,4116.0,4547.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4764.0,Arlo Rhodes,New Zealand,26350.0,7240.0,4760.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,2730.0,1597.0,759.0,65.0,33.0,147.0
4765.0,Ashel Parris,Australia,26352.0,4947.0,4755.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,3765.0,2862.0,759.0,65.0,33.0,147.0
4766.0,Ziggy Taylor,Australia,26353.0,5860.0,4664.0,2654.0,1125.0,477.0,352.0,317.0,383.0,1970.0,627.0,897.0,3161.0,2862.0,759.0,65.0,33.0,147.0
4767.0,Jack Broad,Australia,26357.0,4590.0,4081.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4768.0,Luke Salonga,Australia,26358.0,5043.0,3629.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4769.0,Henry Jung,Australia,26359.0,5920.0,5919.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,2082.0,2415.0,759.0,65.0,33.0,147.0
4770.0,Jayson Nestic,Australia,26361.0,2975.0,5700.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4771.0,Charlie Speight,Australia,26362.0,4835.0,4541.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2162.0,759.0,65.0,33.0,147.0
4772.0,Toby Chamberlain,Australia,26363.0,1779.0,7005.0,2654.0,1125.0,477.0,352.0,210.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4772.0,Hamish Wurst,Australia,26363.0,4732.0,3945.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4774.0,Cooper John,New Zealand,26364.0,4835.0,3843.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4774.0,Edward Elgar,Australia,26364.0,5581.0,5152.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,876.0,2972.0,2657.0,759.0,65.0,33.0,147.0
4776.0,Daniel Zhang,Australia,26365.0,7039.0,3447.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,2994.0,2862.0,759.0,65.0,33.0,147.0
4777.0,Danil Yahnov,Australia,26367.0,5443.0,3238.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4778.0,Grahame Cairns,Australia,26368.0,5130.0,3552.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4778.0,Eden Lee,Australia,26368.0,5346.0,4000.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2198.0,759.0,65.0,33.0,147.0
4778.0,Jadon Lim,Australia,26368.0,1677.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4781.0,Jono Hargreaves,Australia,26370.0,7013.0,4606.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,1866.0,2862.0,759.0,65.0,33.0,147.0
4781.0,Nicholas Christensen,Australia,26370.0,5892.0,4806.0,2576.0,1125.0,477.0,352.0,317.0,383.0,2148.0,627.0,897.0,3724.0,2042.0,759.0,65.0,33.0,147.0
4783.0,Joshua Gilmore,New Zealand,26374.0,5068.0,3620.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4784.0,Harry Wills,New Zealand,26378.0,6662.0,5767.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,1064.0,2862.0,759.0,65.0,33.0,147.0
4784.0,Avyay Kandangath,Australia,26378.0,4839.0,4054.0,2453.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4786.0,Rishikesh Biju,New Zealand,26379.0,6356.0,3581.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,3746.0,2673.0,759.0,65.0,33.0,147.0
4787.0,Cedric Sebastian O'Brien,Australia,26388.0,4393.0,5442.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,3668.0,2862.0,759.0,65.0,33.0,147.0
4788.0,Raphael von Sivers,Australia,26389.0,4486.0,4217.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4789.0,Justin Thompson,Australia,26393.0,4433.0,4521.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4554.0,2862.0,759.0,65.0,33.0,147.0
4790.0,Connor Kai Ong,Australia,26397.0,3337.0,5374.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4790.0,Aiden Higgs,Australia,26397.0,5612.0,5071.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,3527.0,2164.0,759.0,65.0,33.0,147.0
4790.0,Kalani Hokianga,New Zealand,26397.0,5807.0,3481.0,2472.0,1125.0,477.0,352.0,317.0,383.0,1792.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4793.0,Aston Donker,New Zealand,26400.0,1709.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4794.0,Jules Ashworth-Lawson,New Zealand,26403.0,6311.0,3405.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,3802.0,2862.0,759.0,65.0,33.0,147.0
4795.0,Logan McGinnis,Australia,26404.0,1713.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
4795.0,Anirvan Bhaduri,New Zealand,26404.0,3793.0,4925.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
