Rank,name,Country,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,555bf,333mbf
8573.0,Gustavo Silva Cardoso,Brazil,41281.0,10072.0,6050.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4009.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8573.0,Bruno Cesar Escobar López,Bolivia,41281.0,7615.0,8477.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8575.0,Mariana Florêncio Meirelles,Brazil,41282.0,12080.0,6985.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,3022.0,2623.0,1070.0,80.0,33.0,219.0
8575.0,Paul Rolando Canaza Apaza,Peru,41282.0,8370.0,7877.0,4093.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8577.0,Francisco Martinez,Chile,41283.0,9936.0,6158.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8577.0,Leonardo João Ramos,Brazil,41283.0,6590.0,9823.0,4247.0,1862.0,698.0,557.0,288.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8579.0,Valentín Repetto,Argentina,41284.0,10869.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1774.0,1449.0,2623.0,1070.0,80.0,33.0,219.0
8579.0,Julian Carvajal,Bolivia,41284.0,8840.0,7255.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8581.0,Vinicius Abbate Martins,Brazil,41287.0,12169.0,7518.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,2405.0,2623.0,1070.0,80.0,33.0,219.0
8581.0,Juan David Navarro Ferreira,Colombia,41287.0,11412.0,6414.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,4266.0,2623.0,1070.0,80.0,33.0,219.0
8583.0,Benito Gobillon,Chile,41290.0,6278.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8583.0,Sergio Marcelo Mego,Peru,41290.0,6278.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8583.0,Gerardo Lizarbe Meza,Peru,41290.0,6278.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8586.0,León Ramírez González,Colombia,41291.0,10012.0,6943.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5141.0,2623.0,1070.0,80.0,33.0,219.0
8586.0,Juan Esteban Niño Patiño,Colombia,41291.0,7261.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,1641.0,1070.0,80.0,33.0,219.0
8588.0,Jerson Heredia Arriagada,Chile,41293.0,9983.0,6121.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8589.0,Santiago Ivan Capri,Argentina,41294.0,10987.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,1289.0,2623.0,1070.0,80.0,33.0,219.0
8590.0,Yslanisson da Costa Martins,Brazil,41296.0,8268.0,7839.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8591.0,Samuel Márcio,Brazil,41297.0,10130.0,5978.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8591.0,Samuel Joed Ayala Durán,Colombia,41297.0,9076.0,7032.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8593.0,Diego Luis Chavez Grandez,Peru,41298.0,7178.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5102.0,2623.0,1070.0,80.0,33.0,219.0
8594.0,Vitor Neves Pereira,Brazil,41299.0,10341.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,1940.0,2623.0,1070.0,80.0,33.0,219.0
8595.0,Israel Mendoza Rojas,Bolivia,41301.0,6289.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8596.0,Benjamín Troncoso,Chile,41306.0,6294.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8597.0,Marcelo Andres Gallardo Sáez,Chile,41309.0,10012.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,2279.0,2623.0,1070.0,80.0,33.0,219.0
8598.0,Mateo Schaller Franich,Argentina,41310.0,10586.0,7064.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,4465.0,2623.0,1070.0,80.0,33.0,219.0
8599.0,Yojan Callapiña Bocangelino,Peru,41313.0,6301.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8600.0,Victor Gabriel de Moraes Marinho,Brazil,41314.0,8292.0,7833.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8601.0,Andres Felipe Agudelo Calderon,Colombia,41315.0,10889.0,7132.0,4012.0,1720.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,4476.0,2623.0,1070.0,80.0,33.0,219.0
8602.0,Marcos paulo da Silva Sousa,Brazil,41318.0,12738.0,5232.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1743.0,4236.0,2623.0,1070.0,80.0,33.0,219.0
8603.0,Juan Pablo Verdun,Uruguay,41322.0,6310.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8604.0,Marcelo Enrique Herrera Araya,Chile,41324.0,7113.0,9823.0,3446.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8605.0,Lucas Ricci Arruda Leite,Brazil,41326.0,6314.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8605.0,Rafael Mendonça Queiroz,Brazil,41326.0,6314.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8605.0,Alex Marcelo Chilo Ribera,Bolivia,41326.0,6314.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8605.0,Patrick Domingues Quintela,Brazil,41326.0,6314.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8605.0,Vasco Gabriel Omar Silva Mandiola,Chile,41326.0,6314.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8610.0,Paulo Roberto Cavalcante Feitosa,Brazil,41327.0,9505.0,7598.0,4247.0,1862.0,698.0,557.0,607.0,607.0,3074.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8611.0,Gabriel Esteban Garcia Restrepo,Colombia,41328.0,8063.0,8076.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8612.0,Ariel Alvarado,Peru,41332.0,10877.0,5266.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8613.0,Máximo Rodríguez,Uruguay,41333.0,10230.0,6630.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1110.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8614.0,Luis Felipe Palacios Peña,Venezuela,41334.0,9294.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,3022.0,2623.0,1070.0,80.0,33.0,219.0
8614.0,Paulo Henrique Dttmann Jarske,Brazil,41334.0,6322.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8614.0,Cristian Camilo Pachón Malagón,Colombia,41334.0,9670.0,6475.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8617.0,Juan Pablo Ignacio Araya Varela,Chile,41337.0,9827.0,6321.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8618.0,Santiago Agustín Picardi Gaute,Argentina,41344.0,6436.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,3935.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8619.0,Jose Esteban Figueroa Orellana,Peru,41345.0,6333.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8620.0,Nicanor Javier Pereira Corico,Bolivia,41348.0,9312.0,6847.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8621.0,Fernando Lopes do Nascimento,Brazil,41354.0,6342.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8622.0,Santiago Fonseca,Colombia,41355.0,9802.0,7240.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5118.0,2623.0,1070.0,80.0,33.0,219.0
8623.0,Renzo Contreras Flores,Peru,41356.0,6344.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8623.0,Gonzalo Ruben Castañeda Huisa,Peru,41356.0,6344.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8625.0,Gustavo Henrique Duarte,Brazil,41359.0,11084.0,5086.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8626.0,Cristóbal Soto,Chile,41360.0,9867.0,8540.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,3758.0,2623.0,1070.0,80.0,33.0,219.0
8627.0,Guilherme Thompson,Brazil,41361.0,8299.0,7873.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8628.0,David Santiago Giraldo Garzón,Colombia,41362.0,7130.0,9823.0,3467.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8629.0,Santiago Arciniegas,Colombia,41369.0,13833.0,4190.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,4151.0,2623.0,1070.0,80.0,33.0,219.0
8629.0,Jaime Acevedo Cuaran,Colombia,41369.0,6357.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8631.0,Bastian Valdés,Chile,41372.0,6360.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8632.0,Jandri Enriquez,Ecuador,41375.0,6363.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8632.0,Adrián Cocco,Uruguay,41375.0,6363.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8632.0,Juan Pablo Agudelo Casas,Colombia,41375.0,6363.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8632.0,Igor Santos Pereira,Brazil,41375.0,7173.0,9823.0,3437.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8632.0,Luan Oliveira,Brazil,41375.0,6363.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8637.0,Gabriel Kuhne Leon,Chile,41379.0,10895.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,3509.0,727.0,1826.0,1996.0,2623.0,1070.0,80.0,33.0,219.0
8638.0,Gabriel Dante Mendez,Argentina,41380.0,11216.0,4975.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8639.0,Eduardo Bogado,Paraguay,41382.0,6370.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8640.0,Juan Manuel Parra,Colombia,41383.0,11766.0,4428.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8641.0,Michel Navarrina Moura,Brazil,41388.0,10628.0,5774.0,4154.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5884.0,2623.0,1070.0,80.0,33.0,219.0
8641.0,Henrique Sátiro de Carvalho,Brazil,41388.0,6376.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8641.0,Thiago de Carvalho Migliano,Brazil,41388.0,6376.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8644.0,Nelson Prata Pravato Serrano,Brazil,41392.0,7349.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,3070.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8645.0,Emmanuel Barrera Gamboa,Colombia,41393.0,6381.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8646.0,Alejandro Moroni Alcon Mancilla,Bolivia,41395.0,7211.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,3211.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8647.0,Zaltner Santana,Brazil,41398.0,9589.0,7010.0,4247.0,1862.0,698.0,557.0,607.0,607.0,3649.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8648.0,Gustavo Ventocilla,Peru,41404.0,6774.0,9823.0,3865.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8648.0,Bruno Alden Loza Vasquez,Bolivia,41404.0,7293.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,3138.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8648.0,Alan Carlos Torres Morales,Peru,41404.0,6392.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8648.0,Juan Diego Ramirez Medina,Colombia,41404.0,12504.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,1062.0,1443.0,1070.0,80.0,33.0,219.0
8652.0,Sergio Alejandro Pinzon,Colombia,41405.0,8123.0,8093.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8653.0,Marcelo Shigueaki Makigussa,Brazil,41406.0,7243.0,8974.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8653.0,Nikolas Brañez Figueredo,Bolivia,41406.0,8208.0,8009.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8655.0,Mauricio Rodriguez,Chile,41410.0,6398.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8655.0,Jonas Martins Ferreira,Brazil,41410.0,6398.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8657.0,Rafael Correia de Santana,Brazil,41412.0,10969.0,6822.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,4783.0,2266.0,1070.0,80.0,33.0,219.0
8658.0,Ayti Carvajal,Ecuador,41415.0,6403.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8659.0,Jenny Alvarez Moraga,Chile,41421.0,8651.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,3752.0,2623.0,1070.0,80.0,33.0,219.0
8660.0,Juan David Alzate López,Colombia,41422.0,6410.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8660.0,Josias Roberto Elias Silva,Brazil,41422.0,6410.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8660.0,Alejandro Josue Cabrales Peña,Venezuela,41422.0,8953.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,3527.0,727.0,1826.0,3963.0,2623.0,1070.0,80.0,33.0,219.0
8660.0,Pedro Henrique Lopes Micheletto,Brazil,41422.0,11716.0,6943.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,3568.0,2623.0,1070.0,80.0,33.0,219.0
8664.0,Wilmer Fabiangelo Sánchez Velásquez,Colombia,41423.0,8348.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,2102.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8665.0,Omar Emanuel Cárdenas García,Colombia,41426.0,9153.0,7319.0,4247.0,1862.0,698.0,557.0,607.0,607.0,3804.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8665.0,Daniel Curelop,Colombia,41426.0,9347.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,3061.0,2623.0,1070.0,80.0,33.0,219.0
8667.0,Martín Alexis Meza Valle,Chile,41427.0,6415.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8667.0,Henry Felipe Moreno,Colombia,41427.0,6415.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8667.0,Alexandre Moura Rufino,Brazil,41427.0,6415.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8670.0,Alefe Almeida dos Santos,Brazil,41431.0,10690.0,5552.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8671.0,Angel Lopez,Colombia,41432.0,6420.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8672.0,Steven Guañuna,Ecuador,41437.0,6425.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8673.0,Dionatan Cristiano,Brazil,41442.0,6430.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8673.0,Miguel Schmidt,Brazil,41442.0,6430.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8675.0,Jhon Paillacho,Ecuador,41448.0,6436.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8676.0,Andres Felipe Cuervo Salcedo,Colombia,41449.0,8522.0,7738.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8677.0,Arthur Belucio Ruviere,Brazil,41451.0,12359.0,8199.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,2736.0,1585.0,1070.0,80.0,33.0,219.0
8678.0,Juan Carlos Castellanos Valderrama,Colombia,41455.0,6443.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8678.0,Renato Alonso Acuña Ramos,Chile,41455.0,6443.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8678.0,Giordan Herry Puerta Cueva,Peru,41455.0,6443.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8678.0,Marcelo Sousa Lira,Brazil,41455.0,6443.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8682.0,Brenno Amaral Marques Oliveira,Brazil,41457.0,8397.0,8001.0,4117.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8683.0,Santiago Delmar Meza Robles,Peru,41459.0,9827.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,2614.0,2623.0,1070.0,80.0,33.0,219.0
8683.0,Martin Quintana Flores,Peru,41459.0,10474.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,1967.0,2623.0,1070.0,80.0,33.0,219.0
8685.0,Darío Gabriel Robles,Argentina,41460.0,6448.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8685.0,Joaquín De Sosa,Uruguay,41460.0,6448.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8687.0,Jhordan Velarde,Peru,41462.0,9445.0,6828.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8688.0,Thomas Moreno Torrado,Colombia,41467.0,10758.0,5520.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8689.0,Emilio Costaguta,Argentina,41468.0,10272.0,6007.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8689.0,Ithalo Farias Quirino,Brazil,41468.0,6456.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8691.0,Delano Vieira de Moura,Brazil,41473.0,9165.0,7119.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8691.0,André Bastos,Brazil,41473.0,8325.0,7959.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8693.0,Julián Esteban Valencia Vargas,Colombia,41474.0,10726.0,6321.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5232.0,2623.0,1070.0,80.0,33.0,219.0
8694.0,Jorge Hernan Molano Gomez,Colombia,41476.0,7578.0,9823.0,3133.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8695.0,José Alejandro Sahonero Salas,Bolivia,41477.0,6465.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8696.0,Sofia Rozario Ribeiro Neres,Brazil,41480.0,10280.0,7130.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,4875.0,2623.0,1070.0,80.0,33.0,219.0
8696.0,Eddy Alexander Tenecela Cabrera,Ecuador,41480.0,9071.0,7220.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8698.0,Bruno Quezada,Chile,41481.0,6967.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5496.0,2623.0,1070.0,80.0,33.0,219.0
8698.0,Cristian Jesus Barreda,Peru,41481.0,6469.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8698.0,Pedro Augusto de Oliveira Silva Martins,Brazil,41481.0,6469.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8698.0,Laura da Silva Sant'Ana,Brazil,41481.0,6469.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8698.0,Gabriel da Rocha,Brazil,41481.0,6469.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
8698.0,Ciro Barg Oyanguren,Argentina,41481.0,6469.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
