Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,555bf
58.0,Tomas Nieponice,968.0,75.0,31.0,96.0,65.0,41.0,40.0,22.0,29.0,97.0,49.0,108.0,123.0,104.0,81.0,5.0,2.0
59.0,Alejandro Kolster Passos,972.0,116.0,49.0,86.0,82.0,41.0,40.0,22.0,29.0,163.0,69.0,41.0,151.0,63.0,13.0,5.0,2.0
60.0,Giuliano Tumini,976.0,109.0,93.0,99.0,85.0,39.0,40.0,22.0,29.0,122.0,37.0,101.0,134.0,41.0,18.0,5.0,2.0
61.0,Ismael Gabriel Soto,977.0,46.0,70.0,27.0,55.0,41.0,40.0,22.0,29.0,56.0,69.0,93.0,102.0,239.0,81.0,5.0,2.0
62.0,Mateo Coca,981.0,97.0,94.0,123.0,39.0,28.0,40.0,22.0,29.0,108.0,69.0,78.0,63.0,103.0,81.0,5.0,2.0
63.0,Germán Venturino,1024.0,115.0,54.0,77.0,46.0,41.0,40.0,22.0,29.0,19.0,69.0,58.0,323.0,43.0,81.0,5.0,2.0
64.0,Martina Camps,1040.0,83.0,77.0,91.0,108.0,41.0,40.0,22.0,29.0,85.0,8.0,108.0,123.0,137.0,81.0,5.0,2.0
65.0,Mateo Franco,1045.0,123.0,38.0,83.0,104.0,41.0,40.0,22.0,29.0,83.0,69.0,52.0,162.0,111.0,81.0,5.0,2.0
66.0,Diego Vargas,1046.0,42.0,53.0,46.0,43.0,41.0,40.0,22.0,29.0,16.0,69.0,108.0,210.0,239.0,81.0,5.0,2.0
66.0,Cristian Gabriel Ledesma,1046.0,85.0,170.0,60.0,61.0,41.0,40.0,22.0,29.0,96.0,69.0,51.0,92.0,151.0,72.0,5.0,2.0
68.0,Manuel Jontin Luna,1054.0,135.0,147.0,115.0,68.0,41.0,40.0,22.0,29.0,100.0,15.0,108.0,49.0,97.0,81.0,5.0,2.0
69.0,Ignacio Luquez,1064.0,53.0,117.0,71.0,50.0,35.0,40.0,22.0,29.0,58.0,69.0,108.0,190.0,134.0,81.0,5.0,2.0
70.0,León Godoy,1073.0,203.0,76.0,167.0,132.0,41.0,40.0,22.0,28.0,77.0,28.0,61.0,54.0,56.0,81.0,5.0,2.0
71.0,Bruno Ballarino,1080.0,26.0,99.0,44.0,132.0,41.0,40.0,22.0,29.0,288.0,69.0,108.0,3.0,91.0,81.0,5.0,2.0
72.0,Ciro Avalos,1101.0,71.0,19.0,38.0,132.0,41.0,40.0,22.0,29.0,25.0,69.0,108.0,373.0,46.0,81.0,5.0,2.0
73.0,Axel Lifschitz,1103.0,76.0,52.0,65.0,99.0,41.0,40.0,22.0,29.0,202.0,69.0,108.0,62.0,150.0,81.0,5.0,2.0
74.0,Sebastián Gauna,1119.0,120.0,77.0,94.0,62.0,41.0,40.0,22.0,29.0,288.0,69.0,108.0,127.0,7.0,28.0,5.0,2.0
75.0,Facundo Matías Quercia Madeiro,1130.0,80.0,179.0,58.0,25.0,41.0,40.0,22.0,29.0,37.0,69.0,48.0,222.0,192.0,81.0,5.0,2.0
76.0,Ignacio Williams,1145.0,144.0,95.0,89.0,64.0,41.0,40.0,22.0,29.0,80.0,69.0,62.0,83.0,239.0,81.0,5.0,2.0
77.0,Leandro Martín López,1152.0,8.0,11.0,29.0,132.0,41.0,40.0,22.0,4.0,8.0,69.0,1.0,460.0,239.0,81.0,5.0,2.0
78.0,Tomás Von Freeden,1171.0,65.0,108.0,112.0,132.0,41.0,40.0,22.0,29.0,52.0,69.0,75.0,246.0,92.0,81.0,5.0,2.0
79.0,Federico Ian Amor,1179.0,136.0,282.0,113.0,83.0,36.0,40.0,22.0,29.0,53.0,69.0,35.0,31.0,162.0,81.0,5.0,2.0
80.0,Cristian Flores,1180.0,210.0,50.0,111.0,101.0,41.0,39.0,22.0,29.0,89.0,67.0,107.0,71.0,155.0,81.0,5.0,2.0
81.0,Franco Giuliani,1197.0,166.0,82.0,195.0,132.0,41.0,40.0,22.0,29.0,98.0,69.0,108.0,103.0,24.0,81.0,5.0,2.0
82.0,Franco Tomaselli,1204.0,99.0,147.0,98.0,35.0,26.0,23.0,22.0,29.0,219.0,69.0,100.0,117.0,132.0,81.0,5.0,2.0
83.0,Xago Torres,1205.0,111.0,103.0,80.0,97.0,41.0,40.0,22.0,29.0,288.0,50.0,108.0,100.0,48.0,81.0,5.0,2.0
84.0,Samuel Aldana,1207.0,92.0,119.0,92.0,132.0,41.0,40.0,22.0,29.0,94.0,69.0,108.0,42.0,239.0,81.0,5.0,2.0
85.0,Valentín Fernández Pizzella,1209.0,194.0,68.0,131.0,132.0,41.0,40.0,22.0,29.0,201.0,48.0,108.0,39.0,68.0,81.0,5.0,2.0
