Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,555bf
63.0,Juan Camilo Vargas,1248.0,144.0,294.0,132.0,65.0,34.0,35.0,24.0,6.0,112.0,43.0,110.0,139.0,23.0,83.0,2.0,2.0
64.0,Sebastian Cardona,1254.0,35.0,78.0,72.0,96.0,107.0,72.0,24.0,41.0,80.0,124.0,104.0,178.0,113.0,126.0,2.0,2.0
65.0,Sebastián Pulgarín Manrique,1286.0,84.0,93.0,121.0,250.0,107.0,72.0,24.0,41.0,68.0,22.0,206.0,8.0,60.0,126.0,2.0,2.0
66.0,Julian David Durán Gomez,1297.0,81.0,129.0,56.0,67.0,62.0,72.0,24.0,41.0,79.0,124.0,138.0,208.0,86.0,126.0,2.0,2.0
67.0,Rafael Felipe Cordoba,1311.0,13.0,148.0,85.0,63.0,107.0,72.0,24.0,37.0,11.0,124.0,27.0,329.0,175.0,92.0,2.0,2.0
68.0,Jhuliam Stevam Picon Muñoz,1322.0,103.0,18.0,153.0,250.0,107.0,72.0,24.0,41.0,178.0,2.0,112.0,106.0,26.0,126.0,2.0,2.0
69.0,Sergio Andres Guillen Ibarra,1334.0,16.0,48.0,25.0,47.0,99.0,72.0,24.0,22.0,69.0,124.0,46.0,331.0,281.0,126.0,2.0,2.0
70.0,Diego Pinto Almario,1354.0,131.0,122.0,107.0,122.0,72.0,57.0,22.0,41.0,143.0,3.0,226.0,76.0,102.0,126.0,2.0,2.0
71.0,Erick Steven Muñoz Torres,1360.0,20.0,43.0,9.0,8.0,13.0,72.0,24.0,41.0,152.0,124.0,21.0,155.0,548.0,126.0,2.0,2.0
72.0,Juan David Martinez Riveros,1372.0,177.0,143.0,110.0,124.0,107.0,72.0,24.0,41.0,220.0,79.0,67.0,66.0,12.0,126.0,2.0,2.0
73.0,Jerónimo González Sánchez,1380.0,39.0,13.0,59.0,192.0,107.0,72.0,24.0,41.0,67.0,124.0,182.0,225.0,105.0,126.0,2.0,2.0
74.0,Jonathan David Noriega Gutiérrez,1381.0,107.0,52.0,43.0,73.0,107.0,72.0,24.0,41.0,186.0,124.0,226.0,137.0,59.0,126.0,2.0,2.0
75.0,Victoria Alejandra Zambrano Buitrago,1384.0,99.0,64.0,117.0,250.0,107.0,72.0,24.0,41.0,201.0,69.0,73.0,57.0,80.0,126.0,2.0,2.0
76.0,Juan Felipe Cardona Gasca,1397.0,36.0,156.0,12.0,29.0,107.0,72.0,24.0,41.0,128.0,124.0,66.0,445.0,83.0,70.0,2.0,2.0
77.0,Miguel Andres Quintero Higuera,1424.0,30.0,125.0,57.0,78.0,107.0,72.0,24.0,41.0,231.0,124.0,74.0,149.0,182.0,126.0,2.0,2.0
78.0,Kevin Carrillo García,1438.0,24.0,85.0,79.0,250.0,107.0,72.0,24.0,34.0,66.0,124.0,226.0,47.0,170.0,126.0,2.0,2.0
79.0,Hugo Javier Yabrudy Mercado,1441.0,93.0,96.0,37.0,250.0,107.0,72.0,24.0,41.0,114.0,124.0,141.0,44.0,168.0,126.0,2.0,2.0
80.0,Juliana Gonzalez Silva,1454.0,64.0,187.0,82.0,26.0,16.0,14.0,24.0,41.0,154.0,26.0,75.0,530.0,85.0,126.0,2.0,2.0
81.0,Santiago Mejia Chacon,1462.0,105.0,172.0,81.0,130.0,86.0,72.0,24.0,41.0,56.0,124.0,72.0,171.0,198.0,126.0,2.0,2.0
82.0,Juan Pablo Silvera Prieto,1470.0,67.0,371.0,129.0,76.0,85.0,72.0,24.0,41.0,97.0,86.0,95.0,162.0,65.0,96.0,2.0,2.0
83.0,Isabela Quesada Rodríguez,1475.0,97.0,89.0,194.0,250.0,107.0,72.0,24.0,41.0,156.0,124.0,100.0,52.0,39.0,126.0,2.0,2.0
84.0,Juan Camilo Gallo Padilla,1502.0,118.0,140.0,58.0,49.0,43.0,40.0,24.0,41.0,27.0,124.0,37.0,511.0,179.0,107.0,2.0,2.0
85.0,Juan David Hernández Valderrama,1522.0,40.0,56.0,95.0,110.0,107.0,72.0,24.0,41.0,36.0,124.0,226.0,484.0,89.0,14.0,2.0,2.0
86.0,Maicol Ramos,1544.0,185.0,91.0,154.0,136.0,83.0,67.0,24.0,41.0,445.0,6.0,64.0,31.0,87.0,126.0,2.0,2.0
87.0,Santiago Duque,1573.0,69.0,13.0,60.0,250.0,107.0,72.0,24.0,41.0,111.0,124.0,59.0,104.0,409.0,126.0,2.0,2.0
88.0,Sebastian Nieto Ramirez,1588.0,153.0,79.0,130.0,173.0,107.0,72.0,24.0,41.0,99.0,124.0,162.0,47.0,247.0,126.0,2.0,2.0
89.0,Santiago Peña Urrego,1589.0,160.0,152.0,215.0,203.0,107.0,72.0,24.0,41.0,182.0,124.0,29.0,187.0,30.0,59.0,2.0,2.0
89.0,Rey Danilo Florez,1589.0,135.0,85.0,64.0,250.0,107.0,72.0,24.0,41.0,49.0,124.0,170.0,114.0,224.0,126.0,2.0,2.0
91.0,José Ángel Salinas Salinas,1593.0,58.0,82.0,231.0,250.0,107.0,72.0,24.0,41.0,185.0,124.0,226.0,15.0,48.0,126.0,2.0,2.0
92.0,Martin Ayala Valderrama,1599.0,45.0,87.0,187.0,250.0,107.0,72.0,24.0,41.0,104.0,124.0,226.0,66.0,136.0,126.0,2.0,2.0
93.0,Juan Camilo González Barragán,1601.0,203.0,35.0,138.0,92.0,53.0,46.0,24.0,41.0,55.0,124.0,30.0,120.0,510.0,126.0,2.0,2.0
94.0,Steven Vanegas Toro,1648.0,98.0,61.0,155.0,250.0,107.0,72.0,24.0,41.0,107.0,124.0,226.0,185.0,68.0,126.0,2.0,2.0
95.0,Kaiden Alexander Carvajal Baron,1658.0,258.0,273.0,196.0,91.0,42.0,31.0,24.0,41.0,339.0,24.0,81.0,124.0,74.0,56.0,2.0,2.0
96.0,Luis Eduardo Segura Melo,1663.0,104.0,146.0,35.0,86.0,50.0,48.0,24.0,41.0,100.0,124.0,226.0,335.0,214.0,126.0,2.0,2.0
97.0,Didier Jaizird Ramirez Pinzon,1681.0,127.0,113.0,89.0,85.0,107.0,72.0,24.0,41.0,225.0,111.0,167.0,342.0,48.0,126.0,2.0,2.0
98.0,Alejandro Barreto López,1715.0,305.0,153.0,188.0,146.0,84.0,72.0,24.0,41.0,194.0,49.0,61.0,220.0,97.0,77.0,2.0,2.0
99.0,Juan Emmanuel Rodelo Orozco,1752.0,86.0,124.0,69.0,99.0,107.0,72.0,24.0,41.0,90.0,124.0,226.0,12.0,548.0,126.0,2.0,2.0
100.0,Juan Pablo Castaño Gallego,1782.0,265.0,153.0,213.0,121.0,107.0,72.0,24.0,41.0,268.0,64.0,166.0,79.0,123.0,82.0,2.0,2.0
101.0,Juan Felipe Silva Palacios,1792.0,47.0,112.0,103.0,250.0,107.0,72.0,24.0,41.0,236.0,124.0,226.0,136.0,184.0,126.0,2.0,2.0
102.0,Juan Andres Ruiz Polo,1805.0,167.0,304.0,184.0,112.0,74.0,72.0,24.0,41.0,101.0,124.0,17.0,333.0,127.0,121.0,2.0,2.0
103.0,Ivan Camilo Ortegon Vives,1836.0,89.0,239.0,145.0,97.0,107.0,65.0,24.0,41.0,118.0,84.0,174.0,193.0,330.0,126.0,2.0,2.0
104.0,Andres Vanegas Velandia,1853.0,142.0,231.0,133.0,180.0,101.0,72.0,24.0,41.0,216.0,116.0,226.0,164.0,89.0,114.0,2.0,2.0
105.0,David Verdooren Flórez,1874.0,397.0,132.0,302.0,135.0,94.0,72.0,12.0,41.0,169.0,56.0,140.0,156.0,78.0,86.0,2.0,2.0
106.0,Andrés Camilo Molina Guamán,1879.0,204.0,139.0,228.0,199.0,107.0,72.0,24.0,29.0,214.0,124.0,83.0,159.0,167.0,126.0,2.0,2.0
107.0,Diego Alejandro Camelo López,1885.0,279.0,146.0,199.0,250.0,107.0,72.0,24.0,41.0,242.0,124.0,226.0,41.0,4.0,126.0,2.0,2.0
108.0,Juan David Franco Acuña,1887.0,56.0,240.0,36.0,34.0,107.0,72.0,24.0,41.0,77.0,124.0,186.0,499.0,261.0,126.0,2.0,2.0
109.0,Santiago Blanco Monroy,1916.0,38.0,68.0,251.0,250.0,107.0,72.0,24.0,41.0,74.0,124.0,203.0,235.0,299.0,126.0,2.0,2.0
110.0,Daniel Martinez,1922.0,250.0,204.0,225.0,206.0,95.0,72.0,24.0,41.0,154.0,124.0,108.0,216.0,73.0,126.0,2.0,2.0
111.0,Simón Ruiz Ramirez,1950.0,73.0,116.0,149.0,143.0,107.0,72.0,24.0,41.0,64.0,124.0,68.0,291.0,548.0,126.0,2.0,2.0
112.0,Diego Hernandez Mondul,1952.0,180.0,191.0,217.0,143.0,107.0,72.0,24.0,41.0,148.0,124.0,226.0,181.0,168.0,126.0,2.0,2.0
113.0,Sergio Andrés Dorado Corredor,1967.0,112.0,123.0,329.0,250.0,107.0,72.0,24.0,41.0,279.0,124.0,226.0,137.0,13.0,126.0,2.0,2.0
113.0,Nicolas Marin Urrea,1967.0,329.0,257.0,197.0,175.0,80.0,72.0,24.0,41.0,275.0,124.0,52.0,88.0,158.0,91.0,2.0,2.0
115.0,Juan David Contreras Mejia,1982.0,304.0,395.0,157.0,105.0,58.0,45.0,24.0,41.0,284.0,124.0,125.0,114.0,121.0,81.0,2.0,2.0
116.0,Santiago Bohórquez Rodríguez,1984.0,157.0,194.0,108.0,250.0,107.0,72.0,24.0,41.0,105.0,124.0,226.0,336.0,110.0,126.0,2.0,2.0
117.0,Juan José Carvajal,1989.0,268.0,115.0,277.0,244.0,107.0,72.0,24.0,41.0,309.0,124.0,118.0,110.0,81.0,95.0,2.0,2.0
