Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,555bf
117.0,Gregor Billing,2315.0,283.0,232.0,167.0,183.0,160.0,147.0,7.0,42.0,213.0,49.0,225.0,327.0,131.0,124.0,17.0,8.0
118.0,Pia Melloh,2316.0,234.0,289.0,166.0,141.0,107.0,113.0,85.0,99.0,316.0,242.0,45.0,80.0,103.0,271.0,17.0,8.0
119.0,Niklas Thomßen,2323.0,114.0,80.0,136.0,297.0,308.0,250.0,31.0,99.0,86.0,242.0,232.0,83.0,77.0,271.0,9.0,8.0
120.0,Till Piwko,2326.0,183.0,216.0,124.0,200.0,246.0,216.0,85.0,99.0,403.0,72.0,108.0,169.0,147.0,33.0,17.0,8.0
121.0,Michael Kristel,2329.0,472.0,266.0,325.0,239.0,145.0,131.0,85.0,58.0,237.0,23.0,148.0,55.0,74.0,46.0,17.0,8.0
122.0,Max Dallmeyer,2341.0,153.0,86.0,123.0,133.0,87.0,111.0,85.0,99.0,446.0,189.0,275.0,165.0,93.0,271.0,17.0,8.0
123.0,Tino Nordbeck,2379.0,347.0,222.0,186.0,127.0,105.0,88.0,85.0,99.0,257.0,56.0,190.0,246.0,75.0,271.0,17.0,8.0
124.0,Skye Perryn,2392.0,165.0,211.0,186.0,157.0,158.0,250.0,85.0,99.0,185.0,195.0,119.0,201.0,172.0,184.0,17.0,8.0
125.0,Johannes Neugebauer,2395.0,258.0,247.0,202.0,185.0,162.0,250.0,85.0,99.0,157.0,242.0,152.0,62.0,146.0,123.0,17.0,8.0
126.0,Theresa L. Biermann,2406.0,147.0,113.0,269.0,320.0,308.0,250.0,85.0,99.0,111.0,181.0,82.0,34.0,179.0,203.0,17.0,8.0
127.0,Sebastian Pretzsch,2411.0,104.0,208.0,62.0,91.0,106.0,79.0,85.0,99.0,31.0,242.0,275.0,526.0,238.0,240.0,17.0,8.0
128.0,Katharina Schlomberg,2415.0,348.0,399.0,173.0,192.0,109.0,94.0,42.0,99.0,183.0,75.0,206.0,143.0,134.0,205.0,5.0,8.0
129.0,Andres Flügel,2432.0,68.0,83.0,66.0,125.0,249.0,250.0,85.0,39.0,77.0,242.0,74.0,176.0,708.0,165.0,17.0,8.0
130.0,Leon Alexander Götze,2443.0,74.0,208.0,89.0,229.0,308.0,250.0,85.0,99.0,532.0,242.0,202.0,76.0,8.0,16.0,17.0,8.0
131.0,Bernhard Brodowsky,2473.0,425.0,122.0,376.0,289.0,191.0,179.0,20.0,33.0,192.0,90.0,169.0,178.0,51.0,133.0,17.0,8.0
132.0,Maximilian Hartl,2490.0,189.0,242.0,235.0,161.0,74.0,40.0,85.0,99.0,273.0,242.0,183.0,339.0,191.0,112.0,17.0,8.0
133.0,Björn Korbanka,2496.0,89.0,58.0,103.0,94.0,115.0,100.0,85.0,99.0,91.0,217.0,178.0,263.0,708.0,271.0,17.0,8.0
134.0,Adrian Gersner,2508.0,164.0,187.0,200.0,165.0,308.0,250.0,85.0,99.0,173.0,170.0,128.0,162.0,121.0,271.0,17.0,8.0
135.0,Maxim Hildt,2530.0,204.0,269.0,164.0,198.0,190.0,177.0,85.0,99.0,112.0,242.0,275.0,45.0,174.0,271.0,17.0,8.0
136.0,Julian Höfler,2546.0,243.0,237.0,246.0,305.0,171.0,166.0,85.0,96.0,133.0,216.0,151.0,21.0,224.0,227.0,17.0,8.0
137.0,Marcel Peters,2550.0,227.0,132.0,243.0,254.0,236.0,210.0,35.0,5.0,50.0,242.0,275.0,340.0,128.0,151.0,14.0,8.0
138.0,Florian Harrer,2559.0,119.0,202.0,138.0,53.0,33.0,15.0,85.0,99.0,216.0,242.0,198.0,155.0,708.0,271.0,17.0,8.0
139.0,Luca Böhme,2567.0,397.0,303.0,233.0,135.0,52.0,73.0,85.0,99.0,314.0,242.0,166.0,107.0,173.0,163.0,17.0,8.0
