Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf
55.0,Bae Chan Heyung (배찬형),1299.0,156.0,74.0,87.0,106.0,95.0,85.0,42.0,27.0,140.0,176.0,18.0,100.0,67.0,120.0,6.0
56.0,Minsoo Park,1323.0,131.0,63.0,153.0,90.0,69.0,58.0,42.0,53.0,99.0,176.0,129.0,96.0,77.0,81.0,6.0
57.0,Dongheon Ryu (류동헌),1338.0,253.0,88.0,97.0,109.0,116.0,100.0,42.0,53.0,108.0,22.0,70.0,55.0,10.0,209.0,6.0
57.0,Jihun Yang (양지훈),1338.0,284.0,49.0,155.0,83.0,66.0,71.0,42.0,6.0,195.0,73.0,60.0,133.0,100.0,15.0,6.0
57.0,Jinseong Kim (김진성),1338.0,16.0,24.0,54.0,97.0,90.0,136.0,42.0,53.0,48.0,176.0,132.0,72.0,302.0,90.0,6.0
60.0,Yeeun Park (박예은),1377.0,71.0,203.0,113.0,51.0,80.0,65.0,42.0,53.0,164.0,45.0,115.0,94.0,66.0,209.0,6.0
61.0,MinGwan Yeo (여민관),1398.0,92.0,218.0,60.0,19.0,27.0,29.0,42.0,53.0,325.0,128.0,57.0,135.0,139.0,68.0,6.0
62.0,Dohyun Kim (김도현),1412.0,233.0,114.0,199.0,197.0,137.0,136.0,38.0,2.0,192.0,27.0,44.0,1.0,52.0,34.0,6.0
63.0,Huisu Yu (유희수),1427.0,252.0,150.0,138.0,102.0,105.0,76.0,42.0,31.0,166.0,19.0,92.0,114.0,86.0,48.0,6.0
64.0,Ji Won Yang,1441.0,24.0,47.0,41.0,105.0,163.0,136.0,42.0,53.0,39.0,176.0,258.0,102.0,40.0,209.0,6.0
65.0,Ho Yeon Jang (장호연),1488.0,40.0,203.0,45.0,119.0,92.0,136.0,42.0,53.0,41.0,86.0,258.0,69.0,89.0,209.0,6.0
66.0,Dongyoon Kwak (곽동윤),1542.0,182.0,189.0,107.0,57.0,79.0,81.0,42.0,53.0,279.0,103.0,33.0,52.0,128.0,151.0,6.0
67.0,Sumin Chae (채수민),1544.0,49.0,91.0,52.0,74.0,163.0,136.0,42.0,53.0,83.0,176.0,258.0,126.0,26.0,209.0,6.0
67.0,Jaehyun Jeong (정재현),1544.0,63.0,141.0,37.0,112.0,63.0,60.0,14.0,3.0,147.0,64.0,110.0,304.0,304.0,116.0,6.0
69.0,Oh Chang-Min (오창민),1560.0,213.0,337.0,109.0,59.0,55.0,40.0,42.0,39.0,175.0,56.0,41.0,116.0,169.0,103.0,6.0
70.0,Kim Dae Hoon (김대훈),1578.0,100.0,243.0,151.0,104.0,76.0,66.0,42.0,19.0,157.0,118.0,55.0,148.0,180.0,113.0,6.0
71.0,On Yu (온유),1609.0,95.0,128.0,99.0,171.0,163.0,136.0,42.0,53.0,134.0,11.0,63.0,407.0,48.0,53.0,6.0
72.0,Chun Seung Jae (천승재),1613.0,164.0,137.0,209.0,154.0,75.0,83.0,42.0,53.0,183.0,34.0,107.0,23.0,135.0,208.0,6.0
73.0,Jung Hwan Lee,1633.0,36.0,98.0,84.0,77.0,106.0,136.0,42.0,53.0,53.0,176.0,258.0,9.0,330.0,169.0,6.0
74.0,Seongjun Kang,1636.0,22.0,57.0,30.0,71.0,163.0,136.0,42.0,53.0,50.0,176.0,258.0,346.0,17.0,209.0,6.0
75.0,Inha Woo (우인하),1669.0,109.0,101.0,50.0,94.0,163.0,136.0,42.0,7.0,82.0,176.0,111.0,6.0,510.0,76.0,6.0
76.0,In Guk Lee,1705.0,171.0,178.0,81.0,111.0,89.0,70.0,42.0,53.0,110.0,176.0,258.0,49.0,102.0,209.0,6.0
77.0,Su-min Kim (김수민),1712.0,146.0,52.0,130.0,147.0,163.0,136.0,25.0,53.0,68.0,176.0,258.0,61.0,82.0,209.0,6.0
78.0,Choi Young In (최영인),1722.0,106.0,13.0,75.0,65.0,64.0,136.0,42.0,53.0,63.0,176.0,77.0,622.0,151.0,73.0,6.0
79.0,Kim Dong-Young (김동영),1737.0,151.0,131.0,65.0,47.0,61.0,50.0,42.0,34.0,97.0,176.0,67.0,132.0,510.0,168.0,6.0
80.0,Suhyeon Lee,1758.0,99.0,167.0,93.0,45.0,51.0,136.0,42.0,53.0,201.0,147.0,97.0,120.0,292.0,209.0,6.0
81.0,Tae Kyung Kwak,1766.0,138.0,36.0,169.0,183.0,163.0,136.0,42.0,53.0,132.0,176.0,258.0,80.0,84.0,110.0,6.0
82.0,SeongYong Yoo (유성용),1773.0,377.0,321.0,139.0,79.0,30.0,59.0,42.0,53.0,212.0,25.0,116.0,121.0,13.0,180.0,6.0
83.0,Chanhwi Park (박찬휘),1785.0,249.0,138.0,159.0,117.0,71.0,62.0,42.0,53.0,225.0,107.0,125.0,124.0,220.0,87.0,6.0
84.0,Changseok Yang,1822.0,274.0,134.0,146.0,167.0,163.0,121.0,11.0,53.0,338.0,28.0,108.0,179.0,58.0,36.0,6.0
85.0,Yongjun Dan,1823.0,60.0,131.0,212.0,226.0,163.0,136.0,42.0,53.0,90.0,125.0,258.0,83.0,29.0,209.0,6.0
86.0,Park Gyeong Yeol (박경열),1826.0,243.0,189.0,76.0,87.0,54.0,72.0,42.0,53.0,170.0,176.0,74.0,265.0,156.0,163.0,6.0
87.0,Hyo-Min Seo (서효민),1880.0,23.0,227.0,79.0,43.0,163.0,136.0,42.0,53.0,4.0,176.0,79.0,130.0,510.0,209.0,6.0
88.0,Junhyuk Park (박준혁),1884.0,220.0,89.0,195.0,134.0,103.0,104.0,42.0,53.0,152.0,138.0,147.0,88.0,204.0,209.0,6.0
89.0,Im Dong-Hyuk (임동혁),1886.0,79.0,206.0,50.0,388.0,163.0,136.0,42.0,53.0,43.0,176.0,109.0,108.0,118.0,209.0,6.0
90.0,Sungyi Lee,1887.0,83.0,44.0,148.0,388.0,163.0,136.0,42.0,53.0,89.0,176.0,258.0,113.0,138.0,50.0,6.0
91.0,Yijun Han,1894.0,55.0,100.0,93.0,130.0,163.0,136.0,42.0,53.0,49.0,176.0,258.0,156.0,268.0,209.0,6.0
92.0,Jun-Hyuk Jang,1920.0,70.0,19.0,102.0,86.0,96.0,136.0,42.0,53.0,27.0,176.0,258.0,130.0,510.0,209.0,6.0
92.0,Seung Hyun Kil (길승현),1920.0,9.0,7.0,4.0,12.0,21.0,136.0,42.0,53.0,22.0,176.0,258.0,622.0,510.0,42.0,6.0
94.0,Heewon Mo,1922.0,89.0,150.0,194.0,151.0,163.0,136.0,42.0,53.0,222.0,176.0,135.0,155.0,213.0,37.0,6.0
95.0,Jaemin Jeon (전재민),1933.0,300.0,233.0,118.0,63.0,59.0,47.0,42.0,53.0,127.0,36.0,59.0,71.0,510.0,209.0,6.0
96.0,Kyuwon Kyung (경규원),1957.0,146.0,302.0,38.0,44.0,41.0,56.0,42.0,34.0,357.0,176.0,84.0,192.0,298.0,141.0,6.0
97.0,YuSung An,1974.0,103.0,33.0,112.0,100.0,163.0,136.0,42.0,53.0,30.0,176.0,258.0,622.0,65.0,75.0,6.0
98.0,Jihyun Choi (최지현),1994.0,52.0,218.0,24.0,388.0,163.0,136.0,42.0,53.0,88.0,32.0,50.0,378.0,155.0,209.0,6.0
99.0,Jang Seok Won (장석원),1998.0,346.0,465.0,136.0,67.0,46.0,32.0,20.0,21.0,215.0,77.0,45.0,218.0,192.0,112.0,6.0
100.0,Han Dong-Hee (한동희),2011.0,168.0,275.0,140.0,155.0,163.0,136.0,42.0,53.0,149.0,120.0,258.0,169.0,108.0,69.0,6.0
