Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,555bf
135.0,Sergey Mironchenkov,3012.0,369.0,320.0,243.0,194.0,239.0,156.0,70.0,124.0,62.0,234.0,53.0,521.0,122.0,294.0,6.0,5.0
136.0,Andrey Mozgovoy (Андрей Мозговой),3035.0,209.0,423.0,198.0,157.0,145.0,156.0,70.0,124.0,415.0,49.0,54.0,130.0,496.0,398.0,6.0,5.0
137.0,Ilia Murmulyak,3041.0,37.0,99.0,14.0,15.0,15.0,10.0,70.0,124.0,113.0,459.0,35.0,470.0,995.0,574.0,6.0,5.0
138.0,Artem Kosarev (Артем Косарев),3082.0,6.0,67.0,30.0,79.0,239.0,156.0,70.0,124.0,1419.0,459.0,48.0,111.0,185.0,78.0,6.0,5.0
139.0,Lev Aronov,3093.0,112.0,147.0,361.0,570.0,239.0,156.0,70.0,124.0,68.0,251.0,238.0,516.0,214.0,16.0,6.0,5.0
140.0,Valeriy Kurbatov,3094.0,79.0,121.0,229.0,183.0,239.0,156.0,70.0,22.0,259.0,459.0,124.0,9.0,559.0,574.0,6.0,5.0
141.0,Mihail Petrochenkov,3095.0,335.0,229.0,174.0,72.0,44.0,33.0,24.0,124.0,103.0,459.0,159.0,757.0,166.0,405.0,6.0,5.0
142.0,Ioann Smolin (Иоанн Смолин),3096.0,239.0,329.0,179.0,180.0,239.0,156.0,70.0,124.0,377.0,230.0,105.0,238.0,399.0,220.0,6.0,5.0
143.0,Grigoriy Andreev,3114.0,570.0,147.0,314.0,402.0,239.0,156.0,70.0,124.0,360.0,264.0,87.0,103.0,7.0,260.0,6.0,5.0
144.0,Roman Ponikarovskiy,3128.0,476.0,299.0,323.0,263.0,176.0,156.0,70.0,124.0,394.0,178.0,191.0,135.0,142.0,190.0,6.0,5.0
145.0,Mikhail Malamant (Михаил Маламант),3134.0,106.0,266.0,104.0,414.0,239.0,156.0,70.0,124.0,506.0,356.0,291.0,46.0,330.0,115.0,6.0,5.0
146.0,Grigorii Shumakov,3155.0,176.0,478.0,156.0,570.0,239.0,156.0,70.0,124.0,296.0,459.0,161.0,14.0,127.0,118.0,6.0,5.0
147.0,Danila Lebedev (Данила Лебедев),3177.0,70.0,246.0,625.0,138.0,239.0,156.0,70.0,124.0,30.0,459.0,196.0,187.0,52.0,574.0,6.0,5.0
148.0,Kirill Litvinov,3188.0,151.0,81.0,255.0,165.0,155.0,140.0,70.0,11.0,18.0,142.0,267.0,705.0,443.0,574.0,6.0,5.0
149.0,Anton Shcherbakov,3195.0,189.0,50.0,244.0,570.0,239.0,156.0,70.0,124.0,42.0,459.0,184.0,43.0,240.0,574.0,6.0,5.0
150.0,Sergey Bublikov,3242.0,217.0,146.0,108.0,298.0,239.0,156.0,70.0,124.0,306.0,459.0,104.0,297.0,228.0,479.0,6.0,5.0
151.0,Igor Abramov (Игорь Абрамов),3262.0,222.0,280.0,124.0,235.0,189.0,156.0,70.0,89.0,315.0,459.0,225.0,362.0,440.0,85.0,6.0,5.0
152.0,Yaroslav Ivanashev,3316.0,413.0,204.0,199.0,113.0,48.0,31.0,70.0,47.0,101.0,290.0,387.0,689.0,139.0,574.0,6.0,5.0
153.0,Mikhail Gavrilov (Михаил Гаврилов),3336.0,259.0,287.0,138.0,109.0,239.0,156.0,70.0,124.0,176.0,459.0,459.0,478.0,152.0,219.0,6.0,5.0
154.0,Ian Gorev,3348.0,137.0,267.0,115.0,195.0,239.0,156.0,70.0,124.0,117.0,459.0,222.0,133.0,529.0,574.0,6.0,5.0
155.0,Ivan Katkov,3356.0,219.0,105.0,215.0,268.0,239.0,156.0,70.0,124.0,308.0,459.0,522.0,20.0,66.0,574.0,6.0,5.0
156.0,Mikhail Kalashnikov (Михаил Калашников),3379.0,148.0,112.0,201.0,228.0,239.0,156.0,70.0,124.0,191.0,459.0,281.0,263.0,322.0,574.0,6.0,5.0
157.0,Dmitriy Sargsyan (Дмитрий Саргсян),3442.0,215.0,187.0,186.0,300.0,239.0,156.0,70.0,124.0,223.0,459.0,522.0,220.0,187.0,343.0,6.0,5.0
158.0,Ivan Kondakov (Иван Кондаков),3443.0,679.0,454.0,268.0,255.0,223.0,156.0,70.0,124.0,276.0,150.0,127.0,204.0,278.0,168.0,6.0,5.0
159.0,Sofia Morgulchik (София Моргульчик),3461.0,266.0,329.0,252.0,229.0,239.0,156.0,70.0,124.0,641.0,459.0,214.0,163.0,98.0,210.0,6.0,5.0
