Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf
65.0,Subagia Vigo (饒焯藍),907.0,28.0,28.0,155.0,80.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,44.0,140.0,55.0,2.0
66.0,Chan Tak Chuen (陳德泉),936.0,96.0,148.0,50.0,48.0,40.0,33.0,13.0,24.0,21.0,8.0,50.0,232.0,154.0,17.0,2.0
67.0,Andy Guo (郭茂成),946.0,79.0,65.0,119.0,80.0,40.0,33.0,13.0,24.0,151.0,47.0,50.0,62.0,126.0,55.0,2.0
68.0,Law Chun Man (羅晉珉),954.0,16.0,58.0,155.0,80.0,40.0,33.0,13.0,24.0,74.0,47.0,50.0,232.0,75.0,55.0,2.0
69.0,Maxwell Haoyuan Wu,960.0,13.0,53.0,46.0,55.0,30.0,33.0,13.0,24.0,168.0,47.0,35.0,232.0,154.0,55.0,2.0
70.0,Elise Ho (何意翹),964.0,138.0,176.0,138.0,80.0,40.0,33.0,13.0,24.0,114.0,47.0,44.0,11.0,60.0,44.0,2.0
71.0,Esther Li Ma Sui Lai,965.0,175.0,154.0,122.0,80.0,40.0,33.0,13.0,24.0,81.0,47.0,50.0,55.0,34.0,55.0,2.0
72.0,So Chi Leung,971.0,132.0,134.0,88.0,42.0,40.0,27.0,13.0,24.0,105.0,47.0,39.0,69.0,154.0,55.0,2.0
73.0,Pang Pak Hin (彭栢軒),973.0,99.0,96.0,56.0,31.0,18.0,25.0,13.0,24.0,104.0,47.0,40.0,215.0,154.0,49.0,2.0
74.0,Cliff Lam,974.0,73.0,31.0,92.0,80.0,40.0,33.0,13.0,24.0,48.0,47.0,50.0,232.0,154.0,55.0,2.0
75.0,Kwok Chi Hang (郭志亨),975.0,92.0,140.0,59.0,33.0,28.0,22.0,13.0,17.0,42.0,47.0,43.0,230.0,154.0,53.0,2.0
76.0,Wendy Yeung Ching Tung (楊清彤),978.0,126.0,77.0,155.0,80.0,40.0,33.0,13.0,24.0,54.0,47.0,50.0,68.0,154.0,55.0,2.0
77.0,Stanley Su (蘇梓杰),987.0,114.0,61.0,155.0,80.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,32.0,113.0,55.0,2.0
78.0,Hira Adhikari,1002.0,199.0,151.0,105.0,80.0,40.0,33.0,13.0,24.0,99.0,24.0,50.0,65.0,62.0,55.0,2.0
79.0,Huang Yi Ming (黃奕銘),1003.0,173.0,109.0,155.0,80.0,40.0,33.0,13.0,24.0,73.0,47.0,50.0,76.0,73.0,55.0,2.0
80.0,Erik Chan,1005.0,115.0,42.0,142.0,80.0,40.0,33.0,13.0,24.0,60.0,47.0,50.0,148.0,154.0,55.0,2.0
81.0,Ho Lok Man (何絡民),1007.0,61.0,391.0,33.0,22.0,32.0,14.0,13.0,24.0,71.0,47.0,50.0,38.0,154.0,55.0,2.0
82.0,Chong Kai Chit,1009.0,62.0,149.0,155.0,80.0,40.0,33.0,13.0,24.0,61.0,47.0,50.0,84.0,154.0,55.0,2.0
83.0,Tang Ho Long (鄧浩朗),1011.0,212.0,39.0,107.0,80.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,82.0,59.0,55.0,2.0
84.0,Cherayerumal Arnav Morgan,1025.0,51.0,54.0,155.0,80.0,40.0,33.0,13.0,24.0,59.0,47.0,50.0,232.0,154.0,31.0,2.0
85.0,Yau Chou,1026.0,26.0,60.0,121.0,80.0,40.0,33.0,13.0,24.0,89.0,47.0,50.0,232.0,154.0,55.0,2.0
86.0,Lau Chung Shun (劉重信),1038.0,39.0,97.0,53.0,80.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,183.0,154.0,55.0,2.0
87.0,Tse Yuet Ming (謝乙銘),1044.0,179.0,195.0,55.0,51.0,33.0,28.0,13.0,24.0,83.0,21.0,48.0,120.0,137.0,55.0,2.0
87.0,Tang Yui Chit (鄧睿哲),1044.0,169.0,171.0,53.0,41.0,26.0,26.0,13.0,24.0,109.0,47.0,50.0,232.0,26.0,55.0,2.0
89.0,Wan Chun Man (尹俊文),1053.0,176.0,70.0,155.0,80.0,40.0,33.0,13.0,24.0,131.0,47.0,50.0,80.0,97.0,55.0,2.0
90.0,Cheung Chak Kwan (張澤坤),1054.0,38.0,79.0,39.0,80.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,232.0,154.0,55.0,2.0
91.0,Ng Hoi Ying (吳鎧楹),1056.0,102.0,185.0,69.0,80.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,34.0,154.0,55.0,2.0
92.0,Zachary Yu Li Feng (余立峯),1059.0,40.0,69.0,52.0,80.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,232.0,154.0,55.0,2.0
93.0,Keith Lam Wai To (林瑋韜),1061.0,188.0,80.0,113.0,80.0,40.0,33.0,13.0,24.0,72.0,44.0,50.0,169.0,98.0,55.0,2.0
94.0,Sky Guo (郭建欣),1062.0,8.0,1.0,155.0,80.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,232.0,154.0,55.0,2.0
95.0,Lau Siu Hin (劉韶軒),1077.0,128.0,41.0,77.0,80.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,202.0,117.0,55.0,2.0
96.0,Isaac Lau Chun Sang (劉俊生),1080.0,170.0,179.0,155.0,80.0,40.0,33.0,13.0,24.0,76.0,47.0,50.0,82.0,74.0,55.0,2.0
97.0,Harry Ma Ho Wai (馬浩維),1083.0,84.0,100.0,66.0,80.0,40.0,33.0,13.0,24.0,103.0,47.0,50.0,232.0,154.0,55.0,2.0
98.0,Chen Michael (陈雨昊),1093.0,146.0,160.0,155.0,80.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,20.0,100.0,55.0,2.0
99.0,Tam Ming Ki,1096.0,131.0,108.0,91.0,61.0,40.0,33.0,13.0,24.0,56.0,47.0,50.0,231.0,154.0,55.0,2.0
100.0,Leung Tin Hay (梁天曦),1097.0,185.0,180.0,109.0,80.0,40.0,33.0,13.0,24.0,168.0,13.0,50.0,80.0,65.0,55.0,2.0
101.0,Zachary Ip Pak Tou (葉柏圖),1101.0,92.0,63.0,155.0,80.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,232.0,47.0,55.0,2.0
102.0,Chan Hiu Yeung (陳曉揚),1104.0,197.0,92.0,155.0,80.0,40.0,33.0,13.0,24.0,88.0,47.0,50.0,171.0,57.0,55.0,2.0
103.0,Chan Ho Hin (陳𣉞軒),1105.0,15.0,37.0,155.0,80.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,232.0,154.0,55.0,2.0
104.0,Quincy Tang (鄧子謙),1106.0,130.0,51.0,84.0,38.0,25.0,33.0,13.0,24.0,168.0,47.0,50.0,232.0,154.0,55.0,2.0
105.0,Ko Berrick Eldridge (高瑋烽),1107.0,146.0,24.0,155.0,80.0,40.0,33.0,13.0,24.0,70.0,47.0,50.0,232.0,154.0,37.0,2.0
106.0,Chu Ho Cheung (朱浩璋),1120.0,59.0,118.0,45.0,80.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,232.0,154.0,55.0,2.0
107.0,Lau Ting Hang (劉定行),1138.0,37.0,48.0,155.0,80.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,232.0,154.0,55.0,2.0
108.0,Li Yin Ting (李彥霆),1140.0,165.0,61.0,106.0,80.0,40.0,33.0,13.0,24.0,78.0,47.0,50.0,232.0,154.0,55.0,2.0
109.0,Yung Chin Pang (容展鵬),1141.0,132.0,66.0,155.0,80.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,122.0,154.0,55.0,2.0
110.0,Jasper Chan,1154.0,193.0,90.0,155.0,80.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,50.0,154.0,55.0,2.0
111.0,Guan Zhao Xuan (關兆炫),1161.0,76.0,32.0,155.0,80.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,232.0,154.0,55.0,2.0
111.0,Teddy Leung Chun Yuen (梁晉源),1161.0,97.0,67.0,155.0,80.0,40.0,33.0,13.0,24.0,112.0,47.0,50.0,232.0,154.0,55.0,2.0
113.0,Agassi Yiu Chun Sing (姚震聲),1162.0,86.0,267.0,32.0,50.0,40.0,33.0,13.0,24.0,86.0,47.0,41.0,232.0,154.0,55.0,2.0
