Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,555bf
110.0,Muhammad Harith Bin Ahmad Hizad,2242.0,498.0,282.0,209.0,100.0,128.0,109.0,37.0,54.0,408.0,77.0,99.0,70.0,104.0,53.0,10.0,4.0
111.0,Erwin Chew Ye Xuen,2246.0,78.0,62.0,170.0,310.0,128.0,109.0,37.0,54.0,128.0,12.0,223.0,44.0,671.0,206.0,10.0,4.0
112.0,Chu Kei Yuen,2256.0,188.0,174.0,391.0,289.0,128.0,109.0,37.0,54.0,67.0,123.0,129.0,152.0,195.0,206.0,10.0,4.0
113.0,Bong Cheng Ee,2265.0,57.0,75.0,110.0,123.0,128.0,109.0,37.0,54.0,243.0,129.0,223.0,86.0,671.0,206.0,10.0,4.0
114.0,Adam Wong Wei Jiang,2274.0,131.0,134.0,126.0,90.0,128.0,109.0,37.0,54.0,118.0,129.0,223.0,316.0,459.0,206.0,10.0,4.0
115.0,Yii Ming Siang,2282.0,63.0,83.0,123.0,310.0,128.0,109.0,37.0,54.0,18.0,129.0,223.0,573.0,212.0,206.0,10.0,4.0
116.0,Jordan Ng Kentzu,2296.0,254.0,332.0,197.0,183.0,110.0,109.0,33.0,54.0,107.0,63.0,161.0,128.0,359.0,192.0,10.0,4.0
117.0,Kierren Lee,2302.0,99.0,152.0,171.0,176.0,128.0,109.0,37.0,54.0,777.0,129.0,223.0,42.0,83.0,108.0,10.0,4.0
118.0,Iman Danish Bin Kamarul Azlan,2303.0,240.0,106.0,165.0,310.0,128.0,109.0,37.0,54.0,418.0,129.0,223.0,38.0,126.0,206.0,10.0,4.0
118.0,Wang Junwen (王俊文),2303.0,166.0,157.0,141.0,267.0,128.0,109.0,37.0,22.0,373.0,36.0,156.0,253.0,238.0,206.0,10.0,4.0
120.0,Chan Ting Yan,2306.0,184.0,132.0,56.0,28.0,13.0,11.0,37.0,54.0,192.0,129.0,70.0,566.0,671.0,149.0,10.0,4.0
