Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf
60.0,Siem Broeder,1132.0,49.0,65.0,70.0,51.0,29.0,49.0,26.0,30.0,56.0,113.0,62.0,87.0,419.0,24.0,2.0
61.0,Pablito Poye,1139.0,104.0,40.0,66.0,64.0,62.0,72.0,26.0,30.0,155.0,86.0,90.0,123.0,185.0,34.0,2.0
62.0,David Akerboom,1156.0,131.0,98.0,131.0,123.0,88.0,72.0,26.0,30.0,25.0,113.0,116.0,105.0,33.0,63.0,2.0
63.0,Ilkka Kramer,1163.0,186.0,177.0,84.0,102.0,48.0,36.0,26.0,30.0,83.0,113.0,46.0,96.0,55.0,79.0,2.0
64.0,Seb van den Beemt,1175.0,59.0,208.0,40.0,44.0,66.0,60.0,26.0,30.0,34.0,113.0,116.0,70.0,140.0,167.0,2.0
65.0,Marc Tol,1176.0,55.0,53.0,15.0,5.0,4.0,4.0,26.0,30.0,181.0,113.0,6.0,212.0,312.0,158.0,2.0
66.0,Levi Oud,1182.0,19.0,27.0,35.0,35.0,88.0,72.0,26.0,30.0,322.0,113.0,116.0,75.0,55.0,167.0,2.0
67.0,Yannick Nefkens,1186.0,119.0,81.0,96.0,104.0,73.0,72.0,26.0,30.0,170.0,82.0,116.0,34.0,60.0,121.0,2.0
68.0,Silvan Mors,1188.0,32.0,62.0,43.0,155.0,88.0,72.0,26.0,30.0,74.0,113.0,116.0,140.0,68.0,167.0,2.0
69.0,Sjoerd van Leeuwen,1208.0,34.0,68.0,46.0,87.0,88.0,72.0,26.0,30.0,60.0,108.0,116.0,151.0,260.0,60.0,2.0
70.0,Pelle Mutsaers,1226.0,80.0,56.0,83.0,206.0,88.0,72.0,26.0,30.0,77.0,113.0,60.0,64.0,123.0,146.0,2.0
71.0,Koen van den Berg,1273.0,139.0,69.0,168.0,206.0,88.0,72.0,26.0,30.0,136.0,20.0,116.0,63.0,9.0,129.0,2.0
72.0,Milan van Wanrooij,1277.0,224.0,29.0,197.0,206.0,88.0,72.0,26.0,30.0,130.0,7.0,116.0,43.0,45.0,62.0,2.0
73.0,Kenzo van der Arend,1314.0,79.0,193.0,82.0,41.0,37.0,72.0,26.0,30.0,142.0,113.0,18.0,82.0,230.0,167.0,2.0
74.0,Jason Arjuna van Schaik,1315.0,76.0,76.0,121.0,85.0,67.0,72.0,26.0,30.0,123.0,97.0,116.0,120.0,206.0,98.0,2.0
75.0,Marco Willems,1320.0,114.0,205.0,53.0,62.0,72.0,56.0,26.0,30.0,125.0,65.0,20.0,147.0,276.0,67.0,2.0
76.0,Li-Zhi Findhammer,1331.0,65.0,126.0,177.0,118.0,88.0,72.0,26.0,30.0,144.0,113.0,116.0,11.0,76.0,167.0,2.0
77.0,Tristan Paulussen,1335.0,210.0,232.0,90.0,80.0,44.0,72.0,26.0,30.0,132.0,96.0,33.0,84.0,89.0,115.0,2.0
78.0,Jules Porteners,1337.0,42.0,47.0,52.0,106.0,88.0,72.0,26.0,30.0,156.0,113.0,116.0,186.0,134.0,167.0,2.0
79.0,Jesper Swinkels,1340.0,160.0,85.0,185.0,206.0,88.0,72.0,26.0,30.0,70.0,110.0,116.0,143.0,25.0,22.0,2.0
80.0,Sjoerd Nijssen,1354.0,75.0,133.0,92.0,126.0,88.0,72.0,26.0,30.0,95.0,113.0,74.0,262.0,95.0,71.0,2.0
81.0,Teun Geers,1358.0,108.0,97.0,61.0,45.0,32.0,57.0,26.0,30.0,322.0,21.0,11.0,137.0,242.0,167.0,2.0
82.0,Vince Claassen,1362.0,127.0,96.0,58.0,89.0,88.0,72.0,26.0,30.0,322.0,113.0,68.0,78.0,84.0,109.0,2.0
83.0,Metin Karagus,1375.0,172.0,164.0,136.0,93.0,88.0,72.0,26.0,30.0,92.0,113.0,116.0,66.0,93.0,112.0,2.0
84.0,Guus van der Goes,1383.0,168.0,122.0,129.0,114.0,88.0,72.0,26.0,30.0,150.0,113.0,53.0,139.0,57.0,120.0,2.0
85.0,Kasper Koster,1384.0,99.0,52.0,79.0,68.0,88.0,72.0,26.0,30.0,192.0,113.0,116.0,266.0,14.0,167.0,2.0
86.0,Ronan de Rooij,1394.0,96.0,92.0,106.0,115.0,88.0,72.0,26.0,30.0,269.0,5.0,64.0,32.0,345.0,52.0,2.0
87.0,Rodney van den Velden,1413.0,238.0,138.0,102.0,71.0,59.0,44.0,26.0,30.0,185.0,56.0,116.0,107.0,72.0,167.0,2.0
88.0,Jorn Kooistra,1425.0,155.0,148.0,107.0,206.0,88.0,72.0,26.0,30.0,112.0,113.0,99.0,65.0,35.0,167.0,2.0
