Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1
56.0,Efe Öztürk,772.0,36.0,112.0,152.0,40.0,16.0,11.0,9.0,11.0,61.0,48.0,35.0,38.0,119.0,84.0
57.0,Melisa Şen,781.0,104.0,58.0,84.0,86.0,16.0,11.0,9.0,11.0,130.0,35.0,35.0,24.0,94.0,84.0
58.0,Yusuf Güzeler,786.0,106.0,69.0,95.0,66.0,16.0,11.0,9.0,11.0,103.0,46.0,35.0,75.0,108.0,36.0
59.0,Tuna Özsoy,791.0,62.0,71.0,74.0,86.0,16.0,11.0,9.0,11.0,139.0,48.0,15.0,99.0,82.0,68.0
60.0,Nurullah Ertaş,794.0,144.0,81.0,60.0,67.0,16.0,11.0,5.0,11.0,27.0,48.0,35.0,154.0,51.0,84.0
61.0,Melis Atarim,796.0,175.0,195.0,106.0,86.0,16.0,11.0,9.0,11.0,17.0,3.0,18.0,136.0,7.0,6.0
61.0,Hüseyin Özbaş,796.0,39.0,75.0,106.0,86.0,16.0,11.0,9.0,11.0,35.0,31.0,35.0,142.0,116.0,84.0
63.0,Kerem Düzgün,800.0,120.0,132.0,83.0,86.0,16.0,11.0,9.0,11.0,135.0,48.0,35.0,61.0,22.0,31.0
64.0,Can Sütütemiz,803.0,109.0,37.0,87.0,86.0,16.0,11.0,9.0,11.0,64.0,48.0,35.0,131.0,126.0,33.0
65.0,Eyüp Erbeyin,808.0,13.0,39.0,19.0,64.0,16.0,11.0,9.0,11.0,3.0,48.0,35.0,177.0,279.0,84.0
66.0,Mehmet Barın Erturan,821.0,8.0,5.0,28.0,18.0,16.0,11.0,9.0,11.0,13.0,48.0,9.0,274.0,287.0,84.0
67.0,Alim Jahangırov,834.0,77.0,61.0,79.0,73.0,16.0,11.0,9.0,11.0,46.0,48.0,35.0,58.0,226.0,84.0
68.0,Berk Delen,839.0,50.0,90.0,22.0,24.0,16.0,11.0,9.0,11.0,236.0,48.0,35.0,85.0,128.0,74.0
69.0,Hızır Doruk Azaklı,848.0,118.0,43.0,152.0,86.0,16.0,11.0,9.0,11.0,154.0,48.0,35.0,10.0,71.0,84.0
70.0,Ömer Furkan Günler,860.0,70.0,107.0,40.0,45.0,16.0,11.0,9.0,11.0,75.0,48.0,28.0,137.0,179.0,84.0
71.0,Atakan Acar,871.0,29.0,12.0,35.0,86.0,16.0,11.0,9.0,11.0,105.0,48.0,35.0,103.0,287.0,84.0
72.0,Doğaç Eldenk,873.0,45.0,24.0,64.0,17.0,15.0,11.0,9.0,11.0,58.0,48.0,35.0,203.0,249.0,84.0
73.0,Muhammed Efe Aydın,881.0,132.0,149.0,50.0,39.0,16.0,11.0,9.0,11.0,136.0,48.0,35.0,80.0,81.0,84.0
74.0,Muammer Eray Işıklan,894.0,128.0,70.0,152.0,86.0,16.0,11.0,9.0,11.0,236.0,48.0,35.0,13.0,35.0,44.0
74.0,Utku Bayhan,894.0,126.0,93.0,98.0,86.0,16.0,11.0,9.0,11.0,92.0,48.0,35.0,6.0,179.0,84.0
76.0,Acar Gök,905.0,205.0,2.0,141.0,86.0,16.0,11.0,9.0,11.0,129.0,48.0,35.0,83.0,69.0,60.0
77.0,Kerem Durak,906.0,52.0,154.0,29.0,86.0,16.0,11.0,9.0,11.0,236.0,27.0,35.0,86.0,70.0,84.0
78.0,Emin Çelikkan,927.0,59.0,78.0,47.0,78.0,16.0,11.0,9.0,11.0,38.0,48.0,35.0,133.0,280.0,84.0
79.0,Ege Onat Ünlüer,930.0,213.0,115.0,101.0,86.0,16.0,11.0,9.0,11.0,128.0,22.0,35.0,34.0,65.0,84.0
80.0,Yiğit Eren Bakır,931.0,58.0,10.0,90.0,86.0,16.0,11.0,9.0,11.0,15.0,48.0,35.0,338.0,120.0,84.0
81.0,Timur Demirci,936.0,255.0,88.0,152.0,86.0,16.0,11.0,9.0,11.0,139.0,8.0,35.0,66.0,8.0,52.0
82.0,İlter Çağan Karadayı,950.0,127.0,60.0,116.0,86.0,16.0,11.0,9.0,11.0,173.0,48.0,35.0,94.0,80.0,84.0
83.0,Batu Dönmez,964.0,145.0,140.0,152.0,86.0,16.0,11.0,9.0,11.0,118.0,48.0,16.0,84.0,50.0,78.0
84.0,Süleyman Nur Tütüncü,966.0,80.0,179.0,152.0,86.0,16.0,11.0,9.0,11.0,218.0,48.0,35.0,18.0,19.0,84.0
85.0,Ali İhsan Göçmez,967.0,104.0,43.0,112.0,86.0,16.0,11.0,9.0,11.0,236.0,48.0,35.0,112.0,95.0,49.0
86.0,Efe Aybars Elçiçeği,979.0,91.0,145.0,63.0,86.0,16.0,11.0,9.0,11.0,176.0,48.0,35.0,173.0,83.0,32.0
87.0,Mehmet Kutay Bozkurt,981.0,67.0,98.0,152.0,86.0,16.0,11.0,9.0,11.0,137.0,48.0,35.0,150.0,123.0,38.0
88.0,Timur Geyik,986.0,111.0,14.0,139.0,86.0,16.0,11.0,9.0,11.0,127.0,48.0,35.0,55.0,240.0,84.0
89.0,Yunus Emre Varkal,987.0,63.0,160.0,57.0,26.0,16.0,11.0,9.0,11.0,236.0,48.0,35.0,12.0,219.0,84.0
90.0,Nisan Yalduz,995.0,174.0,55.0,152.0,86.0,16.0,11.0,9.0,11.0,236.0,48.0,35.0,48.0,30.0,84.0
91.0,Kaan Geyik,1001.0,118.0,132.0,142.0,86.0,16.0,11.0,9.0,11.0,85.0,48.0,35.0,161.0,63.0,84.0
92.0,Alen Ayvazoğlu,1007.0,179.0,41.0,75.0,86.0,16.0,11.0,9.0,11.0,69.0,48.0,35.0,56.0,287.0,84.0
93.0,Timur Kaya,1012.0,153.0,131.0,152.0,86.0,16.0,11.0,9.0,11.0,131.0,48.0,35.0,127.0,18.0,84.0
94.0,Ahmet Yunus Gırcın,1016.0,121.0,159.0,113.0,75.0,16.0,11.0,9.0,11.0,40.0,48.0,35.0,144.0,193.0,41.0
95.0,Arsen Onat Erdem,1020.0,247.0,64.0,134.0,86.0,16.0,11.0,9.0,11.0,126.0,48.0,34.0,74.0,76.0,84.0
96.0,İlker Demir Billur,1022.0,103.0,118.0,66.0,86.0,16.0,11.0,9.0,11.0,109.0,48.0,35.0,39.0,287.0,84.0
97.0,Arda Wuyts,1032.0,168.0,174.0,152.0,86.0,16.0,11.0,9.0,11.0,81.0,48.0,35.0,157.0,25.0,59.0
