Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,555bf
58.0,Yun-Rui Chiang (江昀叡),1398.0,56.0,95.0,66.0,62.0,147.0,131.0,36.0,65.0,81.0,143.0,1.0,66.0,251.0,190.0,6.0,2.0
59.0,Cheng-Wei Lin (林澄蔚),1411.0,249.0,193.0,90.0,132.0,63.0,68.0,36.0,3.0,142.0,18.0,86.0,81.0,52.0,190.0,6.0,2.0
60.0,Shao-Hua Hu (胡少華),1414.0,227.0,52.0,158.0,101.0,70.0,131.0,36.0,65.0,212.0,6.0,101.0,108.0,45.0,94.0,6.0,2.0
61.0,Bo-Yu Lin (林柏佑),1419.0,244.0,175.0,156.0,139.0,96.0,64.0,14.0,56.0,109.0,72.0,72.0,65.0,101.0,48.0,6.0,2.0
61.0,Hua-Ting Lee (李華庭),1419.0,107.0,341.0,93.0,42.0,87.0,77.0,12.0,46.0,55.0,57.0,40.0,178.0,196.0,81.0,5.0,2.0
63.0,Yuan-Jyun Shih (施元鈞),1423.0,71.0,92.0,59.0,91.0,147.0,131.0,36.0,65.0,26.0,143.0,30.0,252.0,82.0,190.0,6.0,2.0
64.0,Cheng-Xuan Jiang (江程軒),1426.0,98.0,188.0,73.0,85.0,147.0,131.0,36.0,65.0,187.0,44.0,131.0,152.0,16.0,65.0,6.0,2.0
65.0,Zong-Xing Yang (楊宗興),1456.0,160.0,163.0,92.0,82.0,48.0,76.0,36.0,65.0,428.0,143.0,45.0,52.0,3.0,55.0,6.0,2.0
66.0,Ji-Siang Jian (簡季湘),1457.0,280.0,190.0,191.0,74.0,29.0,40.0,36.0,65.0,270.0,29.0,95.0,83.0,38.0,29.0,6.0,2.0
67.0,Chao-Chi Teng (鄧兆棋),1462.0,128.0,95.0,146.0,134.0,106.0,84.0,36.0,65.0,120.0,79.0,131.0,70.0,141.0,119.0,6.0,2.0
68.0,Hau-Yu Huang (黃浩宇),1477.0,52.0,172.0,35.0,28.0,26.0,15.0,36.0,65.0,32.0,143.0,66.0,301.0,308.0,190.0,6.0,2.0
69.0,Yan-Hung Lai (賴彥宏),1489.0,37.0,7.0,118.0,54.0,46.0,36.0,36.0,65.0,95.0,143.0,125.0,358.0,208.0,153.0,6.0,2.0
70.0,Jhih-Chi Yang (楊智期),1506.0,21.0,56.0,78.0,77.0,147.0,131.0,36.0,65.0,144.0,143.0,131.0,27.0,252.0,190.0,6.0,2.0
71.0,Er-Sheng Kuo (郭爾陞),1539.0,81.0,79.0,24.0,57.0,49.0,107.0,36.0,10.0,34.0,143.0,131.0,647.0,44.0,89.0,6.0,2.0
72.0,Yi-Heng Lee (李宜衡),1550.0,27.0,118.0,55.0,79.0,147.0,131.0,36.0,65.0,10.0,143.0,131.0,85.0,325.0,190.0,6.0,2.0
73.0,Xiang-Fu Tian (田翔富),1572.0,142.0,89.0,61.0,70.0,76.0,57.0,23.0,65.0,112.0,143.0,131.0,329.0,76.0,190.0,6.0,2.0
74.0,Yu Chou (周禹),1584.0,124.0,108.0,264.0,154.0,100.0,79.0,36.0,65.0,39.0,80.0,131.0,149.0,57.0,190.0,6.0,2.0
75.0,Cheng-Wei Lin (林政鍏),1617.0,62.0,48.0,89.0,125.0,147.0,131.0,36.0,65.0,84.0,143.0,131.0,197.0,161.0,190.0,6.0,2.0
76.0,Pei-Tso Ko (柯沛佐),1620.0,62.0,39.0,80.0,112.0,147.0,131.0,36.0,65.0,118.0,143.0,129.0,172.0,188.0,190.0,6.0,2.0
77.0,Pei-Chun Tsao (曹培峻),1626.0,136.0,184.0,88.0,46.0,47.0,29.0,36.0,65.0,279.0,139.0,50.0,69.0,324.0,126.0,6.0,2.0
78.0,Han-Cyun Chen (陳翰群),1630.0,244.0,124.0,75.0,67.0,52.0,73.0,36.0,65.0,94.0,143.0,59.0,99.0,405.0,86.0,6.0,2.0
79.0,You-Hsiang Lu (呂祐翔),1641.0,139.0,128.0,187.0,239.0,147.0,131.0,36.0,35.0,240.0,20.0,33.0,30.0,78.0,190.0,6.0,2.0
80.0,Chen-Jyun Pan (潘辰寯),1642.0,186.0,314.0,139.0,90.0,68.0,56.0,36.0,40.0,190.0,143.0,39.0,123.0,163.0,47.0,6.0,2.0
81.0,Hsiang-Kuang Zhuang (莊翔光),1655.0,2.0,1.0,76.0,60.0,147.0,131.0,36.0,65.0,6.0,143.0,131.0,472.0,187.0,190.0,6.0,2.0
82.0,Chih-Jia Lin (林志嘉),1657.0,74.0,423.0,62.0,53.0,147.0,131.0,36.0,65.0,22.0,61.0,131.0,309.0,53.0,82.0,6.0,2.0
83.0,Chun-He Chen (陳淳和),1658.0,251.0,124.0,111.0,96.0,82.0,131.0,36.0,65.0,344.0,70.0,83.0,162.0,72.0,23.0,6.0,2.0
84.0,Pei-Yu Huang (黃培瑜),1664.0,34.0,22.0,172.0,158.0,147.0,131.0,36.0,65.0,101.0,143.0,131.0,299.0,27.0,190.0,6.0,2.0
85.0,He-Han Wu (吳和翰),1669.0,32.0,263.0,21.0,47.0,39.0,55.0,36.0,65.0,129.0,143.0,36.0,200.0,405.0,190.0,6.0,2.0
86.0,Yu-Hsuan Chang (張祐瑄),1679.0,288.0,128.0,290.0,248.0,147.0,131.0,36.0,23.0,157.0,42.0,61.0,74.0,10.0,36.0,6.0,2.0
87.0,Chia-Leo Lin (林珈樂),1680.0,181.0,104.0,126.0,108.0,107.0,91.0,32.0,28.0,303.0,44.0,105.0,124.0,172.0,147.0,6.0,2.0
88.0,Yi-En Tsai (蔡以恩),1687.0,202.0,142.0,199.0,86.0,53.0,58.0,36.0,65.0,184.0,83.0,131.0,158.0,229.0,53.0,6.0,2.0
89.0,Tzu-Han Hung (洪梓菡),1696.0,277.0,235.0,132.0,146.0,147.0,131.0,26.0,65.0,163.0,54.0,37.0,181.0,75.0,19.0,6.0,2.0
90.0,Shih-Wen Su (蘇詩文),1704.0,114.0,102.0,123.0,78.0,147.0,131.0,36.0,65.0,428.0,143.0,131.0,102.0,21.0,75.0,6.0,2.0
91.0,Hung Lo (羅鴻),1728.0,176.0,275.0,226.0,237.0,109.0,131.0,21.0,40.0,53.0,8.0,121.0,43.0,253.0,27.0,6.0,2.0
92.0,Chuan-Chen Ho (何權宸),1736.0,126.0,70.0,154.0,121.0,94.0,131.0,36.0,65.0,428.0,49.0,131.0,142.0,86.0,95.0,6.0,2.0
93.0,Mu-Cheng Liu (劉牧承),1746.0,57.0,44.0,99.0,131.0,147.0,131.0,36.0,65.0,273.0,143.0,131.0,138.0,153.0,190.0,6.0,2.0
