Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf
138.0,Jure Pišek,789.0,134.0,131.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
139.0,Anej Valič,792.0,154.0,137.0,73.0,38.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,101.0,85.0,27.0,2.0
139.0,Gašper Zajc,792.0,152.0,116.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
141.0,Loren Mohar,793.0,142.0,127.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
142.0,Naja Ursic Popovski,794.0,117.0,153.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
142.0,Klemen Justin,794.0,162.0,108.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
144.0,Aleksej Vermiglio,796.0,149.0,123.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
145.0,Anej Sukič,799.0,187.0,163.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,44.0,88.0,27.0,2.0
145.0,Borut Vračko,799.0,141.0,134.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
147.0,Maksimilijan Žarić,804.0,173.0,107.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
148.0,Jan Dolinar,806.0,137.0,147.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,86.0,27.0,2.0
149.0,Viktor Ščepanović,809.0,96.0,189.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
149.0,Anže Miklavčič,809.0,121.0,164.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
151.0,Hanan Mešić,811.0,147.0,140.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
151.0,Albert Gracer,811.0,94.0,193.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
153.0,Nejc Kadivnik,812.0,146.0,169.0,73.0,40.0,19.0,15.0,9.0,17.0,62.0,25.0,26.0,94.0,88.0,27.0,2.0
154.0,Miha Hočevar,813.0,157.0,151.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,100.0,88.0,27.0,2.0
155.0,Jan Furman,819.0,206.0,133.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,75.0,88.0,27.0,2.0
156.0,Damir Tement,823.0,106.0,193.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
156.0,Natan Polenec,823.0,170.0,150.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,67.0,27.0,2.0
158.0,Nik Žilavec,825.0,186.0,162.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,78.0,82.0,27.0,2.0
159.0,Nejc Vodošek,827.0,158.0,145.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
160.0,Luka Esih,828.0,123.0,193.0,61.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
160.0,Jernej Debevc,828.0,139.0,165.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
162.0,Maks Kokalj Pezzano,829.0,159.0,193.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,72.0,88.0,27.0,2.0
163.0,Luka Pravdič,830.0,163.0,143.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
164.0,Domen Orosel,832.0,115.0,193.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
165.0,Špela Popovič,835.0,118.0,193.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
166.0,Tibor Thor Kozorog,836.0,119.0,193.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
167.0,Nejc Čuš,837.0,217.0,193.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,32.0,78.0,27.0,2.0
168.0,Maks Kuhar,840.0,167.0,149.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
169.0,Tilen Šket,843.0,176.0,146.0,73.0,40.0,19.0,15.0,9.0,17.0,61.0,25.0,26.0,119.0,88.0,27.0,2.0
170.0,Timon Jeretič,846.0,168.0,154.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
171.0,Damjan Nešković,847.0,183.0,167.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,110.0,70.0,27.0,2.0
172.0,Kristijan Movh,851.0,171.0,156.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
