Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf
69.0,Nevo Dessau,1161.0,52.0,236.0,37.0,92.0,72.0,59.0,11.0,37.0,48.0,57.0,53.0,114.0,183.0,108.0,2.0
70.0,Lia Sobel,1163.0,137.0,94.0,192.0,102.0,72.0,59.0,23.0,37.0,70.0,92.0,88.0,88.0,58.0,49.0,2.0
71.0,Gilad Hanania,1169.0,28.0,23.0,122.0,96.0,72.0,59.0,23.0,26.0,190.0,92.0,99.0,110.0,119.0,108.0,2.0
72.0,Nir Arzi Arviv,1172.0,29.0,47.0,77.0,158.0,72.0,59.0,23.0,37.0,72.0,92.0,99.0,131.0,166.0,108.0,2.0
73.0,Ori Biton,1174.0,86.0,38.0,78.0,84.0,67.0,54.0,23.0,37.0,103.0,92.0,12.0,16.0,374.0,108.0,2.0
74.0,Shmulik Kachuriner,1188.0,230.0,144.0,149.0,130.0,72.0,59.0,23.0,37.0,139.0,14.0,66.0,43.0,28.0,52.0,2.0
75.0,Amit Schori,1205.0,13.0,107.0,30.0,22.0,15.0,28.0,23.0,37.0,6.0,92.0,99.0,396.0,227.0,108.0,2.0
76.0,Eyal Alfasi,1221.0,8.0,19.0,8.0,11.0,72.0,59.0,23.0,37.0,22.0,92.0,90.0,296.0,374.0,108.0,2.0
77.0,Daniel Even,1232.0,114.0,157.0,93.0,140.0,72.0,59.0,21.0,37.0,147.0,83.0,99.0,98.0,71.0,39.0,2.0
78.0,Eyal Freifeld,1235.0,117.0,81.0,134.0,203.0,72.0,59.0,23.0,37.0,75.0,92.0,99.0,176.0,43.0,22.0,2.0
79.0,Yoav Nevo,1236.0,179.0,91.0,110.0,132.0,72.0,59.0,23.0,37.0,153.0,92.0,99.0,34.0,45.0,108.0,2.0
80.0,Yotam Henig,1273.0,152.0,186.0,152.0,89.0,53.0,46.0,23.0,37.0,142.0,41.0,99.0,96.0,47.0,108.0,2.0
81.0,Yotam Kugman,1278.0,217.0,111.0,137.0,203.0,72.0,59.0,23.0,37.0,93.0,92.0,72.0,14.0,38.0,108.0,2.0
82.0,Porat Yaniv,1285.0,271.0,173.0,92.0,49.0,28.0,15.0,23.0,37.0,159.0,25.0,99.0,241.0,42.0,29.0,2.0
83.0,Ariel Cohen,1297.0,46.0,45.0,76.0,203.0,72.0,59.0,23.0,37.0,36.0,92.0,37.0,87.0,374.0,108.0,2.0
84.0,Baruch Adler,1342.0,155.0,81.0,39.0,85.0,72.0,59.0,23.0,37.0,150.0,1.0,99.0,57.0,374.0,108.0,2.0
85.0,Raz Kario,1347.0,44.0,35.0,85.0,203.0,72.0,59.0,23.0,37.0,71.0,92.0,99.0,43.0,374.0,108.0,2.0
86.0,Oz David Lerman,1363.0,193.0,126.0,115.0,43.0,31.0,26.0,23.0,8.0,122.0,71.0,85.0,36.0,374.0,108.0,2.0
87.0,Omri Granot,1367.0,94.0,129.0,123.0,56.0,39.0,37.0,23.0,37.0,385.0,92.0,76.0,38.0,157.0,79.0,2.0
88.0,Eitan Ofer,1377.0,107.0,73.0,191.0,203.0,72.0,59.0,23.0,37.0,255.0,92.0,58.0,64.0,120.0,21.0,2.0
89.0,Omer Fitusi,1385.0,127.0,123.0,181.0,203.0,72.0,59.0,23.0,37.0,115.0,92.0,99.0,138.0,25.0,89.0,2.0
90.0,Tommy Tanaka,1395.0,213.0,355.0,97.0,45.0,72.0,59.0,23.0,37.0,104.0,92.0,99.0,11.0,78.0,108.0,2.0
91.0,Ido Kahana,1402.0,34.0,36.0,87.0,203.0,72.0,59.0,23.0,37.0,385.0,92.0,99.0,83.0,82.0,108.0,2.0
92.0,Karin Ficher,1403.0,106.0,209.0,41.0,50.0,49.0,59.0,23.0,37.0,162.0,92.0,89.0,151.0,225.0,108.0,2.0
93.0,Gali Prat,1415.0,124.0,133.0,91.0,93.0,72.0,59.0,23.0,37.0,385.0,92.0,99.0,76.0,21.0,108.0,2.0
94.0,Hallel Ben-Meir,1447.0,133.0,56.0,68.0,27.0,68.0,12.0,23.0,37.0,87.0,92.0,99.0,261.0,374.0,108.0,2.0
95.0,Amit Sheffer,1463.0,152.0,166.0,80.0,54.0,36.0,42.0,23.0,29.0,241.0,29.0,99.0,344.0,73.0,93.0,2.0
96.0,Josh Frankel,1466.0,71.0,69.0,217.0,203.0,72.0,59.0,23.0,37.0,43.0,92.0,99.0,258.0,113.0,108.0,2.0
97.0,Matan Oron,1472.0,104.0,66.0,210.0,203.0,72.0,59.0,23.0,37.0,174.0,92.0,99.0,61.0,162.0,108.0,2.0
98.0,Adam Hadash,1490.0,157.0,204.0,67.0,55.0,30.0,19.0,23.0,37.0,92.0,92.0,44.0,297.0,298.0,73.0,2.0
99.0,Bar Elor,1498.0,66.0,141.0,107.0,203.0,72.0,59.0,23.0,37.0,58.0,92.0,99.0,57.0,374.0,108.0,2.0
100.0,Itamar Dorman,1500.0,164.0,96.0,233.0,95.0,60.0,59.0,23.0,37.0,175.0,92.0,99.0,245.0,12.0,108.0,2.0
100.0,Asaf Steinbeirg,1500.0,300.0,170.0,153.0,203.0,72.0,59.0,23.0,37.0,119.0,55.0,99.0,69.0,56.0,83.0,2.0
102.0,Daniel Skvirski,1506.0,98.0,109.0,130.0,203.0,72.0,59.0,23.0,37.0,57.0,92.0,99.0,43.0,374.0,108.0,2.0
103.0,Tuval Stone,1507.0,292.0,236.0,185.0,135.0,63.0,57.0,23.0,20.0,160.0,31.0,82.0,108.0,50.0,63.0,2.0
103.0,Erez Borenshtein,1507.0,263.0,66.0,169.0,181.0,72.0,59.0,23.0,37.0,178.0,8.0,99.0,102.0,203.0,45.0,2.0
105.0,Asaf Rotshtein,1524.0,128.0,93.0,160.0,203.0,72.0,59.0,23.0,37.0,138.0,92.0,99.0,135.0,175.0,108.0,2.0
106.0,Erel Frishman,1538.0,156.0,216.0,131.0,115.0,70.0,59.0,23.0,37.0,154.0,92.0,99.0,142.0,134.0,108.0,2.0
107.0,Nadav Angert,1591.0,47.0,86.0,143.0,203.0,72.0,59.0,23.0,37.0,54.0,92.0,99.0,192.0,374.0,108.0,2.0
108.0,Shalem Cohen,1604.0,19.0,91.0,10.0,9.0,18.0,59.0,23.0,37.0,67.0,92.0,63.0,632.0,374.0,108.0,2.0
109.0,Maor Youavian,1619.0,136.0,123.0,109.0,79.0,72.0,59.0,23.0,37.0,107.0,92.0,83.0,215.0,374.0,108.0,2.0
