Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1
59.0,Declan Mangan-Lamb,842.0,151.0,90.0,119.0,81.0,41.0,31.0,6.0,10.0,127.0,43.0,34.0,33.0,26.0,50.0
61.0,Brúin Fahy,867.0,130.0,66.0,181.0,81.0,41.0,31.0,6.0,10.0,98.0,24.0,54.0,32.0,53.0,60.0
62.0,Cian Ó'Flannagáin,870.0,115.0,109.0,85.0,81.0,41.0,31.0,6.0,10.0,57.0,27.0,54.0,73.0,121.0,60.0
62.0,Daithi O'Connor,870.0,125.0,139.0,148.0,81.0,41.0,31.0,6.0,10.0,67.0,50.0,54.0,61.0,45.0,12.0
64.0,Zac Looney,873.0,67.0,81.0,115.0,81.0,41.0,31.0,6.0,10.0,76.0,94.0,54.0,71.0,86.0,60.0
65.0,Mary Hennessy,886.0,84.0,56.0,53.0,35.0,25.0,21.0,6.0,7.0,100.0,20.0,32.0,66.0,321.0,60.0
66.0,Diarmuid Leo Clarke,893.0,103.0,52.0,181.0,81.0,41.0,31.0,6.0,10.0,78.0,94.0,54.0,13.0,89.0,60.0
67.0,Logan Tully,895.0,138.0,77.0,56.0,43.0,24.0,31.0,6.0,10.0,99.0,94.0,33.0,100.0,124.0,60.0
68.0,Jack Harrington,896.0,20.0,98.0,11.0,8.0,41.0,11.0,6.0,10.0,128.0,94.0,6.0,52.0,351.0,60.0
69.0,Kazim Haider,899.0,42.0,21.0,98.0,81.0,41.0,31.0,6.0,10.0,153.0,93.0,54.0,100.0,109.0,60.0
70.0,Tiernan McCorry,911.0,144.0,48.0,158.0,81.0,41.0,31.0,6.0,10.0,87.0,23.0,54.0,17.0,151.0,60.0
71.0,Paul Watson,930.0,113.0,93.0,131.0,81.0,41.0,31.0,6.0,10.0,80.0,94.0,46.0,54.0,90.0,60.0
72.0,Edvin Kurjak,939.0,158.0,60.0,83.0,81.0,41.0,31.0,6.0,10.0,69.0,94.0,54.0,65.0,127.0,60.0
73.0,Mikey Whelan,942.0,36.0,200.0,49.0,63.0,41.0,31.0,6.0,10.0,62.0,94.0,54.0,82.0,205.0,9.0
74.0,Rowan Curtin Illien,951.0,86.0,231.0,54.0,27.0,16.0,13.0,6.0,10.0,61.0,94.0,14.0,246.0,79.0,14.0
74.0,Charlie Maxwell,951.0,165.0,93.0,181.0,81.0,41.0,31.0,6.0,10.0,121.0,53.0,54.0,19.0,36.0,60.0
76.0,Charlie Cahalane,969.0,69.0,89.0,61.0,81.0,41.0,31.0,6.0,10.0,153.0,94.0,54.0,153.0,67.0,60.0
77.0,Tadhg Keating,974.0,150.0,144.0,118.0,81.0,41.0,31.0,6.0,10.0,125.0,46.0,41.0,60.0,61.0,60.0
78.0,Adam Ahern,994.0,126.0,110.0,96.0,54.0,41.0,31.0,6.0,10.0,153.0,94.0,54.0,102.0,57.0,60.0
79.0,Eoin Ryan-Preston,1009.0,187.0,57.0,102.0,81.0,41.0,31.0,6.0,10.0,134.0,94.0,54.0,43.0,109.0,60.0
80.0,Eoin Summerville,1010.0,58.0,120.0,31.0,49.0,41.0,31.0,6.0,10.0,8.0,71.0,54.0,271.0,200.0,60.0
81.0,Finn Molloy,1017.0,231.0,136.0,127.0,81.0,41.0,31.0,6.0,10.0,95.0,94.0,39.0,29.0,37.0,60.0
82.0,Xavier Skorulski,1023.0,142.0,177.0,52.0,81.0,41.0,31.0,6.0,10.0,153.0,94.0,54.0,56.0,66.0,60.0
83.0,Jamie Barton,1037.0,155.0,96.0,181.0,81.0,41.0,31.0,6.0,10.0,149.0,37.0,54.0,57.0,102.0,37.0
84.0,Cormac Coffey,1043.0,52.0,35.0,181.0,81.0,41.0,31.0,6.0,10.0,105.0,94.0,54.0,132.0,161.0,60.0
85.0,Gerard McAteer,1047.0,13.0,20.0,17.0,14.0,13.0,20.0,6.0,10.0,12.0,94.0,54.0,416.0,323.0,35.0
86.0,Eamonn O'Dwyer,1053.0,118.0,50.0,55.0,57.0,41.0,31.0,6.0,10.0,103.0,94.0,54.0,226.0,148.0,60.0
87.0,Graham D. Downey,1056.0,104.0,227.0,90.0,78.0,41.0,31.0,6.0,10.0,81.0,73.0,54.0,105.0,132.0,24.0
88.0,Hannah Grossmith,1062.0,191.0,245.0,83.0,48.0,41.0,31.0,6.0,10.0,101.0,31.0,18.0,62.0,153.0,42.0
89.0,Tiernan Garvey,1067.0,141.0,58.0,116.0,81.0,41.0,31.0,6.0,10.0,122.0,94.0,36.0,63.0,208.0,60.0
90.0,Jack Corr,1068.0,173.0,107.0,181.0,81.0,41.0,31.0,6.0,10.0,107.0,9.0,54.0,78.0,130.0,60.0
