Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,555bf
352.0,Bart Creemers,1980.0,304.0,328.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
354.0,Liam De Voogdt,1981.0,384.0,249.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
355.0,Jenne Vanassche,1988.0,366.0,285.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,346.0,238.0,59.0,2.0,2.0
356.0,Alexander Kets,1991.0,356.0,342.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,183.0,59.0,2.0,2.0
357.0,Ethan Goossens,1996.0,373.0,305.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,208.0,59.0,2.0,2.0
357.0,Jens De Rijk,1996.0,178.0,470.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
359.0,Keenan De Fauw,1997.0,436.0,378.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,244.0,186.0,59.0,2.0,2.0
360.0,Seb Van Haver,1999.0,344.0,367.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,297.0,238.0,59.0,2.0,2.0
361.0,Tommy Van de Velde,2000.0,377.0,275.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
361.0,Tuur Steukers,2000.0,286.0,470.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,303.0,188.0,59.0,2.0,2.0
363.0,Keanu Vanhoutte,2001.0,183.0,470.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
364.0,Yordi Stephani,2002.0,355.0,299.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
365.0,Nicolas Willaert,2003.0,519.0,301.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,73.0,59.0,2.0,2.0
366.0,Hugo Michel,2010.0,450.0,263.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,187.0,59.0,2.0,2.0
367.0,Kas Dewulf,2012.0,548.0,426.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,126.0,159.0,59.0,2.0,2.0
