Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,555bf
1117.0,Gabriel Christensen,5827.0,1105.0,1100.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,926.0,682.0,202.0,8.0,5.0
1117.0,Ludvig Lif,5827.0,1174.0,944.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1119.0,Johan Milanov,5828.0,1817.0,733.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,582.0,682.0,202.0,8.0,5.0
1120.0,Jennifer Thorsen,5833.0,1321.0,966.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,850.0,682.0,202.0,8.0,5.0
1121.0,Jan Hugo Diaz,5835.0,1179.0,1091.0,439.0,257.0,108.0,92.0,37.0,50.0,409.0,186.0,216.0,962.0,594.0,202.0,8.0,5.0
1122.0,Léon Hermansson,5838.0,1115.0,1174.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,522.0,202.0,8.0,5.0
1123.0,Pontus Blixt,5839.0,1096.0,1034.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1124.0,Oscar Liljeqvist,5841.0,1088.0,1463.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,594.0,682.0,202.0,8.0,5.0
1124.0,Oliver Marcusson,5841.0,1108.0,1081.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,956.0,682.0,202.0,8.0,5.0
1126.0,Jonas Svalin,5847.0,675.0,1463.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1127.0,Jonathan Tevdal,5848.0,1350.0,1201.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,793.0,490.0,202.0,8.0,5.0
1128.0,Per Jansson,5849.0,1817.0,886.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,450.0,682.0,202.0,8.0,5.0
1129.0,Nova Hedström,5852.0,1388.0,1263.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,505.0,682.0,202.0,8.0,5.0
1130.0,Markus Larsson Engberg,5854.0,682.0,1463.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1131.0,Max Siri,5856.0,1246.0,901.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1131.0,Lo Bellinder,5856.0,1249.0,947.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,964.0,682.0,202.0,8.0,5.0
1133.0,Emil Lindholm Brandt,5857.0,1140.0,1463.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,201.0,573.0,682.0,202.0,8.0,5.0
1134.0,Oscar Oliveira,5859.0,1194.0,956.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1135.0,Gustav Kjell,5863.0,1277.0,877.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1136.0,Nils Kjellberg,5864.0,692.0,1463.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1137.0,Lukas Smedli,5866.0,694.0,1463.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
