Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,555bf
52.0,Kevin Arturo Huamán Ruiz,1158.0,95.0,104.0,60.0,16.0,7.0,6.0,23.0,22.0,298.0,44.0,229.0,102.0,76.0,74.0,2.0
53.0,Andres Armando Montalvo Vera,1165.0,41.0,125.0,75.0,79.0,75.0,52.0,32.0,22.0,52.0,44.0,96.0,136.0,260.0,74.0,2.0
54.0,Leví Sánchez Nunura,1182.0,89.0,106.0,82.0,47.0,82.0,60.0,32.0,22.0,175.0,44.0,42.0,92.0,241.0,66.0,2.0
55.0,Gustavo Andre Taipe Gratelly,1188.0,20.0,136.0,33.0,72.0,82.0,60.0,32.0,22.0,33.0,44.0,213.0,259.0,155.0,25.0,2.0
56.0,Jesus Emmanuel Vergara Ayarza,1197.0,131.0,45.0,91.0,70.0,82.0,60.0,32.0,22.0,300.0,44.0,57.0,100.0,96.0,65.0,2.0
57.0,Yeferson Gelaman Maldonado Figueroa,1222.0,108.0,72.0,126.0,126.0,82.0,60.0,32.0,22.0,176.0,44.0,51.0,99.0,148.0,74.0,2.0
58.0,Jose Abanto Ortiz,1232.0,213.0,126.0,149.0,148.0,78.0,60.0,32.0,22.0,64.0,39.0,194.0,21.0,25.0,59.0,2.0
59.0,Salomón Pure,1264.0,62.0,48.0,56.0,86.0,82.0,60.0,32.0,22.0,284.0,44.0,229.0,80.0,103.0,74.0,2.0
59.0,Piero Sebastian Sanchez Hilario,1264.0,52.0,47.0,141.0,205.0,82.0,60.0,32.0,22.0,19.0,44.0,229.0,145.0,110.0,74.0,2.0
61.0,Zamir Pantoja,1269.0,130.0,52.0,103.0,84.0,82.0,60.0,11.0,4.0,119.0,44.0,106.0,111.0,287.0,74.0,2.0
62.0,Gadiel Arias,1284.0,207.0,89.0,107.0,97.0,49.0,60.0,32.0,22.0,232.0,44.0,113.0,109.0,59.0,62.0,2.0
63.0,Rodrigo Aguilar,1285.0,49.0,100.0,34.0,95.0,82.0,60.0,32.0,17.0,26.0,11.0,134.0,304.0,268.0,71.0,2.0
64.0,Dario Cubas Castillo,1289.0,47.0,38.0,51.0,205.0,82.0,60.0,32.0,22.0,32.0,44.0,229.0,84.0,287.0,74.0,2.0
65.0,Jhon Alexander Taboada Temple,1348.0,104.0,96.0,27.0,28.0,21.0,31.0,32.0,22.0,48.0,44.0,28.0,790.0,1.0,74.0,2.0
66.0,Josseph Eduardo Gómez Alcántara,1368.0,250.0,114.0,122.0,91.0,39.0,29.0,32.0,22.0,162.0,44.0,229.0,49.0,149.0,34.0,2.0
67.0,Cesar Paolo Vargas Davila,1384.0,126.0,104.0,109.0,107.0,82.0,60.0,32.0,22.0,500.0,30.0,83.0,37.0,16.0,74.0,2.0
68.0,Abel Jesús Angeles Rodríguez,1410.0,218.0,296.0,73.0,45.0,47.0,25.0,32.0,22.0,155.0,44.0,152.0,144.0,81.0,74.0,2.0
69.0,Angel Anampa,1418.0,14.0,63.0,17.0,23.0,50.0,47.0,32.0,22.0,9.0,44.0,38.0,760.0,223.0,74.0,2.0
70.0,Alex Anderson Bedon Valentin,1427.0,80.0,101.0,87.0,51.0,33.0,39.0,32.0,22.0,79.0,43.0,229.0,502.0,53.0,74.0,2.0
71.0,Oswaldo Antonio Pajuelo Puppo,1443.0,171.0,265.0,153.0,137.0,82.0,60.0,32.0,22.0,94.0,44.0,204.0,74.0,29.0,74.0,2.0
72.0,Pedro Juan Fernando Chang Benites,1446.0,78.0,177.0,78.0,98.0,82.0,60.0,32.0,22.0,29.0,44.0,229.0,154.0,287.0,74.0,2.0
73.0,Oscar Ivan Orihuela Mendoza,1450.0,50.0,83.0,68.0,52.0,55.0,38.0,32.0,22.0,90.0,44.0,229.0,324.0,287.0,74.0,2.0
74.0,Jhonatan Reategui,1453.0,60.0,277.0,59.0,26.0,82.0,60.0,32.0,22.0,116.0,44.0,229.0,89.0,287.0,68.0,2.0
75.0,Saúl Javier,1486.0,279.0,219.0,163.0,125.0,82.0,60.0,32.0,22.0,204.0,44.0,122.0,68.0,44.0,20.0,2.0
76.0,Daniel Quiñones Olgado,1487.0,98.0,216.0,48.0,68.0,56.0,60.0,32.0,22.0,132.0,44.0,193.0,155.0,287.0,74.0,2.0
77.0,Rodrigo Zarate,1493.0,305.0,155.0,181.0,136.0,62.0,49.0,3.0,9.0,43.0,6.0,155.0,156.0,170.0,61.0,2.0
78.0,Nick Jordan Mesias Garcia,1495.0,27.0,108.0,174.0,194.0,82.0,60.0,32.0,22.0,67.0,44.0,229.0,252.0,128.0,74.0,2.0
79.0,Albert Fiestas Salapi,1517.0,218.0,16.0,223.0,205.0,82.0,60.0,32.0,22.0,123.0,44.0,65.0,64.0,287.0,74.0,2.0
80.0,Sebastián Benites Wong,1520.0,26.0,129.0,104.0,205.0,82.0,60.0,32.0,22.0,92.0,44.0,229.0,132.0,287.0,74.0,2.0
81.0,Reggie Carbajal,1523.0,287.0,21.0,88.0,205.0,82.0,60.0,32.0,22.0,307.0,44.0,129.0,161.0,67.0,16.0,2.0
82.0,Cesar Nikolas Camac Melendez,1531.0,155.0,117.0,108.0,205.0,82.0,60.0,32.0,22.0,108.0,44.0,229.0,6.0,287.0,74.0,2.0
83.0,Carlos Ramirez Sotelo,1536.0,162.0,83.0,233.0,205.0,82.0,60.0,32.0,22.0,251.0,44.0,229.0,52.0,5.0,74.0,2.0
84.0,Jharol Jhordan Tovar Quintanilla,1554.0,207.0,69.0,134.0,171.0,82.0,60.0,32.0,22.0,193.0,44.0,118.0,59.0,287.0,74.0,2.0
85.0,Sergio Luciano Basilio Latorraca,1556.0,171.0,164.0,155.0,205.0,82.0,60.0,32.0,22.0,34.0,44.0,112.0,112.0,287.0,74.0,2.0
86.0,Max Guerra Vargas,1567.0,275.0,276.0,200.0,205.0,82.0,60.0,32.0,22.0,98.0,44.0,73.0,89.0,35.0,74.0,2.0
87.0,Robert Yomi Cadenas Nuñez,1573.0,1.0,29.0,7.0,32.0,82.0,60.0,32.0,22.0,23.0,44.0,88.0,790.0,287.0,74.0,2.0
88.0,Jose Paez,1579.0,302.0,74.0,271.0,205.0,82.0,60.0,32.0,22.0,107.0,44.0,186.0,97.0,21.0,74.0,2.0
89.0,Piero Gerardo Kaqui Aspajo,1602.0,125.0,107.0,176.0,205.0,82.0,60.0,32.0,22.0,57.0,44.0,7.0,322.0,287.0,74.0,2.0
90.0,Luis Gómez Taya,1626.0,104.0,553.0,43.0,31.0,23.0,60.0,32.0,22.0,90.0,44.0,229.0,32.0,287.0,74.0,2.0
91.0,Daniel Laura,1643.0,90.0,302.0,144.0,205.0,82.0,60.0,32.0,22.0,60.0,44.0,176.0,250.0,100.0,74.0,2.0
92.0,Rodrigo David Valencia Moroco,1657.0,128.0,145.0,196.0,205.0,82.0,60.0,32.0,22.0,125.0,44.0,27.0,228.0,287.0,74.0,2.0
93.0,Joaquín Carlos Gutiérrez Ramirez,1659.0,152.0,124.0,83.0,205.0,82.0,60.0,32.0,22.0,117.0,44.0,229.0,357.0,76.0,74.0,2.0
