Rank,name,Sum,333,222,444,555,666,777,333oh,clock,minx,pyram,skewb,sq1
206.0,Raul İbrahimov,649.0,200.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,123.0,54.0,12.0
208.0,Maxsud Qarayev,650.0,201.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,123.0,54.0,12.0
209.0,Rövşən Zaliyev,651.0,215.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,110.0,54.0,12.0
210.0,Cavid Qedirli,652.0,203.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,123.0,54.0,12.0
211.0,Rahim Məmmədli,654.0,256.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,81.0,45.0,12.0
211.0,Telli Abdullayeva,654.0,228.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,100.0,54.0,12.0
213.0,Kanan Mammadov,655.0,206.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,123.0,54.0,12.0
214.0,Rasim Ibadov,656.0,207.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,123.0,54.0,12.0
215.0,Ayxan Cəbrayılov,658.0,209.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,123.0,54.0,12.0
216.0,Gabil Aliyev,659.0,210.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,123.0,54.0,12.0
217.0,Arzu Jabrayilova,660.0,223.0,109.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,117.0,54.0,12.0
217.0,Shahriyar Sherifzade,660.0,211.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,123.0,54.0,12.0
219.0,Timur Dyomin,661.0,212.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,123.0,54.0,12.0
220.0,Sərxan Hüseyn,662.0,213.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,123.0,54.0,12.0
221.0,Raul Qaragozov,663.0,214.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,123.0,54.0,12.0
222.0,Nurderya Aliyev,665.0,216.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,123.0,54.0,12.0
223.0,Ağəli Süleymanov,666.0,222.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,118.0,54.0,12.0
223.0,Aydin Rustamli,666.0,217.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,123.0,54.0,12.0
225.0,Ali Mirzezadeh,667.0,218.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,123.0,54.0,12.0
226.0,Yadigar Qasımov,668.0,219.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,123.0,54.0,12.0
227.0,Çinar Mustafayev,669.0,220.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,123.0,54.0,12.0
228.0,Emil Asadzade,670.0,256.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,88.0,54.0,12.0
228.0,Nurlan Musayev,670.0,221.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,123.0,54.0,12.0
230.0,Günel Şahmuradlı,673.0,224.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,123.0,54.0,12.0
230.0,Sənan Qafarov,673.0,225.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,122.0,54.0,12.0
232.0,Nicat Hasanov,675.0,226.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,123.0,54.0,12.0
233.0,Etibar Nabiyev,676.0,227.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,123.0,54.0,12.0
234.0,Nərmin İbirova,679.0,230.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,123.0,54.0,12.0
235.0,Camal Əmrəliyev,680.0,231.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,123.0,54.0,12.0
236.0,Məhəmməd Xəlilov,681.0,232.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,123.0,54.0,12.0
237.0,İsmət Salmanzadə,682.0,233.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,123.0,54.0,12.0
238.0,Nemət Əliyev,683.0,238.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,119.0,54.0,12.0
238.0,Kamilla Kerimova,683.0,234.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,123.0,54.0,12.0
240.0,Turan Huseynov,684.0,256.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,102.0,54.0,12.0
240.0,Mətin Səfərli,684.0,235.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,123.0,54.0,12.0
242.0,Rasim Quliyev,685.0,256.0,95.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,123.0,54.0,12.0
242.0,Humay Qarabağlı,685.0,236.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,123.0,54.0,12.0
244.0,Emil Guliyev,688.0,239.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,123.0,54.0,12.0
245.0,Orkhan Azimov,689.0,256.0,99.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,123.0,54.0,12.0
245.0,Fərid Kərimov,689.0,240.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,123.0,54.0,12.0
247.0,Saleh Kaltayev,690.0,241.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,123.0,54.0,12.0
248.0,Əbülfəz Qənbərli,691.0,242.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,123.0,54.0,12.0
249.0,Şükür Vəlizadə,692.0,243.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,123.0,54.0,12.0
250.0,Rovsen Zalıyev,693.0,244.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,123.0,54.0,12.0
251.0,Teymur Abdullayev,694.0,245.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,123.0,54.0,12.0
251.0,Məhəmməd Nəbiyev,694.0,256.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,112.0,54.0,12.0
253.0,Elmir Nəsibov,695.0,246.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,123.0,54.0,12.0
254.0,Ismixan Emiraslanov,696.0,247.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,123.0,54.0,12.0
254.0,Nahid Kərimov,696.0,256.0,106.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,123.0,54.0,12.0
256.0,Rəsul Nağıyev,697.0,248.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,123.0,54.0,12.0
257.0,Teymur Quliyev,698.0,256.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,116.0,54.0,12.0
257.0,Famil Qədirov,698.0,249.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,123.0,54.0,12.0
259.0,Ramazan Bazarov,699.0,250.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,123.0,54.0,12.0
260.0,Fərid Mustafayev,700.0,251.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,123.0,54.0,12.0
260.0,Rustemzal İsrafilov,700.0,256.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,123.0,49.0,12.0
262.0,Hacıyov Əliyev,701.0,252.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,123.0,54.0,12.0
263.0,Zərifə Əhmədzadə,702.0,256.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,120.0,54.0,12.0
263.0,Ayxan Qocayev,702.0,253.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,123.0,54.0,12.0
265.0,Taleh Əliyev,703.0,254.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,123.0,54.0,12.0
266.0,Nərgiz Nağıyeva,704.0,255.0,115.0,36.0,14.0,5.0,3.0,58.0,4.0,25.0,123.0,54.0,12.0
