Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1
146.0,Samuil Batsinski,781.0,139.0,141.0,63.0,31.0,18.0,8.0,8.0,15.0,71.0,19.0,24.0,136.0,85.0,23.0
146.0,Liis-Marleen Esken,781.0,155.0,121.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,85.0,23.0
149.0,Sander Pikk,785.0,103.0,177.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,85.0,23.0
150.0,Sander Soodla,786.0,174.0,177.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,89.0,62.0,23.0
151.0,Roland Jairus,789.0,152.0,151.0,47.0,28.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,85.0,23.0
152.0,Henry Valdmann,791.0,109.0,177.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,85.0,23.0
153.0,Gustav Kiigske,793.0,193.0,177.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,54.0,85.0,23.0
154.0,Martin Tiik,801.0,203.0,177.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,84.0,53.0,23.0
154.0,Aleksander Odres,801.0,162.0,134.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,85.0,23.0
156.0,Indrek Jõe,803.0,153.0,147.0,61.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,85.0,23.0
157.0,Bruno Aleksander Sivadi,804.0,144.0,155.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,85.0,23.0
158.0,Berit Mere,805.0,173.0,146.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,117.0,85.0,23.0
159.0,Karl Allikas,806.0,168.0,177.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,92.0,85.0,23.0
160.0,Sten Sergejev,807.0,150.0,163.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,125.0,85.0,23.0
161.0,Oliver Vind,811.0,129.0,177.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,85.0,23.0
162.0,Liis Karo,815.0,133.0,177.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,85.0,23.0
163.0,Dmitri Kalabanov,816.0,176.0,135.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,85.0,23.0
163.0,Daniel Osokin,816.0,171.0,140.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,85.0,23.0
165.0,Kaur Nellis,817.0,135.0,177.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,85.0,23.0
165.0,Silver Pällo,817.0,187.0,138.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,11.0,24.0,131.0,85.0,23.0
167.0,David Olenevitš,822.0,140.0,177.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,85.0,23.0
168.0,Gleb Zobnitsev,823.0,141.0,177.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,85.0,23.0
168.0,Tõnis Pill,823.0,175.0,148.0,58.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,85.0,23.0
168.0,Henrik Mägi,823.0,210.0,108.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,85.0,23.0
171.0,Gleb Maksimov,827.0,149.0,177.0,59.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,85.0,23.0
172.0,Markus Künnapuu,828.0,146.0,177.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,85.0,23.0
173.0,Ilja Kuzmits Ger,829.0,147.0,177.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,85.0,23.0
174.0,Robert Lammertson,831.0,165.0,161.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,85.0,23.0
175.0,Karl-Mattias Moor,832.0,233.0,177.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,53.0,85.0,23.0
176.0,Kirill Ionov,835.0,185.0,158.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,123.0,85.0,23.0
177.0,Arthur Samarin,836.0,154.0,177.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,85.0,23.0
178.0,Jan Kenneth Toming,838.0,156.0,177.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,85.0,23.0
178.0,Ivan Baranovski,838.0,182.0,157.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,130.0,85.0,23.0
180.0,Anders Rossar,839.0,157.0,177.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,85.0,23.0
181.0,Jakob Rostovski,840.0,158.0,177.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,85.0,23.0
182.0,Thor Christopher Mere,841.0,172.0,177.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,128.0,80.0,23.0
182.0,Anton Sookael,841.0,159.0,177.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,85.0,23.0
182.0,Allar Oll,841.0,188.0,177.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,107.0,85.0,23.0
185.0,Sebastian Valge,842.0,160.0,177.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,85.0,23.0
186.0,Aleks Petra,845.0,163.0,177.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,85.0,23.0
187.0,Ott Rahuvarm,848.0,184.0,159.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,85.0,23.0
