Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,555bf
60.0,Anatole Volongo,1422.0,6.0,9.0,9.0,22.0,31.0,51.0,77.0,114.0,24.0,183.0,269.0,19.0,363.0,236.0,6.0,3.0
61.0,Thomas Cellé,1429.0,16.0,80.0,29.0,50.0,195.0,134.0,77.0,114.0,40.0,183.0,66.0,123.0,77.0,236.0,6.0,3.0
62.0,Jonathan Dammann,1431.0,231.0,101.0,133.0,77.0,38.0,37.0,6.0,73.0,278.0,13.0,92.0,150.0,93.0,100.0,6.0,3.0
63.0,Clément Burgevin,1439.0,115.0,126.0,94.0,83.0,51.0,134.0,77.0,114.0,61.0,183.0,49.0,233.0,96.0,14.0,6.0,3.0
64.0,Bastien Ferraud,1465.0,70.0,42.0,59.0,45.0,53.0,30.0,33.0,114.0,208.0,183.0,85.0,187.0,330.0,17.0,6.0,3.0
65.0,Philippe Virouleau,1491.0,142.0,29.0,49.0,32.0,32.0,23.0,52.0,39.0,768.0,53.0,57.0,62.0,126.0,18.0,6.0,3.0
66.0,Télian Delannoy,1493.0,259.0,105.0,88.0,143.0,140.0,83.0,77.0,89.0,197.0,3.0,93.0,73.0,59.0,75.0,6.0,3.0
67.0,Nathan Daviaud,1494.0,121.0,224.0,92.0,65.0,81.0,134.0,36.0,114.0,88.0,183.0,30.0,157.0,71.0,89.0,6.0,3.0
68.0,Thibault Vilbois,1495.0,53.0,117.0,44.0,73.0,138.0,87.0,53.0,64.0,56.0,183.0,232.0,199.0,40.0,147.0,6.0,3.0
69.0,Yannick Beyer,1504.0,163.0,126.0,87.0,100.0,195.0,134.0,77.0,114.0,41.0,183.0,90.0,49.0,74.0,62.0,6.0,3.0
70.0,Tom Chiesura,1507.0,46.0,102.0,21.0,36.0,63.0,134.0,77.0,78.0,77.0,183.0,69.0,177.0,199.0,236.0,6.0,3.0
71.0,Arsène Laffarre,1515.0,161.0,130.0,122.0,155.0,195.0,134.0,77.0,26.0,101.0,108.0,83.0,106.0,38.0,70.0,6.0,3.0
72.0,Alan Goasdoue,1532.0,96.0,89.0,65.0,82.0,195.0,134.0,77.0,114.0,103.0,183.0,10.0,118.0,77.0,180.0,6.0,3.0
73.0,Léo Bailly,1540.0,20.0,15.0,142.0,405.0,195.0,134.0,77.0,88.0,51.0,183.0,121.0,60.0,2.0,38.0,6.0,3.0
74.0,Chloé Demuynck,1545.0,100.0,81.0,83.0,167.0,195.0,134.0,77.0,49.0,72.0,183.0,71.0,30.0,58.0,236.0,6.0,3.0
75.0,Paul Haye,1551.0,67.0,108.0,54.0,66.0,195.0,134.0,77.0,114.0,118.0,183.0,269.0,108.0,22.0,27.0,6.0,3.0
76.0,Thibaut Mézières,1557.0,123.0,69.0,168.0,405.0,195.0,134.0,77.0,114.0,79.0,42.0,73.0,22.0,26.0,21.0,6.0,3.0
77.0,Alaric Pouchain,1571.0,40.0,4.0,231.0,405.0,195.0,134.0,77.0,5.0,57.0,33.0,177.0,33.0,124.0,47.0,6.0,3.0
78.0,Samuel Jehanno,1611.0,56.0,27.0,170.0,157.0,125.0,117.0,77.0,68.0,48.0,183.0,101.0,78.0,159.0,236.0,6.0,3.0
79.0,Valentin Tempere,1649.0,172.0,273.0,108.0,105.0,85.0,93.0,77.0,106.0,52.0,183.0,41.0,210.0,83.0,52.0,6.0,3.0
80.0,Luc Rabeyrin,1653.0,61.0,164.0,82.0,125.0,195.0,134.0,77.0,114.0,65.0,183.0,154.0,4.0,50.0,236.0,6.0,3.0
81.0,Axel Goutagneux,1695.0,155.0,246.0,124.0,113.0,195.0,134.0,77.0,114.0,125.0,183.0,47.0,56.0,41.0,76.0,6.0,3.0
82.0,Antoine Jurkowski,1716.0,145.0,231.0,71.0,69.0,45.0,45.0,77.0,114.0,149.0,183.0,86.0,144.0,112.0,236.0,6.0,3.0
83.0,Quentin Rivault,1745.0,10.0,18.0,18.0,76.0,195.0,134.0,3.0,9.0,14.0,183.0,269.0,185.0,494.0,128.0,6.0,3.0
84.0,Clément Valot,1748.0,170.0,216.0,77.0,110.0,102.0,97.0,58.0,71.0,135.0,183.0,124.0,32.0,222.0,142.0,6.0,3.0
85.0,Leo Guernion,1755.0,117.0,180.0,63.0,88.0,195.0,134.0,11.0,85.0,139.0,102.0,88.0,50.0,321.0,173.0,6.0,3.0
86.0,Enzo Dacillo,1767.0,80.0,130.0,102.0,115.0,195.0,134.0,77.0,114.0,46.0,183.0,40.0,189.0,117.0,236.0,6.0,3.0
87.0,Michel Ye,1781.0,82.0,74.0,26.0,20.0,14.0,13.0,60.0,114.0,53.0,183.0,269.0,134.0,669.0,61.0,6.0,3.0
88.0,Sixtine Mencke,1794.0,61.0,72.0,218.0,231.0,136.0,134.0,77.0,114.0,68.0,129.0,102.0,140.0,164.0,139.0,6.0,3.0
89.0,Matthieu Aubert,1805.0,260.0,286.0,135.0,34.0,24.0,19.0,77.0,13.0,105.0,183.0,51.0,190.0,183.0,236.0,6.0,3.0
90.0,Océane Acher,1807.0,98.0,60.0,69.0,127.0,183.0,134.0,77.0,114.0,138.0,183.0,269.0,125.0,165.0,56.0,6.0,3.0
91.0,Mathis Dauchy,1813.0,77.0,67.0,119.0,126.0,141.0,134.0,77.0,114.0,39.0,183.0,78.0,474.0,101.0,74.0,6.0,3.0
92.0,Mathis Schecroun,1815.0,103.0,21.0,72.0,108.0,195.0,134.0,77.0,114.0,93.0,106.0,269.0,90.0,188.0,236.0,6.0,3.0
92.0,Luc Prevost,1815.0,247.0,227.0,182.0,123.0,78.0,65.0,77.0,114.0,127.0,183.0,125.0,15.0,83.0,160.0,6.0,3.0
94.0,Alexandre Schoeffel,1818.0,176.0,86.0,106.0,137.0,84.0,74.0,77.0,114.0,293.0,183.0,269.0,99.0,69.0,42.0,6.0,3.0
95.0,Clara Lafourcade,1819.0,190.0,64.0,62.0,130.0,195.0,134.0,77.0,21.0,144.0,183.0,269.0,98.0,7.0,236.0,6.0,3.0
96.0,Théo Paris,1827.0,90.0,77.0,202.0,95.0,88.0,53.0,77.0,86.0,257.0,183.0,3.0,83.0,288.0,236.0,6.0,3.0
97.0,Dimitri Wyss,1840.0,125.0,45.0,208.0,214.0,127.0,101.0,74.0,59.0,387.0,39.0,143.0,61.0,85.0,163.0,6.0,3.0
98.0,Eliott Crancée,1845.0,71.0,104.0,47.0,75.0,72.0,85.0,77.0,49.0,283.0,114.0,269.0,204.0,249.0,137.0,6.0,3.0
99.0,Maxime Josse,1847.0,207.0,188.0,91.0,52.0,47.0,27.0,77.0,114.0,123.0,183.0,149.0,237.0,107.0,236.0,6.0,3.0
100.0,Corentin Furet,1850.0,286.0,276.0,206.0,196.0,98.0,99.0,64.0,64.0,187.0,47.0,96.0,63.0,39.0,120.0,6.0,3.0
101.0,Mano Ségransan,1852.0,150.0,53.0,123.0,98.0,113.0,80.0,77.0,114.0,154.0,183.0,53.0,131.0,397.0,117.0,6.0,3.0
102.0,Jules Créteur,1862.0,32.0,58.0,40.0,405.0,195.0,134.0,77.0,114.0,27.0,183.0,269.0,153.0,79.0,87.0,6.0,3.0
103.0,Enzo Bruder-Jeannot,1872.0,114.0,259.0,99.0,88.0,57.0,134.0,77.0,114.0,97.0,63.0,61.0,210.0,329.0,161.0,6.0,3.0
104.0,Louis Wysocinski,1886.0,98.0,153.0,55.0,131.0,195.0,134.0,77.0,114.0,34.0,183.0,252.0,290.0,97.0,64.0,6.0,3.0
105.0,Louis Chojnacki,1891.0,279.0,178.0,127.0,70.0,42.0,134.0,77.0,114.0,206.0,183.0,107.0,171.0,73.0,121.0,6.0,3.0
106.0,Aaron Dufieux,1892.0,120.0,91.0,152.0,178.0,74.0,134.0,77.0,114.0,114.0,35.0,269.0,112.0,177.0,236.0,6.0,3.0
107.0,Alexandre Ondet,1915.0,223.0,297.0,128.0,63.0,44.0,54.0,77.0,83.0,98.0,179.0,163.0,227.0,157.0,113.0,6.0,3.0
108.0,Nox Clémenceau,1921.0,381.0,339.0,194.0,97.0,80.0,58.0,57.0,29.0,162.0,48.0,79.0,153.0,134.0,101.0,6.0,3.0
109.0,Nathan Prigent,1930.0,81.0,181.0,96.0,164.0,195.0,134.0,77.0,104.0,89.0,183.0,148.0,214.0,46.0,209.0,6.0,3.0
110.0,Erwan Lesueur,1931.0,85.0,149.0,89.0,153.0,169.0,125.0,77.0,114.0,262.0,183.0,179.0,123.0,71.0,143.0,6.0,3.0
111.0,Fanny Pousset,1936.0,95.0,55.0,126.0,405.0,195.0,134.0,77.0,114.0,47.0,183.0,27.0,59.0,174.0,236.0,6.0,3.0
112.0,Antoine Martini,1938.0,165.0,176.0,97.0,107.0,105.0,89.0,23.0,49.0,183.0,183.0,168.0,228.0,120.0,236.0,6.0,3.0
113.0,Bryan Melao,1953.0,105.0,83.0,17.0,21.0,15.0,16.0,77.0,114.0,229.0,183.0,269.0,349.0,230.0,236.0,6.0,3.0
114.0,Flavien Darney,1973.0,128.0,81.0,113.0,148.0,195.0,134.0,77.0,114.0,160.0,183.0,269.0,36.0,90.0,236.0,6.0,3.0
115.0,Astrid Lacotte,1982.0,283.0,176.0,173.0,185.0,195.0,134.0,77.0,114.0,236.0,183.0,75.0,17.0,88.0,37.0,6.0,3.0
116.0,Alphonse Raynaud,1987.0,239.0,220.0,116.0,116.0,195.0,134.0,77.0,114.0,132.0,183.0,152.0,117.0,93.0,90.0,6.0,3.0
117.0,Louis Presti,1996.0,223.0,171.0,84.0,71.0,128.0,134.0,77.0,114.0,383.0,183.0,106.0,24.0,53.0,236.0,6.0,3.0
118.0,Kanneti Sae Han (คันธ์เนตี แซ่ห่าน),1997.0,49.0,192.0,175.0,72.0,112.0,90.0,77.0,18.0,37.0,75.0,64.0,137.0,669.0,221.0,6.0,3.0
119.0,Gaspard Leleux,2014.0,256.0,126.0,163.0,67.0,46.0,39.0,77.0,56.0,329.0,183.0,183.0,31.0,213.0,236.0,6.0,3.0
120.0,Alban Reynaud,2036.0,324.0,83.0,350.0,221.0,195.0,134.0,50.0,31.0,137.0,65.0,31.0,165.0,138.0,103.0,6.0,3.0
121.0,Antony Frackowiak,2037.0,78.0,98.0,33.0,42.0,27.0,38.0,77.0,114.0,91.0,183.0,164.0,178.0,669.0,236.0,6.0,3.0
122.0,Hugo Spitz,2098.0,64.0,121.0,134.0,405.0,195.0,134.0,77.0,114.0,3.0,183.0,128.0,39.0,256.0,236.0,6.0,3.0
123.0,Julien Roux,2113.0,332.0,68.0,192.0,81.0,65.0,69.0,77.0,114.0,281.0,183.0,131.0,155.0,152.0,204.0,6.0,3.0
123.0,Valentin Ardaillon,2113.0,119.0,108.0,136.0,297.0,195.0,134.0,77.0,114.0,42.0,183.0,269.0,76.0,118.0,236.0,6.0,3.0
125.0,Nils Rödel,2115.0,252.0,145.0,215.0,134.0,87.0,70.0,77.0,114.0,218.0,183.0,269.0,20.0,86.0,236.0,6.0,3.0
126.0,Maxime Calamand,2119.0,173.0,186.0,79.0,64.0,50.0,55.0,77.0,114.0,416.0,183.0,45.0,456.0,121.0,91.0,6.0,3.0
127.0,Vincent Colin,2151.0,305.0,435.0,137.0,101.0,89.0,134.0,55.0,54.0,161.0,183.0,58.0,180.0,193.0,57.0,6.0,3.0
128.0,Pierre Morice-Le Moel,2160.0,177.0,129.0,235.0,229.0,195.0,134.0,77.0,114.0,211.0,183.0,137.0,156.0,80.0,94.0,6.0,3.0
128.0,Simon Eyraud,2160.0,24.0,93.0,215.0,278.0,195.0,134.0,77.0,114.0,89.0,183.0,215.0,84.0,214.0,236.0,6.0,3.0
130.0,Jules Rohault de Fleury,2178.0,88.0,190.0,137.0,405.0,195.0,134.0,77.0,114.0,166.0,183.0,269.0,105.0,35.0,71.0,6.0,3.0
131.0,Antoine Quemerais,2181.0,117.0,142.0,234.0,150.0,92.0,86.0,77.0,114.0,95.0,183.0,269.0,246.0,290.0,77.0,6.0,3.0
132.0,Baptiste Bery,2190.0,151.0,421.0,70.0,59.0,48.0,134.0,77.0,114.0,113.0,19.0,52.0,538.0,149.0,236.0,6.0,3.0
133.0,Romain Mailly,2223.0,228.0,273.0,109.0,124.0,109.0,134.0,77.0,114.0,198.0,183.0,138.0,202.0,140.0,185.0,6.0,3.0
134.0,Alexandre Theisen,2246.0,124.0,286.0,165.0,405.0,195.0,134.0,77.0,78.0,158.0,104.0,67.0,194.0,14.0,236.0,6.0,3.0
135.0,Diego Durandet,2284.0,331.0,149.0,277.0,405.0,195.0,134.0,77.0,114.0,248.0,76.0,147.0,15.0,59.0,48.0,6.0,3.0
136.0,Théotime André Vauthier,2292.0,251.0,54.0,172.0,145.0,107.0,106.0,77.0,114.0,171.0,183.0,94.0,525.0,48.0,236.0,6.0,3.0
137.0,Fabian Arfire,2293.0,52.0,141.0,114.0,132.0,195.0,134.0,77.0,114.0,107.0,183.0,269.0,118.0,412.0,236.0,6.0,3.0
138.0,Nathan Keraval,2306.0,145.0,94.0,147.0,90.0,86.0,62.0,77.0,114.0,277.0,183.0,48.0,256.0,669.0,49.0,6.0,3.0
