Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf
136.0,Chu Ho Lung (朱浩龍),1252.0,123.0,166.0,153.0,78.0,38.0,32.0,13.0,24.0,166.0,46.0,48.0,157.0,151.0,55.0,2.0
137.0,Ho Pan Shum,1253.0,55.0,294.0,153.0,78.0,38.0,32.0,13.0,24.0,38.0,46.0,48.0,226.0,151.0,55.0,2.0
138.0,Wong Kin Fung (黃健鋒),1254.0,93.0,218.0,153.0,78.0,38.0,32.0,13.0,24.0,166.0,46.0,48.0,226.0,62.0,55.0,2.0
139.0,Hui Lok Sum,1256.0,304.0,138.0,153.0,78.0,38.0,32.0,13.0,24.0,166.0,46.0,48.0,56.0,103.0,55.0,2.0
140.0,John Ho Chun Ho (何進灝),1259.0,157.0,209.0,153.0,78.0,38.0,32.0,13.0,24.0,122.0,46.0,48.0,226.0,56.0,55.0,2.0
141.0,Lau Cheuk Fung (劉卓峰),1262.0,208.0,62.0,153.0,78.0,38.0,32.0,13.0,24.0,126.0,46.0,48.0,226.0,151.0,55.0,2.0
142.0,Cheng Chi Tong (鄭此同),1266.0,85.0,149.0,153.0,78.0,38.0,32.0,13.0,24.0,166.0,46.0,48.0,226.0,151.0,55.0,2.0
142.0,Chan Yiu Hey (陳耀希),1266.0,233.0,219.0,153.0,78.0,38.0,32.0,13.0,24.0,166.0,46.0,48.0,75.0,84.0,55.0,2.0
144.0,Wai Hoi Suen (衛鎧瑄),1268.0,244.0,230.0,70.0,61.0,38.0,32.0,13.0,24.0,166.0,46.0,48.0,226.0,13.0,55.0,2.0
144.0,Ngai Ka Kit (倪家傑),1268.0,125.0,111.0,153.0,78.0,38.0,32.0,13.0,24.0,166.0,46.0,48.0,226.0,151.0,55.0,2.0
146.0,Yang Han Yuan (楊翰遠),1269.0,137.0,185.0,153.0,78.0,38.0,32.0,13.0,24.0,166.0,46.0,48.0,141.0,151.0,55.0,2.0
147.0,Wan Ching (尹正),1276.0,315.0,258.0,153.0,78.0,38.0,32.0,13.0,24.0,166.0,46.0,48.0,29.0,19.0,55.0,2.0
148.0,So Lap (蘇立),1278.0,87.0,539.0,30.0,25.0,38.0,32.0,13.0,24.0,76.0,46.0,48.0,226.0,37.0,55.0,2.0
149.0,Aaron Mok Kin Long (莫建朗),1280.0,165.0,264.0,138.0,78.0,38.0,32.0,13.0,24.0,51.0,46.0,48.0,175.0,151.0,55.0,2.0
150.0,Hui Hing Ngai (許慶毅),1283.0,135.0,244.0,113.0,78.0,38.0,32.0,13.0,24.0,78.0,46.0,48.0,226.0,151.0,55.0,2.0
151.0,Wong Lok Hai (黃珞琋),1284.0,176.0,193.0,153.0,78.0,38.0,32.0,13.0,24.0,166.0,46.0,48.0,226.0,34.0,55.0,2.0
152.0,Liu Yik Yung (劉益融),1285.0,171.0,82.0,153.0,78.0,38.0,32.0,13.0,24.0,166.0,46.0,48.0,226.0,151.0,55.0,2.0
153.0,Jibrail Jason Lee Ka Ming (李嘉銘),1287.0,138.0,160.0,110.0,78.0,38.0,32.0,13.0,24.0,166.0,46.0,48.0,226.0,151.0,55.0,2.0
154.0,Timothy Yue Him Yau (余謙佑),1290.0,279.0,179.0,153.0,78.0,38.0,32.0,13.0,24.0,166.0,46.0,48.0,125.0,52.0,55.0,2.0
