Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf
69.0,Alexander Mittermüller,695.0,50.0,90.0,62.0,58.0,40.0,30.0,7.0,15.0,41.0,34.0,44.0,114.0,69.0,38.0,3.0
70.0,Viktor Strobl,705.0,76.0,105.0,65.0,42.0,40.0,30.0,13.0,15.0,85.0,34.0,44.0,85.0,30.0,38.0,3.0
71.0,Dominik Amann,713.0,83.0,96.0,99.0,58.0,40.0,30.0,13.0,15.0,49.0,34.0,44.0,65.0,49.0,35.0,3.0
72.0,Katharina Weinberger,720.0,96.0,55.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,36.0,56.0,38.0,3.0
73.0,Nico Mangeng,721.0,33.0,28.0,39.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,150.0,93.0,38.0,3.0
74.0,Paul Grasser,729.0,68.0,74.0,64.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,52.0,93.0,38.0,3.0
75.0,Nils Pöhl,736.0,91.0,80.0,99.0,58.0,40.0,30.0,13.0,15.0,72.0,34.0,44.0,27.0,93.0,37.0,3.0
76.0,Anna Weber,764.0,140.0,86.0,98.0,58.0,40.0,30.0,13.0,15.0,74.0,34.0,44.0,60.0,31.0,38.0,3.0
77.0,Benjamin Breier,765.0,43.0,47.0,54.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,150.0,93.0,38.0,3.0
78.0,Daniel Stangl,767.0,41.0,126.0,51.0,58.0,40.0,30.0,13.0,15.0,87.0,34.0,44.0,94.0,93.0,38.0,3.0
79.0,Judith Laister,770.0,146.0,103.0,85.0,55.0,40.0,30.0,13.0,10.0,83.0,23.0,43.0,90.0,32.0,14.0,3.0
80.0,Moritz Pirer,775.0,111.0,63.0,99.0,58.0,40.0,30.0,13.0,15.0,52.0,34.0,44.0,117.0,58.0,38.0,3.0
81.0,Raphael Huber,782.0,110.0,68.0,91.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,55.0,80.0,38.0,3.0
82.0,Sanjay Kenn,784.0,77.0,81.0,73.0,58.0,40.0,30.0,13.0,15.0,51.0,34.0,44.0,139.0,88.0,38.0,3.0
83.0,David Dinh,787.0,74.0,104.0,41.0,58.0,40.0,30.0,13.0,15.0,91.0,34.0,44.0,119.0,83.0,38.0,3.0
84.0,Dieter Amberger,788.0,130.0,157.0,83.0,50.0,32.0,25.0,3.0,1.0,68.0,25.0,39.0,100.0,55.0,18.0,2.0
85.0,David Scheucher,801.0,72.0,71.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,88.0,93.0,38.0,3.0
86.0,Maximilian Koelbl,802.0,119.0,85.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,59.0,62.0,38.0,3.0
87.0,Gabriel Pichlbauer,806.0,36.0,117.0,99.0,38.0,35.0,30.0,13.0,15.0,61.0,34.0,44.0,150.0,93.0,38.0,3.0
88.0,Simon Brunner,807.0,107.0,64.0,87.0,58.0,40.0,30.0,13.0,15.0,92.0,34.0,44.0,89.0,93.0,38.0,3.0
89.0,Markus Reinisch,815.0,95.0,116.0,80.0,58.0,40.0,30.0,13.0,15.0,76.0,34.0,37.0,87.0,93.0,38.0,3.0
90.0,Elijah J. Schulzki,820.0,143.0,108.0,79.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,64.0,48.0,38.0,3.0
90.0,Stefan Lepolt,820.0,116.0,90.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,44.0,93.0,38.0,3.0
92.0,David Ziegelwagner,834.0,119.0,52.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,93.0,93.0,38.0,3.0
