Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,555bf
69.0,Daniel Anker Hermansen,1029.0,96.0,50.0,27.0,31.0,19.0,18.0,2.0,5.0,74.0,42.0,56.0,520.0,61.0,24.0,1.0,3.0
70.0,Victor Oster Süberkrüb,1045.0,109.0,34.0,105.0,144.0,70.0,49.0,21.0,39.0,103.0,89.0,105.0,59.0,63.0,48.0,4.0,3.0
71.0,Noa Piamonte Vejlø,1052.0,97.0,53.0,118.0,122.0,70.0,49.0,21.0,39.0,67.0,89.0,72.0,128.0,28.0,92.0,4.0,3.0
72.0,Tobias Thompson,1054.0,40.0,58.0,83.0,43.0,70.0,49.0,21.0,39.0,76.0,89.0,105.0,161.0,121.0,92.0,4.0,3.0
73.0,Frederik Dalgaard Moroder,1055.0,111.0,100.0,60.0,59.0,68.0,49.0,21.0,39.0,73.0,64.0,79.0,123.0,136.0,66.0,4.0,3.0
74.0,Johan Kær Nielsen,1061.0,128.0,80.0,67.0,76.0,70.0,49.0,21.0,39.0,49.0,89.0,52.0,111.0,131.0,92.0,4.0,3.0
75.0,Peter Nielsen,1066.0,10.0,21.0,7.0,43.0,70.0,49.0,21.0,39.0,24.0,89.0,105.0,312.0,177.0,92.0,4.0,3.0
76.0,Jonathan Karniala Lehmann,1079.0,30.0,107.0,49.0,71.0,70.0,49.0,21.0,39.0,38.0,89.0,51.0,24.0,342.0,92.0,4.0,3.0
77.0,Oliver Puhov,1103.0,130.0,113.0,136.0,107.0,58.0,49.0,18.0,33.0,97.0,56.0,61.0,97.0,74.0,67.0,4.0,3.0
78.0,Matias Rasmussen,1111.0,75.0,139.0,20.0,15.0,10.0,10.0,21.0,35.0,70.0,89.0,89.0,237.0,202.0,92.0,4.0,3.0
79.0,Thorvald Gisli Byrialsson Bjørst,1121.0,71.0,109.0,86.0,77.0,70.0,45.0,21.0,39.0,66.0,89.0,58.0,86.0,205.0,92.0,4.0,3.0
80.0,Anton Hejlesen,1136.0,86.0,31.0,56.0,144.0,70.0,49.0,21.0,39.0,214.0,89.0,105.0,75.0,58.0,92.0,4.0,3.0
81.0,David Klausen,1137.0,122.0,146.0,97.0,144.0,67.0,49.0,21.0,19.0,94.0,77.0,78.0,150.0,46.0,20.0,4.0,3.0
82.0,Carl Fiig Jarner,1158.0,74.0,122.0,100.0,127.0,70.0,49.0,21.0,39.0,51.0,89.0,105.0,112.0,100.0,92.0,4.0,3.0
83.0,Thor Elling Thomasen,1166.0,76.0,36.0,88.0,144.0,70.0,49.0,21.0,39.0,159.0,89.0,105.0,122.0,69.0,92.0,4.0,3.0
84.0,Frederik Aasholm Christensen,1168.0,162.0,66.0,153.0,144.0,70.0,49.0,21.0,39.0,123.0,71.0,105.0,25.0,86.0,47.0,4.0,3.0
85.0,Mikkel Stang Birnum,1202.0,102.0,93.0,157.0,144.0,70.0,49.0,21.0,39.0,131.0,89.0,105.0,65.0,84.0,46.0,4.0,3.0
86.0,Laurits Øbro Jacobsen,1207.0,47.0,61.0,238.0,144.0,70.0,49.0,21.0,39.0,125.0,89.0,105.0,60.0,60.0,92.0,4.0,3.0
