Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf
96.0,Jasper Baguio,2294.0,126.0,97.0,107.0,49.0,146.0,108.0,53.0,43.0,116.0,132.0,49.0,204.0,840.0,222.0,2.0
97.0,Aedelle Vice Staley R. Anunciacion,2310.0,458.0,232.0,302.0,106.0,56.0,45.0,53.0,43.0,303.0,132.0,129.0,83.0,272.0,94.0,2.0
98.0,Ivan Keith Cariaga,2320.0,379.0,83.0,452.0,272.0,146.0,108.0,53.0,43.0,312.0,109.0,260.0,19.0,1.0,81.0,2.0
99.0,Smrz Dancel,2337.0,563.0,255.0,152.0,77.0,43.0,30.0,53.0,37.0,356.0,67.0,115.0,180.0,247.0,160.0,2.0
100.0,Lemuel Generoso,2346.0,162.0,143.0,77.0,71.0,146.0,57.0,53.0,43.0,114.0,132.0,322.0,121.0,840.0,63.0,2.0
101.0,Kazmeer Shad Morandante,2363.0,330.0,120.0,330.0,484.0,146.0,108.0,53.0,43.0,115.0,132.0,322.0,50.0,102.0,26.0,2.0
102.0,Jai Kristof Concepcion,2382.0,71.0,92.0,477.0,484.0,146.0,108.0,53.0,43.0,203.0,132.0,322.0,119.0,58.0,72.0,2.0
103.0,Giann Dominic Manalo,2391.0,92.0,174.0,443.0,484.0,146.0,108.0,53.0,43.0,82.0,132.0,322.0,92.0,164.0,54.0,2.0
104.0,Zyx Orcine,2394.0,165.0,92.0,198.0,484.0,146.0,108.0,53.0,43.0,48.0,132.0,322.0,230.0,149.0,222.0,2.0
105.0,John Lexel Alejandrino,2413.0,356.0,95.0,187.0,215.0,71.0,43.0,53.0,35.0,693.0,94.0,283.0,105.0,19.0,162.0,2.0
106.0,Riel Grumal,2426.0,395.0,194.0,124.0,149.0,146.0,108.0,53.0,43.0,353.0,132.0,149.0,184.0,172.0,222.0,2.0
