Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,333mbf
158.0,Kevin David Rodríguez Pavón,560.0,157.0,108.0,54.0,21.0,4.0,3.0,5.0,6.0,48.0,5.0,25.0,77.0,34.0,9.0,2.0,2.0
159.0,Jonatan Caled Meza Argeñal,562.0,158.0,108.0,54.0,21.0,4.0,3.0,5.0,6.0,48.0,5.0,25.0,78.0,34.0,9.0,2.0,2.0
160.0,Gabriel Alberto Sorto Aguilar,563.0,159.0,108.0,54.0,21.0,4.0,3.0,5.0,6.0,48.0,5.0,25.0,78.0,34.0,9.0,2.0,2.0
161.0,Edson Manuel Urbina Hernández,564.0,160.0,108.0,54.0,21.0,4.0,3.0,5.0,6.0,48.0,5.0,25.0,78.0,34.0,9.0,2.0,2.0
162.0,Juan Diego Sandoval Ortiz,566.0,162.0,108.0,54.0,21.0,4.0,3.0,5.0,6.0,48.0,5.0,25.0,78.0,34.0,9.0,2.0,2.0
163.0,Diego Alejandro Campos Garcia,567.0,163.0,108.0,54.0,21.0,4.0,3.0,5.0,6.0,48.0,5.0,25.0,78.0,34.0,9.0,2.0,2.0
164.0,Lot Esaú Rivera Velásquez,568.0,171.0,101.0,54.0,21.0,4.0,3.0,5.0,6.0,48.0,5.0,25.0,78.0,34.0,9.0,2.0,2.0
164.0,Raul Arturo Gerezano Euceda,568.0,164.0,108.0,54.0,21.0,4.0,3.0,5.0,6.0,48.0,5.0,25.0,78.0,34.0,9.0,2.0,2.0
166.0,Hector Yovani Medina,569.0,168.0,105.0,54.0,21.0,4.0,3.0,5.0,6.0,48.0,5.0,25.0,78.0,34.0,9.0,2.0,2.0
166.0,Rodil David Manzanares Izaguirre,569.0,165.0,108.0,54.0,21.0,4.0,3.0,5.0,6.0,48.0,5.0,25.0,78.0,34.0,9.0,2.0,2.0
168.0,Yeimi Noemi Sagastume,570.0,166.0,108.0,54.0,21.0,4.0,3.0,5.0,6.0,48.0,5.0,25.0,78.0,34.0,9.0,2.0,2.0
169.0,Ismael Mejia,571.0,173.0,102.0,54.0,21.0,4.0,3.0,5.0,6.0,48.0,5.0,25.0,78.0,34.0,9.0,2.0,2.0
169.0,Jose Isrrael Perez Hernandez,571.0,167.0,108.0,54.0,21.0,4.0,3.0,5.0,6.0,48.0,5.0,25.0,78.0,34.0,9.0,2.0,2.0
171.0,Jostin Daniel Zúniga Mejía,573.0,169.0,108.0,54.0,21.0,4.0,3.0,5.0,6.0,48.0,5.0,25.0,78.0,34.0,9.0,2.0,2.0
172.0,Oscar Ruben Garcia Alberto,574.0,170.0,108.0,54.0,21.0,4.0,3.0,5.0,6.0,48.0,5.0,25.0,78.0,34.0,9.0,2.0,2.0
173.0,Gerardo Enrique Orellana Acosta,575.0,176.0,103.0,54.0,21.0,4.0,3.0,5.0,6.0,48.0,5.0,25.0,78.0,34.0,9.0,2.0,2.0
174.0,Daniel Maximiliano Molina Juarez,576.0,172.0,108.0,54.0,21.0,4.0,3.0,5.0,6.0,48.0,5.0,25.0,78.0,34.0,9.0,2.0,2.0
175.0,Harol Jafet Hernández Cáceres,578.0,176.0,108.0,54.0,21.0,4.0,3.0,5.0,6.0,48.0,5.0,25.0,76.0,34.0,9.0,2.0,2.0
175.0,Sheyla Yamileth Bautista,578.0,174.0,108.0,54.0,21.0,4.0,3.0,5.0,6.0,48.0,5.0,25.0,78.0,34.0,9.0,2.0,2.0
177.0,Imelda Gissel Corea Lopez,579.0,175.0,108.0,54.0,21.0,4.0,3.0,5.0,6.0,48.0,5.0,25.0,78.0,34.0,9.0,2.0,2.0
