Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,555bf,333mbf
335.0,Iago Julio-de Almeida,6295.0,94.0,432.0,574.0,448.0,218.0,200.0,254.0,306.0,1752.0,482.0,694.0,86.0,318.0,245.0,51.0,28.0,113.0
336.0,Nick Pappas,6312.0,282.0,463.0,308.0,144.0,165.0,172.0,77.0,183.0,807.0,482.0,232.0,262.0,2382.0,168.0,51.0,28.0,106.0
337.0,Dylan Ulysses James Thomas,6361.0,1245.0,1353.0,407.0,279.0,157.0,161.0,254.0,297.0,559.0,153.0,281.0,94.0,365.0,564.0,51.0,28.0,113.0
338.0,Joshua Li,6407.0,245.0,330.0,213.0,411.0,381.0,283.0,153.0,306.0,149.0,482.0,328.0,271.0,2382.0,281.0,51.0,28.0,113.0
339.0,Ben Jantke,6436.0,379.0,446.0,1056.0,855.0,381.0,283.0,254.0,306.0,472.0,482.0,694.0,250.0,177.0,209.0,51.0,28.0,113.0
340.0,Emilio Matanguihan,6438.0,119.0,175.0,200.0,335.0,381.0,283.0,254.0,183.0,44.0,482.0,229.0,615.0,2382.0,564.0,51.0,28.0,113.0
340.0,Sebastian Troiano,6438.0,575.0,463.0,930.0,567.0,381.0,283.0,254.0,306.0,321.0,438.0,694.0,258.0,578.0,198.0,51.0,28.0,113.0
342.0,Ruairi Moloney,6460.0,620.0,903.0,299.0,490.0,305.0,283.0,254.0,306.0,643.0,442.0,694.0,337.0,339.0,353.0,51.0,28.0,113.0
343.0,Smaran Singh,6474.0,296.0,471.0,438.0,855.0,381.0,283.0,254.0,306.0,433.0,235.0,694.0,718.0,773.0,145.0,51.0,28.0,113.0
344.0,Ethan Caalim,6480.0,417.0,308.0,644.0,366.0,332.0,283.0,254.0,306.0,937.0,108.0,349.0,1287.0,660.0,37.0,51.0,28.0,113.0
345.0,Wilbur Phillips,6488.0,571.0,243.0,721.0,855.0,381.0,283.0,254.0,275.0,516.0,482.0,375.0,590.0,203.0,547.0,51.0,28.0,113.0
