Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,333mbf
170.0,Anastasis Almpanis,1317.0,273.0,225.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,86.0,27.0,38.0,2.0
170.0,Giannis Kitsios,1317.0,204.0,210.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,83.0,114.0,38.0,2.0
172.0,Konstantinos Koukos (Κωνσταντίνος Κούκος),1323.0,95.0,143.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
173.0,Aggelos Gkinos,1327.0,265.0,242.0,84.0,64.0,32.0,26.0,20.0,33.0,144.0,49.0,77.0,139.0,112.0,38.0,2.0
174.0,Nikolas Papangelopoulos,1331.0,122.0,369.0,111.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,170.0,38.0,38.0,2.0
175.0,Giannis Paraskevas (Γιάννης Παρασκευάς),1332.0,187.0,120.0,185.0,32.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
176.0,George Aslanidis,1336.0,125.0,212.0,151.0,92.0,33.0,26.0,20.0,33.0,92.0,56.0,77.0,265.0,114.0,38.0,2.0
177.0,Apostolos Palasis,1337.0,162.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,52.0,56.0,77.0,78.0,114.0,38.0,2.0
178.0,Emmanouil Triantafyllou,1343.0,96.0,162.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
179.0,Lefteris Dimos,1348.0,201.0,168.0,159.0,92.0,33.0,26.0,20.0,33.0,125.0,56.0,77.0,204.0,114.0,38.0,2.0
180.0,Thodoris Sideris,1351.0,149.0,117.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
181.0,Hatzivasiliou Giorgos,1352.0,206.0,246.0,160.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,115.0,104.0,38.0,2.0
182.0,Lefteris Kerasidis,1354.0,304.0,123.0,149.0,92.0,33.0,26.0,20.0,33.0,70.0,56.0,72.0,233.0,103.0,38.0,2.0
183.0,Panagiotis Gremmenas,1358.0,155.0,162.0,141.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
184.0,Alkiviadis Alifragis,1359.0,362.0,48.0,158.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,70.0,163.0,114.0,38.0,2.0
184.0,Aliki Tzoutza,1359.0,168.0,155.0,136.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
186.0,Konstantinos Chras,1361.0,258.0,224.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,59.0,114.0,38.0,2.0
187.0,Rafail Karipidis,1363.0,209.0,215.0,93.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,23.0,265.0,114.0,38.0,2.0
188.0,George Konstantinidis,1370.0,322.0,247.0,138.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,28.0,114.0,38.0,2.0
189.0,Mixalis Skylomidis,1371.0,205.0,111.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,235.0,114.0,38.0,2.0
190.0,Jason Chrysostomides,1374.0,274.0,201.0,104.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,239.0,35.0,38.0,2.0
191.0,John Chatzivrettas,1379.0,295.0,186.0,167.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,136.0,74.0,38.0,2.0
192.0,Konstantinos Vlachveis,1381.0,327.0,195.0,164.0,92.0,33.0,26.0,2.0,33.0,138.0,56.0,77.0,137.0,62.0,38.0,1.0
192.0,Dimitrios Tolios Andrikopoulos,1381.0,158.0,369.0,185.0,44.0,9.0,26.0,20.0,33.0,144.0,55.0,31.0,214.0,53.0,38.0,2.0
192.0,Panagiotis Leimonis,1381.0,160.0,205.0,137.0,92.0,33.0,26.0,20.0,33.0,123.0,56.0,77.0,265.0,114.0,38.0,2.0
195.0,Alexandros Koudounas,1382.0,309.0,206.0,127.0,92.0,33.0,26.0,20.0,33.0,133.0,38.0,57.0,207.0,61.0,38.0,2.0
196.0,Konstantinos Paraskevopoulos,1384.0,69.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,5.0,56.0,77.0,265.0,114.0,38.0,2.0
197.0,Konstantinos Markakis (Κωνσταντινος Μαρκακης),1394.0,251.0,279.0,113.0,92.0,33.0,26.0,18.0,33.0,110.0,56.0,77.0,152.0,114.0,38.0,2.0
198.0,Baggelis Makris,1401.0,150.0,166.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
198.0,Antonis Kalantzakos,1401.0,293.0,248.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,40.0,114.0,38.0,2.0
200.0,Antonis Bouras,1403.0,264.0,146.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,173.0,114.0,38.0,2.0
201.0,Sergio Zekio,1408.0,185.0,190.0,133.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
202.0,Dimitris Sachas,1412.0,212.0,115.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
203.0,Sotiris Itskos,1420.0,152.0,245.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,209.0,108.0,38.0,2.0
204.0,George Oustambasidis,1421.0,301.0,243.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,64.0,107.0,38.0,2.0
205.0,Dimitris Trakatelis,1423.0,305.0,170.0,165.0,91.0,33.0,26.0,20.0,33.0,137.0,40.0,77.0,181.0,105.0,38.0,2.0
206.0,Thanos Tziatzioulis,1424.0,354.0,143.0,174.0,88.0,33.0,26.0,20.0,33.0,141.0,56.0,77.0,125.0,114.0,38.0,2.0
207.0,Konstantinos Stamoulis,1425.0,332.0,125.0,185.0,92.0,33.0,26.0,20.0,33.0,128.0,56.0,77.0,196.0,82.0,38.0,2.0
208.0,Antonis Xesternos,1429.0,214.0,264.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,131.0,114.0,38.0,2.0
208.0,Ilias Dionysiou,1429.0,286.0,284.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,39.0,114.0,38.0,2.0
210.0,Paul Iliadis,1430.0,241.0,276.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,103.0,114.0,28.0,2.0
211.0,Panayiotis Mousouras,1436.0,208.0,236.0,123.0,92.0,33.0,26.0,20.0,33.0,113.0,56.0,77.0,265.0,114.0,38.0,2.0
212.0,Alexandros Samaras,1437.0,329.0,199.0,170.0,68.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,148.0,114.0,18.0,2.0
213.0,Ilias Ehetlaios Kosmidis,1438.0,188.0,165.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
214.0,Vasilis Vazakas,1440.0,282.0,214.0,147.0,76.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,178.0,114.0,38.0,2.0
215.0,Nikolaos Rafail Michailidis,1441.0,323.0,137.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,161.0,114.0,38.0,2.0
216.0,Orestis Rouskas,1448.0,275.0,219.0,144.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,175.0,114.0,38.0,2.0
217.0,Kyriakos Kehagiopoulos,1450.0,191.0,190.0,169.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
218.0,Anastasia Ershova,1456.0,289.0,229.0,185.0,92.0,33.0,26.0,20.0,33.0,119.0,56.0,32.0,224.0,79.0,37.0,2.0
219.0,Akis Pyknis,1459.0,186.0,188.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
219.0,Petros Rigas,1459.0,256.0,204.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,179.0,114.0,38.0,2.0
221.0,Angelos Merkouroglou,1462.0,372.0,223.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,90.0,71.0,38.0,2.0
222.0,Argiris Zotos,1463.0,9.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
223.0,Christophoros Ntanos,1472.0,331.0,231.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,164.0,40.0,38.0,2.0
224.0,George Tsilimenis,1475.0,21.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
225.0,Nefeli Seimeni,1476.0,217.0,174.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
226.0,Filippos Marntirosian,1481.0,80.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,91.0,56.0,77.0,265.0,114.0,38.0,2.0
226.0,Ioannis Nomikos,1481.0,132.0,369.0,148.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,197.0,114.0,38.0,2.0
228.0,Panagiotis Rampotis,1482.0,91.0,369.0,185.0,29.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
229.0,Alexandros Chatzis,1483.0,194.0,369.0,82.0,30.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
230.0,Dimitris Vlioras,1490.0,277.0,277.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,116.0,114.0,38.0,2.0
231.0,Alex Theiakos,1493.0,159.0,317.0,185.0,92.0,33.0,26.0,20.0,33.0,76.0,56.0,77.0,265.0,114.0,38.0,2.0
232.0,Theofanis Biskitzis,1494.0,66.0,369.0,185.0,92.0,33.0,26.0,20.0,7.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
233.0,Alexandros Karlos,1496.0,195.0,216.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
234.0,Jason Aivazoglou,1497.0,196.0,226.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,46.0,77.0,265.0,114.0,38.0,2.0
235.0,Giannis Farazakis,1502.0,48.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
236.0,Christos Karasiotos,1511.0,156.0,273.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,53.0,77.0,265.0,114.0,38.0,2.0
237.0,Grigoris Tremountanis,1514.0,60.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
238.0,Mixail Mylonas,1515.0,271.0,270.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,154.0,114.0,38.0,2.0
239.0,Maria Anna Makri,1519.0,65.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
239.0,Ioannis Michelakakis,1519.0,190.0,244.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
241.0,Georgios Kalostypis,1521.0,247.0,287.0,185.0,92.0,33.0,26.0,20.0,33.0,98.0,56.0,77.0,213.0,114.0,38.0,2.0
241.0,John Psychogios (Γιάννης Ψυχογιός),1521.0,80.0,369.0,185.0,92.0,33.0,26.0,7.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
243.0,Kostantinos Gkioulampasanis,1526.0,236.0,222.0,168.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
244.0,Alexandros Gkinosatis,1533.0,307.0,294.0,171.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,126.0,114.0,38.0,2.0
245.0,Jason Vichas,1534.0,357.0,209.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,199.0,63.0,38.0,2.0
246.0,Michael Ntouslatzis,1535.0,351.0,272.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,45.0,124.0,114.0,38.0,2.0
247.0,Nick Vasdaris,1536.0,249.0,202.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
248.0,Alexandros Kolitsis,1538.0,294.0,269.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,155.0,114.0,38.0,2.0
249.0,Andronikos Vlachos,1541.0,326.0,307.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,127.0,75.0,38.0,2.0
250.0,Filippos Karkalos,1550.0,269.0,196.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
251.0,Symeon Chatzivrettas,1553.0,404.0,112.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,45.0,77.0,251.0,91.0,38.0,2.0
251.0,Konstantinos Vogklis,1553.0,328.0,241.0,177.0,92.0,33.0,26.0,20.0,33.0,140.0,56.0,77.0,176.0,114.0,38.0,2.0
251.0,Nikolas Christos Maillis,1553.0,296.0,239.0,162.0,81.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,232.0,114.0,38.0,2.0
254.0,Theofilos Goumenos,1554.0,100.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
255.0,Dimitrios Karaiskos,1560.0,287.0,306.0,166.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,188.0,92.0,38.0,2.0
256.0,Memtsas Aristeidis (Μέμτσας Αριστείδης),1561.0,252.0,348.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,157.0,98.0,38.0,2.0
257.0,Vaios Karras,1562.0,255.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,118.0,114.0,38.0,2.0
257.0,Stavros Zapantes,1562.0,108.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
259.0,Constantinos Paspalas,1563.0,290.0,218.0,175.0,90.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,247.0,114.0,38.0,2.0
260.0,Chalavazis Dimitris,1565.0,267.0,238.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,240.0,114.0,38.0,2.0
261.0,Alexandros Themelis,1570.0,308.0,177.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
261.0,Nikolaos Spanos,1570.0,432.0,53.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
263.0,Giorgos Bampasis,1571.0,230.0,256.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
264.0,Vassilis Kalogeropoulos,1573.0,302.0,186.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
264.0,Thodoris Baliamis,1573.0,257.0,268.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,228.0,114.0,38.0,2.0
266.0,Spiros Nanopoulos,1574.0,262.0,227.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
267.0,Athonas Giannikakis,1575.0,297.0,193.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
268.0,Marinos Chatzistamatiou,1576.0,239.0,252.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
268.0,Grigoris Meletidis,1576.0,179.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,87.0,56.0,77.0,265.0,114.0,38.0,2.0
270.0,Polydoros Tzagkarakis,1578.0,219.0,369.0,145.0,92.0,33.0,26.0,20.0,33.0,89.0,56.0,77.0,265.0,114.0,38.0,2.0
271.0,Ioannis Mazonakis,1580.0,287.0,240.0,173.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,245.0,114.0,38.0,2.0
272.0,Kostantinos Tsampas,1581.0,127.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
273.0,Gikas Georgios,1582.0,128.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
274.0,Alexandra Semiramis Skouta,1587.0,395.0,203.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,169.0,114.0,38.0,2.0
275.0,Thanos Marazis,1588.0,134.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
275.0,Panagiotis Vogiatzis,1588.0,232.0,271.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
277.0,Georgios Kellidis,1589.0,135.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
278.0,Alexandros Konstakis,1591.0,137.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
279.0,Yiannis Troulos,1592.0,138.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
280.0,Dimitrios Panagiotis Kofos,1595.0,334.0,310.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,44.0,77.0,143.0,114.0,38.0,2.0
281.0,Dimitris Litsas,1598.0,486.0,27.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
282.0,Alexandros Maniatakos,1599.0,145.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
283.0,Alexis Nikola,1601.0,261.0,259.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,261.0,114.0,38.0,2.0
284.0,Nefeli Anagnosti,1602.0,280.0,237.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
285.0,Iakovos Nikolaidis,1604.0,336.0,194.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,254.0,114.0,38.0,2.0
286.0,Timotheos Ntaramegoua,1608.0,189.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,230.0,114.0,38.0,2.0
287.0,Philippos Tsompanellis,1610.0,314.0,329.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,147.0,114.0,38.0,2.0
288.0,Vasilis Tsiamanis,1613.0,278.0,250.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
289.0,Akis Papanikos,1615.0,272.0,258.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
290.0,Alex Ialii,1617.0,279.0,253.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
291.0,Panagiotis Ioannis Sarigiannakis,1623.0,365.0,235.0,185.0,92.0,33.0,26.0,20.0,33.0,142.0,56.0,77.0,205.0,114.0,38.0,2.0
292.0,Konstantinos Koutsomihos,1624.0,170.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
293.0,Stratis Vidalis,1625.0,313.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,123.0,114.0,38.0,2.0
294.0,Christoforos Petrolias,1626.0,263.0,278.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
295.0,Spiros Stamatopoulos (Σπύρος Σταματόπουλος),1628.0,311.0,232.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
295.0,Thomas Rolis (Θωμάς Ρόλης),1628.0,174.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
297.0,Antuan Dimitras,1630.0,176.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
297.0,Eleftherios Sparos,1630.0,253.0,313.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,244.0,114.0,38.0,2.0
297.0,Nikolaos Kouros,1630.0,375.0,228.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,207.0,114.0,38.0,2.0
300.0,Leonidas Filippidis,1631.0,374.0,172.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
300.0,Morfeas Lazarou,1631.0,177.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
302.0,Stelios Sandalidis,1635.0,181.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
303.0,Dimitris Magkaniaris,1637.0,346.0,281.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,190.0,114.0,38.0,2.0
303.0,David Vouros,1637.0,183.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
305.0,Anastasios Papageorgiou,1638.0,184.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
306.0,Aimilios Pampoukidis,1642.0,292.0,342.0,178.0,87.0,33.0,26.0,20.0,33.0,129.0,56.0,71.0,221.0,114.0,38.0,2.0
307.0,Aristeidis Ion Trikkas Plomaritis,1644.0,379.0,347.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,98.0,114.0,38.0,2.0
308.0,Nick Balkoulis,1646.0,192.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
309.0,Anestis Mitropoulos,1649.0,367.0,262.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,200.0,114.0,38.0,2.0
310.0,Aggelos Lekas,1650.0,225.0,369.0,185.0,63.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
311.0,Nikolas Aridas,1655.0,201.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
312.0,Kostantinos Marinakos,1658.0,235.0,338.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
313.0,Apostolos Dimitropoulos,1659.0,355.0,293.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,191.0,114.0,38.0,2.0
314.0,Haris Papadopoulos,1660.0,486.0,265.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,89.0,114.0,38.0,2.0
315.0,Aimilios Prosalentis,1661.0,400.0,184.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,257.0,114.0,38.0,2.0
315.0,John Economou,1661.0,207.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
317.0,George Christopoulos,1664.0,316.0,263.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
317.0,Myrsini Kotouza,1664.0,210.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
319.0,Kiriaki Aichmalotidou,1665.0,403.0,346.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,96.0,114.0,38.0,2.0
319.0,Basilis Katakouzinos,1665.0,381.0,230.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,234.0,114.0,38.0,2.0
321.0,Jason Novis Morales,1667.0,330.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,134.0,56.0,77.0,158.0,114.0,38.0,2.0
322.0,Dimitris Dimitropoulos,1668.0,401.0,318.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,171.0,72.0,38.0,2.0
322.0,Ioannis Katsetis (Ιωάννης Κατσέτης),1668.0,214.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
324.0,Adam Karagiannis,1670.0,353.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,128.0,114.0,38.0,2.0
325.0,Giorgos Spiridon Vardakis (Γιώργος Σπυρίδων Βαρδάκης),1672.0,413.0,339.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,100.0,114.0,38.0,2.0
325.0,Vasileios Grimanelis,1672.0,218.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
325.0,Ioannis Papadopoylos,1672.0,398.0,189.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
328.0,Vasilis Konstantinidis,1673.0,299.0,289.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
329.0,Haris Vlassopoulos,1674.0,265.0,324.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
329.0,Giorgos Antoniou,1674.0,341.0,292.0,172.0,78.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,248.0,114.0,38.0,2.0
331.0,Nektarios Dedes,1676.0,281.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,55.0,38.0,2.0
332.0,Spiros Dimitropoulos,1678.0,344.0,249.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
333.0,Kostantinos Kirillos,1683.0,343.0,323.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,197.0,114.0,38.0,2.0
333.0,Angelos Papadopoulos,1683.0,283.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,211.0,114.0,38.0,2.0
335.0,John Tsionis,1686.0,364.0,316.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,186.0,114.0,38.0,2.0
336.0,Petros Zotos,1687.0,233.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
337.0,Dimitrios Kokkovas,1688.0,352.0,251.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
337.0,Katerina Tseroni,1688.0,298.0,305.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
337.0,Dimitris Psarras,1688.0,318.0,315.0,155.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
340.0,Aris Gkolas,1689.0,389.0,279.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,50.0,38.0,2.0
