Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,333mbf
148.0,Tiago Fernandes da Cunha Lobo,734.0,94.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
148.0,Carolina Cunha Simão,734.0,164.0,141.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,18.0,32.0,2.0,5.0
151.0,Vasco Dinis Botelho Almeida,735.0,181.0,164.0,97.0,33.0,12.0,8.0,12.0,10.0,61.0,11.0,28.0,43.0,36.0,32.0,2.0,5.0
152.0,Hristo Kamenov Goleminov,736.0,159.0,128.0,102.0,32.0,12.0,8.0,12.0,10.0,64.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
153.0,António Picoito,738.0,147.0,131.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
154.0,Tiago Quaresma,740.0,122.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,60.0,49.0,32.0,2.0,5.0
155.0,Sérgio Lopes,742.0,102.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
156.0,Martinho Fernandes,751.0,193.0,125.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,65.0,39.0,32.0,2.0,5.0
157.0,Guilherme Clementino Brás Lamarão Pereira,754.0,244.0,180.0,30.0,5.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,57.0,49.0,32.0,2.0,5.0
158.0,Francisco Zheng,757.0,189.0,108.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
158.0,Simão Moreira,757.0,167.0,130.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
158.0,Laís Ximenes,757.0,160.0,137.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
161.0,Afonso Maria Ribeiro Fernandes,758.0,244.0,66.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,37.0,32.0,2.0,5.0
162.0,Dinis Rosas,759.0,119.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
163.0,João Marques,762.0,154.0,148.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
164.0,Miguel Ferro,764.0,134.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,59.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
165.0,Guilherme Julio,765.0,148.0,157.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
166.0,Bruno Sousa Henriques,766.0,176.0,143.0,94.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
166.0,Alice Dourado,766.0,156.0,150.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
168.0,Pedro Ungari,770.0,146.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,66.0,49.0,32.0,2.0,5.0
168.0,David Barbosa,770.0,191.0,119.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
170.0,João Abreu,771.0,131.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
171.0,Luís Miguel Jácome Antunes,772.0,180.0,132.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
172.0,Afonso Oliveira Leites,773.0,177.0,136.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
172.0,Pedro Costa,773.0,133.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
174.0,Salvador de Sales Gomes e Teixeira Pereira,774.0,151.0,163.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
175.0,André Basto Jorge,775.0,135.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
176.0,Rafael Rodrigues,776.0,157.0,180.0,86.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
177.0,Joana Leite,781.0,165.0,171.0,95.0,30.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
178.0,Rogério Jorge,783.0,196.0,127.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
