Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1
71.0,Ýmir Hafliðason García,446.0,67.0,103.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,37.0,46.0,20.0
73.0,Jóhannes Vollertsen,451.0,84.0,83.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,45.0,46.0,20.0
74.0,Bjarni Freyr Þórðarson,453.0,76.0,70.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
75.0,Ólafur Jan Bartoszek,455.0,75.0,73.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
76.0,Högni Gylfason,459.0,91.0,76.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,53.0,46.0,20.0
76.0,Snorri Örn Birgisson,459.0,49.0,103.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
78.0,Eiður Sveinn Gunnarsson,463.0,53.0,103.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
78.0,Óskar Már Jóhannsson,463.0,86.0,84.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,54.0,46.0,20.0
80.0,Skuggi Nóel Islind,469.0,87.0,75.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
81.0,Jón Steinar Brynjólfsson,471.0,104.0,60.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
81.0,Hörður Smári Jóhannesson,471.0,61.0,103.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
83.0,Snorri Pálmason,472.0,102.0,87.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,44.0,46.0,20.0
83.0,Arnór Freyr Sævarsson,472.0,62.0,103.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
85.0,Stormur Leo Guðmundsson,473.0,89.0,77.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
85.0,Isak Holm Ford,473.0,81.0,88.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,43.0,20.0
87.0,Arnar Páll Kristjánsson,478.0,71.0,103.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,17.0
88.0,Þorsteinn Flóki Einarsson,479.0,90.0,103.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,47.0,46.0,20.0
88.0,Arnar Freyr Orrason,479.0,69.0,103.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
90.0,Pétur Baldvin Einarsson,481.0,95.0,79.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
91.0,Þorsteinn Pétursson,482.0,83.0,92.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
92.0,Albert Hellsten Högnason,484.0,115.0,62.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
93.0,Birgir Orri Helgarson,488.0,107.0,74.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
93.0,Tómas Davidsson,488.0,96.0,85.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
93.0,Haraldur Björn Sigurðsson,488.0,78.0,103.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
96.0,Þorgrímur Erik Þuríðarson Rodríguez,489.0,88.0,94.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
97.0,Sigurður Sigurðsson,490.0,80.0,103.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
98.0,Hálfdán Helgi Harðarson,492.0,82.0,103.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
99.0,Magnús Freyr Brannan,493.0,106.0,80.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
100.0,Stefan Erlendur Ívarsson,494.0,126.0,71.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,58.0,46.0,20.0
100.0,Engilbjort Sigurdardottir,494.0,135.0,78.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,42.0,46.0,20.0
100.0,Andri Janusson,494.0,101.0,86.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
103.0,Arnar Rafnsson,497.0,114.0,82.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,62.0,46.0,20.0
104.0,Daniel Freyr Björnsson,498.0,135.0,56.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
105.0,Ásta Lovísa Ársælsdóttir,500.0,104.0,89.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
105.0,Haukur Óskar Þorgeirsson,500.0,99.0,96.0,44.0,30.0,11.0,9.0,8.0,7.0,39.0,10.0,13.0,68.0,46.0,20.0
107.0,Thor Astthorsson,502.0,92.0,103.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
108.0,Bjarni Anton Dal Sveinsson,504.0,94.0,103.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
109.0,Tryggvi M. Ragnarsson,507.0,109.0,91.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
109.0,Davíð Freyr Magnússon,507.0,110.0,90.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
109.0,Emil Agnar Sumarliðason,507.0,97.0,103.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
112.0,Eidur Sveinn Gunnarsson,508.0,108.0,93.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
112.0,Friðgeir Örn Gunnarsson,508.0,98.0,103.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
114.0,Steingrímur Ari Helgason,509.0,121.0,81.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
115.0,Olga María Hermannsdóttir,510.0,100.0,103.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
116.0,Róbert Óttarsson,512.0,135.0,103.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,48.0,33.0,20.0
117.0,Steinunn Osp Palmadottir,513.0,103.0,103.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
118.0,Róbert Smári Georgsson,518.0,128.0,100.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,51.0,46.0,20.0
119.0,Isar Bjarki Hinriksson,520.0,135.0,103.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,43.0,46.0,20.0
120.0,Vigfus Alexander Robertsson,521.0,111.0,103.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
121.0,Sveinn Dal Björnsson,522.0,112.0,103.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
122.0,Elsa Björk Tómasdóttir,523.0,113.0,103.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
