Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,333mbf
314.0,Tugsbilig Davaasuren,1574.0,339.0,142.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
316.0,Temuulel Idermunkh,1577.0,379.0,346.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,310.0,174.0,24.0,2.0
317.0,Baasanjav Otgonbayar,1578.0,206.0,279.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
318.0,Sumberelsaikhan Chinzorig,1580.0,331.0,346.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,361.0,174.0,24.0,2.0
319.0,Amirlan Munkh-Erdene,1586.0,309.0,421.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,314.0,174.0,24.0,2.0
320.0,Myagmar Chimed-Ochir,1592.0,170.0,329.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
321.0,Bat-Orshikh Altangerel,1601.0,451.0,334.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,274.0,174.0,24.0,2.0
322.0,Oyundelger Purevgal,1604.0,409.0,241.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,412.0,174.0,24.0,2.0
322.0,Buyankhishig Erkhembayar (Эрхэмбаяр Буянхишиг),1604.0,404.0,322.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,432.0,78.0,24.0,2.0
324.0,Solongo Munkhsoyol,1607.0,473.0,407.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,185.0,174.0,24.0,2.0
325.0,Anar Bayar (Баяр Анар),1608.0,265.0,554.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,247.0,174.0,24.0,2.0
326.0,Munkhbileg Munkhburen,1611.0,169.0,349.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
327.0,Tsogbadrakh Saikhanbayar,1615.0,247.0,288.0,90.0,51.0,17.0,10.0,21.0,10.0,71.0,29.0,30.0,551.0,174.0,24.0,2.0
328.0,Bilguun Erdenebat,1620.0,500.0,439.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,189.0,124.0,24.0,2.0
329.0,Bilguundalai Gantulga (Гантулга Билгүүндалай),1621.0,514.0,407.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,158.0,174.0,24.0,2.0
330.0,Bayr Bulganhuu,1623.0,258.0,272.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
331.0,Batdorj Damdinpurev,1630.0,288.0,377.0,84.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,437.0,174.0,24.0,2.0
331.0,Ariun-Erdene Chinzorig,1630.0,511.0,357.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,220.0,174.0,24.0,2.0
333.0,Tushig Otgonbat,1633.0,421.0,375.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,23.0,302.0,174.0,24.0,2.0
334.0,Gegeenmisheel Namuun,1635.0,384.0,211.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,498.0,174.0,24.0,2.0
335.0,Ochir-Erdene Tsogtdelger (Цогтдэлгэр Очир-Эрдэнэ),1639.0,389.0,393.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,315.0,174.0,24.0,2.0
336.0,Oyunsuren Saruulbuyan,1645.0,241.0,311.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
336.0,Shinebayar Nanjiddorj (Нанжиддорж Шинэбаяр),1645.0,348.0,323.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,55.0,24.0,2.0
338.0,Khantushig Battushig,1649.0,338.0,529.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,240.0,174.0,24.0,2.0
339.0,Erdene Naranbold,1651.0,48.0,664.0,34.0,22.0,17.0,10.0,21.0,10.0,37.0,29.0,8.0,551.0,174.0,24.0,2.0
340.0,Elbegdorj Davaasuren,1652.0,240.0,319.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
341.0,Khulegch Batbold,1661.0,374.0,478.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,267.0,174.0,24.0,2.0
342.0,Uranbileg Turbileg,1665.0,528.0,425.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,234.0,110.0,24.0,2.0
343.0,Maralgoo Ganbold (Ганболд Маралгоо),1666.0,224.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,236.0,174.0,24.0,2.0
344.0,Urgamal Myagmarsuren,1667.0,395.0,455.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,290.0,159.0,24.0,2.0
345.0,Munkhzaya Munkhjargal,1669.0,287.0,289.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
346.0,Orgil Batbaatar (Батбаатар Оргил),1672.0,262.0,317.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
347.0,Tuvshinbayar Gal-Erdene,1675.0,414.0,230.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,489.0,174.0,24.0,2.0
348.0,Altangerel Nyamlkhagva,1678.0,318.0,267.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
349.0,Turbayr Oyundelger,1682.0,292.0,385.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,463.0,174.0,24.0,2.0
350.0,Tsolmon Battsengel,1684.0,344.0,358.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,440.0,174.0,24.0,2.0
351.0,Erchukhei Tsog (Цог Эрчүхэй),1688.0,546.0,294.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,306.0,174.0,24.0,2.0
351.0,Tergel Erdeneshagai,1688.0,413.0,409.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,324.0,174.0,24.0,2.0
353.0,Saikhanbileg Ankhbayar,1689.0,424.0,377.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,346.0,174.0,24.0,2.0
354.0,Nomuntugs Battuvshin (Баттүвшин Номунтөгс),1693.0,322.0,298.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,531.0,174.0,24.0,2.0
355.0,Temuun Idermunkh,1696.0,443.0,284.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,427.0,174.0,24.0,2.0
356.0,Sanchirbold Enkhbayasgalan,1700.0,356.0,436.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,366.0,174.0,24.0,2.0
357.0,Tuguldur Dorj,1707.0,360.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,141.0,174.0,24.0,2.0
358.0,Narangarav Enkh-Amar,1708.0,481.0,318.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,367.0,174.0,24.0,2.0
359.0,Chinbolor Amarsaikhan (Амарсайхан Чинболор),1709.0,417.0,421.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,329.0,174.0,24.0,2.0
360.0,Telmuun Erdene-Ochir (Эрдэнэ-Очир Тэлмүүн),1711.0,326.0,292.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
360.0,Mandakh Javkhlan,1711.0,591.0,333.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,305.0,114.0,24.0,2.0
362.0,Otgonbat Bayaraa,1717.0,600.0,363.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,212.0,174.0,24.0,2.0
362.0,Erdenebayar Baskhuu,1717.0,320.0,304.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
362.0,Munkh-Iveel Munkhbat,1717.0,325.0,299.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
362.0,Yesukhei Sukhbat,1717.0,368.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,143.0,174.0,24.0,2.0
366.0,Amarjargal Monkh-Amar,1721.0,579.0,502.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,126.0,146.0,24.0,2.0
367.0,Ayushtseren Khash-Erdene,1723.0,54.0,664.0,40.0,51.0,17.0,10.0,21.0,10.0,46.0,29.0,30.0,551.0,174.0,24.0,2.0
368.0,Udval Erdene-Ochir,1724.0,420.0,432.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,330.0,174.0,24.0,2.0
369.0,Enguun Temuulen,1725.0,342.0,481.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,405.0,129.0,24.0,2.0
369.0,Uchral Munkhjargal,1725.0,399.0,383.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,401.0,174.0,24.0,2.0
371.0,Tsagaadai Munkh-Erdene,1726.0,434.0,412.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,338.0,174.0,24.0,2.0
371.0,Boorchi Myagmarjav,1726.0,296.0,337.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
373.0,Mendsaikhan Odonchimeg (Одончимэг Мэндсайхан),1727.0,376.0,258.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
373.0,Sochigen Sainbayar,1727.0,350.0,458.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,377.0,174.0,24.0,2.0
375.0,Tugstuguldur Sansar-Od,1729.0,456.0,390.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,341.0,174.0,24.0,2.0
376.0,Garid Tuguldur,1730.0,494.0,418.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,276.0,174.0,24.0,2.0
377.0,Sod-Erdene Sukhchuluun (Сүхчулуун Сод-эрдэнэ),1735.0,496.0,403.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,294.0,174.0,24.0,2.0
378.0,Khulegtkhan Nyambayar (Нямбаяр Хүлэгтхан),1736.0,482.0,365.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,347.0,174.0,24.0,2.0
379.0,Munkh-Ochir Saikhanbaatar (Сайханбаатар Мөнх-Очир),1738.0,464.0,579.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,153.0,174.0,24.0,2.0
380.0,Buyandelger Khaschuluun (Буяндэлгэр Хасчулуун),1739.0,588.0,306.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,303.0,174.0,24.0,2.0
381.0,Enkhtuvshin Ochirhuyg,1740.0,148.0,664.0,68.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,416.0,174.0,24.0,2.0
382.0,Battumur Enkhtur,1741.0,361.0,287.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
382.0,Khosbayar Zorigtbaatar,1741.0,553.0,547.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,154.0,119.0,24.0,2.0
384.0,Temukhei Tsog,1742.0,518.0,295.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,387.0,174.0,24.0,2.0
385.0,Altangerel Erdenebat,1744.0,238.0,416.0,98.0,51.0,17.0,10.0,21.0,10.0,73.0,29.0,30.0,551.0,174.0,24.0,2.0
386.0,Nyambayar Sukhbat,1749.0,614.0,391.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,25.0,30.0,238.0,142.0,24.0,2.0
387.0,Turbayar Gantulga,1763.0,519.0,474.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,228.0,174.0,24.0,2.0
388.0,Bilguuntur Taivanjargal (Тайванжаргал Билгүүнтөр),1764.0,328.0,343.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
388.0,Tenuun Erdenebat,1764.0,542.0,324.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,356.0,174.0,24.0,2.0
390.0,Bulgan Od-Erdene,1765.0,401.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,260.0,72.0,24.0,2.0
391.0,Lkhamsuren Tserenpuntsag,1767.0,418.0,382.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,425.0,174.0,24.0,2.0
392.0,Munkhtuul Battulga,1771.0,616.0,260.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,353.0,174.0,24.0,2.0
393.0,Zolbayar Chinzorig (Чинзориг Золбаяр),1777.0,441.0,449.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,345.0,174.0,24.0,2.0
393.0,Tuvdenjamiyan Munkhbayar,1777.0,471.0,262.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,502.0,174.0,24.0,2.0
395.0,Munkhbayar Chimedregzen (Чимэдрэгзэн Мөнхбаяр),1780.0,343.0,344.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
395.0,Tserenpuntsag Tudew,1780.0,95.0,664.0,31.0,51.0,17.0,10.0,16.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
397.0,Barkhas Erdenebat (Эрдэнэбат Бархас),1783.0,549.0,532.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,160.0,174.0,24.0,2.0
398.0,Unumunkh Baatarkhuu,1785.0,587.0,415.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,241.0,174.0,24.0,2.0
398.0,Anudari Nyamsuren,1785.0,801.0,356.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,86.0,174.0,24.0,2.0
400.0,Odbilegt Batkholboo (Батхолбоо Одбилэгт),1786.0,490.0,549.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,205.0,174.0,24.0,2.0
401.0,Enkhriishagai Bayannamar,1788.0,467.0,379.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,400.0,174.0,24.0,2.0
402.0,Zuulun Enkhtuya (Энхтуяа Зөөлөн),1789.0,327.0,523.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,397.0,174.0,24.0,2.0
403.0,Tugsjargal Ganbat,1790.0,459.0,420.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,369.0,174.0,24.0,2.0
403.0,Badamtseren Uuganbayar,1790.0,478.0,428.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,342.0,174.0,24.0,2.0
405.0,Garid-Ochir Batsaikhan (Батсайхан Гарьд-Очир),1791.0,390.0,308.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
406.0,Uran-Ukhaan Purevdorj,1794.0,728.0,426.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,137.0,135.0,24.0,2.0
407.0,Amarsaikhan Achit,1795.0,412.0,369.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,472.0,174.0,24.0,2.0
407.0,Idermunkh Nymtsogoo (Нямцогоо Идэрмөнх),1795.0,351.0,393.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,509.0,174.0,24.0,2.0
409.0,Bat-Itgel Duger,1800.0,430.0,477.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,351.0,174.0,24.0,2.0
410.0,Tugstsogt Amarmend,1804.0,457.0,423.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,386.0,170.0,24.0,2.0
411.0,Baasantsogt Ariunsaikhan,1805.0,116.0,664.0,38.0,43.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
411.0,Dulguun Enkhbold,1805.0,93.0,664.0,53.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
413.0,Ochir-Erdene Naidantuvshin,1807.0,404.0,528.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,333.0,174.0,24.0,2.0
414.0,Munkh-Ochir Munkhjargal,1812.0,454.0,401.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,415.0,174.0,24.0,2.0
415.0,Molor Ganjoloo,1818.0,801.0,226.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,249.0,174.0,24.0,2.0
416.0,Enkhsanaa Enkhbayar,1821.0,427.0,301.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
416.0,Erdembayar Otgontseveen,1821.0,636.0,487.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,156.0,174.0,24.0,2.0
416.0,Agiimaa Baatarkhuu (Баатархүү Агиймаа),1821.0,439.0,289.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
419.0,Munkhsuld Bayambazul,1823.0,398.0,332.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
420.0,Esunbileg Bilguun (Билгүүн Есөнбилэг),1824.0,406.0,325.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
421.0,Tanan Ochir,1828.0,468.0,328.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,490.0,174.0,24.0,2.0
422.0,Purevsuren Baatarsuren,1829.0,336.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,287.0,174.0,24.0,2.0
423.0,Batnachin Batsaikhan (Батсайхан Батначин),1831.0,378.0,360.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
424.0,Ulzii-Orshikh Ariunbaatar,1833.0,480.0,260.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
425.0,Tsolmon Erelkhegbaatar,1836.0,340.0,403.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
426.0,Irmuunbadrakh Ganbayar,1837.0,530.0,413.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,374.0,152.0,24.0,2.0
427.0,Batbayar Dogsom,1839.0,82.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
427.0,Tuvshinbayar Tugsbold (Төгсболд Түвшинбаяр),1839.0,279.0,467.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
429.0,Ninjin Otgon-Erdene,1840.0,622.0,227.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,450.0,173.0,24.0,2.0
430.0,Sainjargal Molomjamts,1843.0,120.0,664.0,64.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
431.0,Munkhjin Jargalsaikhan,1845.0,552.0,359.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,392.0,174.0,24.0,2.0
432.0,Misheel Boroo,1846.0,386.0,401.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,517.0,174.0,24.0,2.0
433.0,Munkh-Erdene Lhagvasuren,1849.0,142.0,664.0,74.0,51.0,17.0,10.0,21.0,10.0,50.0,29.0,30.0,551.0,174.0,24.0,2.0
434.0,Och-Erdene Erdenebulgan,1850.0,463.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,238.0,117.0,24.0,2.0
434.0,Tsolmonbaatar Khureltsetseg,1850.0,525.0,596.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,187.0,174.0,24.0,2.0
436.0,Ijil-Erdene Shatarkhuu,1852.0,453.0,396.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,461.0,174.0,24.0,2.0
437.0,Narangaraw Erdenedalai,1854.0,598.0,471.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,263.0,154.0,24.0,2.0
438.0,Tugs-Erdene Tulga,1856.0,637.0,299.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,378.0,174.0,24.0,2.0
438.0,Azjargal Nyamaa,1856.0,445.0,548.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,342.0,153.0,24.0,2.0
440.0,Bilguun Davaatseren,1859.0,448.0,498.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,371.0,174.0,24.0,2.0
441.0,Amar Bat-Yondon,1862.0,515.0,351.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,454.0,174.0,24.0,2.0
441.0,Misheel Battugs,1862.0,483.0,286.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
443.0,Ankhbayar Baasankhuu,1865.0,508.0,517.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,298.0,174.0,24.0,2.0
444.0,Erdenejargal Battsengel (Батцэнгэл Эрдэнэжаргал),1874.0,475.0,306.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
444.0,Tugs-Erdene Dondovdorj (Төгс-Эрдэнэ Дондогдорж),1874.0,392.0,443.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,497.0,174.0,24.0,2.0
444.0,Ochir Lkhagvasuren,1874.0,416.0,545.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,371.0,174.0,24.0,2.0
447.0,Khurtszev Naranmunkh,1875.0,472.0,457.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,404.0,174.0,24.0,2.0
447.0,Anar Burenjargal,1875.0,437.0,345.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
447.0,Ankhbayar Azzaya,1875.0,118.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
450.0,Enkhdalai Batlhagra,1880.0,123.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
450.0,Azjargal Gunbaatar,1880.0,520.0,400.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,418.0,174.0,24.0,2.0
452.0,Enkhjargal Batzaya (Батзаяа Энхжаргал),1883.0,523.0,366.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,452.0,174.0,24.0,2.0
453.0,Badral Zagd (Загд Бадрал),1886.0,289.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,391.0,174.0,24.0,2.0
454.0,Chingun Byambasuren,1888.0,432.0,633.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,281.0,174.0,24.0,2.0
454.0,Ikhtamir Munkhtamir,1888.0,517.0,398.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,431.0,174.0,24.0,2.0
454.0,Chingun Usukhbayar,1888.0,475.0,589.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,282.0,174.0,24.0,2.0
454.0,Tuguldur Myanganbuu,1888.0,131.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
458.0,Tamir Ankhbayar,1889.0,426.0,395.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,526.0,174.0,24.0,2.0
459.0,Hunnu Erdenebayar,1893.0,521.0,441.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,389.0,174.0,24.0,2.0
460.0,Bayart Munkh-Erdene (Мөнх-Эрдэнэ Баярт),1895.0,172.0,664.0,87.0,51.0,17.0,10.0,21.0,10.0,53.0,29.0,30.0,551.0,174.0,24.0,2.0
460.0,Uuganbayar Oyunbaatar,1895.0,138.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
462.0,Taivan-Ertunts Chuluunbaatar (Чулуунбаатар Тайван-Ертөнц),1897.0,465.0,339.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
463.0,Chinguun Gantulga (Гантулга Чингүүн),1899.0,625.0,364.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,368.0,174.0,24.0,2.0
463.0,Nyamkhuu Naranbaatar (Наранбаатар Нямхүү),1899.0,436.0,370.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
465.0,Duurenjargal Altankhuyag,1902.0,145.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
466.0,Temuulen Enkhjargal (Энхжаргал Тэмүүлэн),1904.0,504.0,514.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,344.0,174.0,24.0,2.0
467.0,Namulun Sainduu (Намулун Сайндүү),1907.0,606.0,659.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,100.0,174.0,24.0,2.0
468.0,Sodbilegt Chuluunbaatar,1910.0,458.0,418.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,492.0,174.0,24.0,2.0
469.0,Margadzaya Buyanbadrakh,1915.0,170.0,664.0,86.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
470.0,Tugs-Oyun Tuvshinjargal,1919.0,643.0,504.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,270.0,134.0,24.0,2.0
471.0,Yesugen Buyanbadrakh,1922.0,450.0,506.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,424.0,174.0,24.0,2.0
472.0,Anand Erdene-Ochir,1924.0,531.0,341.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,510.0,174.0,24.0,2.0
472.0,Namuunbaigali Damdinsuren,1924.0,455.0,424.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,503.0,174.0,24.0,2.0
472.0,Tserentogtokh Zolzaya,1924.0,470.0,447.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,465.0,174.0,24.0,2.0
