Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,333mbf
122.0,Sandeed Waris,995.0,144.0,119.0,127.0,64.0,25.0,17.0,19.0,17.0,105.0,7.0,59.0,135.0,120.0,33.0,2.0,2.0
123.0,Towhidun Nobi,998.0,9.0,297.0,3.0,8.0,25.0,17.0,19.0,17.0,203.0,7.0,2.0,234.0,120.0,33.0,2.0,2.0
124.0,Deepro Diganto,1000.0,68.0,140.0,51.0,25.0,10.0,10.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
125.0,Rakibul Kabir,1005.0,124.0,138.0,144.0,64.0,25.0,17.0,19.0,17.0,129.0,7.0,59.0,194.0,31.0,33.0,2.0,2.0
126.0,Tamjid Ul Athar,1006.0,215.0,45.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,34.0,120.0,33.0,2.0,2.0
127.0,Hasin Ryhan,1007.0,154.0,190.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,45.0,26.0,33.0,2.0,2.0
128.0,Kazi Radman Sheesh,1020.0,191.0,162.0,95.0,64.0,25.0,17.0,19.0,17.0,161.0,7.0,59.0,138.0,28.0,33.0,2.0,2.0
129.0,Darul Zinan,1022.0,83.0,140.0,144.0,64.0,25.0,17.0,19.0,17.0,156.0,7.0,59.0,145.0,109.0,33.0,2.0,2.0
130.0,Mohammad Mehrab Hossain,1023.0,103.0,142.0,85.0,64.0,25.0,17.0,19.0,17.0,94.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
131.0,Ha-Mim Bin Haroon,1033.0,171.0,110.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,40.0,120.0,33.0,2.0,2.0
132.0,Muadh Osman,1034.0,242.0,117.0,144.0,64.0,25.0,17.0,19.0,17.0,178.0,7.0,59.0,14.0,94.0,33.0,2.0,2.0
133.0,Muhtasim Uzzaman,1047.0,125.0,173.0,106.0,64.0,25.0,17.0,19.0,17.0,155.0,7.0,59.0,123.0,120.0,33.0,2.0,2.0
133.0,Tahmid Razeen Haque,1047.0,259.0,112.0,144.0,64.0,25.0,17.0,19.0,17.0,153.0,7.0,59.0,51.0,83.0,33.0,2.0,2.0
135.0,Fathoor Rabbani Chisty,1055.0,96.0,136.0,144.0,64.0,25.0,17.0,19.0,17.0,136.0,7.0,59.0,178.0,120.0,33.0,2.0,2.0
136.0,Ayan Abrar,1056.0,55.0,297.0,144.0,9.0,25.0,17.0,19.0,17.0,16.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
137.0,Mohammad Fazle Elahi,1058.0,141.0,174.0,52.0,30.0,21.0,13.0,19.0,17.0,137.0,7.0,59.0,234.0,117.0,33.0,2.0,2.0
138.0,Mustakim Fil Umar,1062.0,240.0,33.0,144.0,64.0,25.0,17.0,19.0,13.0,143.0,7.0,59.0,141.0,120.0,33.0,2.0,2.0
139.0,Redwan Reza,1073.0,137.0,149.0,93.0,64.0,25.0,17.0,19.0,17.0,99.0,7.0,59.0,230.0,120.0,33.0,2.0,2.0
140.0,Dewan Nazmun Nur,1075.0,115.0,297.0,47.0,64.0,25.0,17.0,4.0,17.0,149.0,7.0,26.0,150.0,120.0,33.0,2.0,2.0
140.0,Faisal Bin Mozid,1075.0,276.0,120.0,129.0,64.0,25.0,17.0,19.0,17.0,183.0,7.0,59.0,50.0,72.0,33.0,2.0,2.0
142.0,Tanvirul huque Saad,1078.0,50.0,297.0,75.0,64.0,25.0,17.0,19.0,17.0,57.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
142.0,Nagib Hassan,1078.0,207.0,199.0,82.0,64.0,25.0,17.0,19.0,17.0,145.0,7.0,17.0,122.0,120.0,33.0,2.0,2.0
144.0,Arash Zuhayr Udoy,1081.0,107.0,297.0,33.0,39.0,25.0,17.0,19.0,17.0,70.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
145.0,Muntasirul Hoque,1084.0,232.0,101.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,67.0,120.0,5.0,2.0,2.0
145.0,Mahin Muntakim,1084.0,207.0,187.0,144.0,64.0,25.0,17.0,19.0,17.0,154.0,7.0,46.0,128.0,52.0,13.0,2.0,2.0
147.0,Fahim Faisal Aurnob,1085.0,218.0,159.0,126.0,64.0,25.0,17.0,19.0,17.0,135.0,7.0,59.0,139.0,71.0,25.0,2.0,2.0
148.0,Faias Hossain Omio,1093.0,129.0,146.0,99.0,49.0,25.0,17.0,19.0,17.0,203.0,7.0,27.0,234.0,84.0,33.0,2.0,2.0
148.0,Asif Ahmed,1093.0,43.0,242.0,144.0,64.0,25.0,17.0,19.0,17.0,65.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
150.0,Atreyee Ahsan,1094.0,254.0,109.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,19.0,120.0,33.0,2.0,2.0
150.0,Wasif Haider Khan,1094.0,133.0,163.0,144.0,64.0,25.0,17.0,19.0,17.0,55.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
152.0,Mohammad Navid Newaz,1101.0,227.0,113.0,103.0,59.0,25.0,17.0,19.0,17.0,172.0,7.0,59.0,126.0,120.0,33.0,2.0,2.0
152.0,Arman Ferdous,1101.0,20.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,41.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
154.0,Saik Anam Joaddar Siam,1102.0,97.0,198.0,107.0,64.0,25.0,17.0,19.0,17.0,101.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
155.0,Muntashir Mamun Timu,1108.0,194.0,180.0,117.0,63.0,25.0,17.0,19.0,17.0,73.0,7.0,59.0,203.0,97.0,33.0,2.0,2.0
156.0,Samujjal Shabib Ador,1111.0,155.0,128.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,116.0,120.0,33.0,2.0,2.0
157.0,Mirza Angon,1112.0,110.0,174.0,142.0,64.0,25.0,17.0,19.0,17.0,87.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
158.0,Arshad Amin Nasif,1113.0,35.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,103.0,7.0,59.0,169.0,120.0,33.0,2.0,2.0
159.0,Mushfiq Bin Mahmud Khan,1121.0,190.0,50.0,79.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
160.0,Md Tahsan Islam,1122.0,63.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,19.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
161.0,Auntik Deepro Shameem Riddhi,1125.0,285.0,118.0,114.0,64.0,25.0,17.0,19.0,17.0,189.0,7.0,59.0,82.0,92.0,33.0,2.0,2.0
162.0,Md Wasif Islam Chowdhury,1130.0,286.0,129.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,22.0,101.0,33.0,2.0,2.0
