Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,333mbf
129.0,Arian Rezaee,1358.0,367.0,67.0,214.0,123.0,26.0,22.0,33.0,47.0,231.0,36.0,59.0,68.0,31.0,23.0,2.0,9.0
130.0,Mohammadmahdi Ammarloo (محمد مهدی عمارلو),1359.0,53.0,83.0,256.0,123.0,26.0,22.0,33.0,47.0,92.0,36.0,13.0,407.0,134.0,23.0,2.0,9.0
131.0,Mehdi Ghaderi (مهدی قادری),1363.0,171.0,193.0,256.0,123.0,26.0,22.0,33.0,47.0,168.0,6.0,59.0,91.0,134.0,23.0,2.0,9.0
132.0,Mohammad Babamahmoudi (محمد بابامحمودی),1364.0,137.0,197.0,61.0,54.0,26.0,22.0,26.0,47.0,124.0,36.0,59.0,407.0,134.0,23.0,2.0,9.0
133.0,Ali Mozafari (علی مظفری),1366.0,206.0,33.0,256.0,123.0,26.0,22.0,33.0,47.0,141.0,36.0,59.0,216.0,134.0,23.0,2.0,9.0
134.0,Mohammad Mahdi Gheidi (محمد مهدی قیدی),1371.0,207.0,229.0,131.0,104.0,26.0,22.0,33.0,47.0,136.0,36.0,59.0,173.0,134.0,23.0,2.0,9.0
134.0,Mostafa Saeedi (مصطفی سعیدی),1371.0,108.0,192.0,219.0,123.0,26.0,22.0,33.0,47.0,70.0,36.0,59.0,268.0,134.0,23.0,2.0,9.0
136.0,Mehran Shakarami (مهران شاکرمی),1377.0,143.0,100.0,109.0,123.0,26.0,22.0,33.0,47.0,104.0,36.0,59.0,407.0,134.0,23.0,2.0,9.0
137.0,Amirhossein Ahmadi (امیرحسین احمدی),1380.0,194.0,53.0,102.0,123.0,26.0,22.0,33.0,47.0,110.0,36.0,59.0,407.0,134.0,23.0,2.0,9.0
138.0,Ali Sharifi (علی شریفی),1383.0,172.0,110.0,90.0,123.0,26.0,22.0,33.0,47.0,90.0,36.0,59.0,407.0,134.0,23.0,2.0,9.0
