Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,333mbf
83.0,Hassan Jassem Hajeya,337.0,73.0,73.0,28.0,9.0,7.0,3.0,9.0,7.0,29.0,11.0,15.0,45.0,22.0,3.0,3.0
84.0,Yousef Mohammed Ahmed Altulaihi,338.0,74.0,73.0,28.0,9.0,7.0,3.0,9.0,7.0,29.0,11.0,15.0,45.0,22.0,3.0,3.0
85.0,Sawsan Dashti,339.0,75.0,73.0,28.0,9.0,7.0,3.0,9.0,7.0,29.0,11.0,15.0,45.0,22.0,3.0,3.0
86.0,Saud Almatrood,340.0,86.0,63.0,28.0,9.0,7.0,3.0,9.0,7.0,29.0,11.0,15.0,45.0,22.0,3.0,3.0
86.0,Taibah Alhelal,340.0,76.0,73.0,28.0,9.0,7.0,3.0,9.0,7.0,29.0,11.0,15.0,45.0,22.0,3.0,3.0
88.0,Lora Abdulrahman Alessa,346.0,89.0,66.0,28.0,9.0,7.0,3.0,9.0,7.0,29.0,11.0,15.0,45.0,22.0,3.0,3.0
89.0,Meshari Alaskari,348.0,84.0,73.0,28.0,9.0,7.0,3.0,9.0,7.0,29.0,11.0,15.0,45.0,22.0,3.0,3.0
89.0,Fatemah Alsaleh,348.0,103.0,73.0,28.0,9.0,5.0,3.0,9.0,7.0,29.0,5.0,4.0,45.0,22.0,3.0,3.0
91.0,Abdulaziz Mohammad Alhendal,349.0,85.0,73.0,28.0,9.0,7.0,3.0,9.0,7.0,29.0,11.0,15.0,45.0,22.0,3.0,3.0
92.0,Norah Al Amirah,352.0,88.0,73.0,28.0,9.0,7.0,3.0,9.0,7.0,29.0,11.0,15.0,45.0,22.0,3.0,3.0
93.0,Fatema Alwael,354.0,90.0,73.0,28.0,9.0,7.0,3.0,9.0,7.0,29.0,11.0,15.0,45.0,22.0,3.0,3.0
93.0,Anwar Khalid Alawadi,354.0,96.0,67.0,28.0,9.0,7.0,3.0,9.0,7.0,29.0,11.0,15.0,45.0,22.0,3.0,3.0
95.0,Alnoor Jaber Akbar,355.0,91.0,73.0,28.0,9.0,7.0,3.0,9.0,7.0,29.0,11.0,15.0,45.0,22.0,3.0,3.0
96.0,Yahya Mohammad Almuzaini,356.0,92.0,73.0,28.0,9.0,7.0,3.0,9.0,7.0,29.0,11.0,15.0,45.0,22.0,3.0,3.0
97.0,Mariam Saleem,357.0,93.0,73.0,28.0,9.0,7.0,3.0,9.0,7.0,29.0,11.0,15.0,45.0,22.0,3.0,3.0
98.0,Deema Alsaqabi,358.0,94.0,73.0,28.0,9.0,7.0,3.0,9.0,7.0,29.0,11.0,15.0,45.0,22.0,3.0,3.0
99.0,Fatma Ali,359.0,95.0,73.0,28.0,9.0,7.0,3.0,9.0,7.0,29.0,11.0,15.0,45.0,22.0,3.0,3.0
100.0,Mohammad Redha Almosawi,361.0,97.0,73.0,28.0,9.0,7.0,3.0,9.0,7.0,29.0,11.0,15.0,45.0,22.0,3.0,3.0
100.0,Abdulaziz Nawaf Alebraheem,361.0,99.0,71.0,28.0,9.0,7.0,3.0,9.0,7.0,29.0,11.0,15.0,45.0,22.0,3.0,3.0
100.0,Ali Emad Al-Mutawa,361.0,101.0,69.0,28.0,9.0,7.0,3.0,9.0,7.0,29.0,11.0,15.0,45.0,22.0,3.0,3.0
103.0,Ahmad Meshari Alali,362.0,98.0,73.0,28.0,9.0,7.0,3.0,9.0,7.0,29.0,11.0,15.0,45.0,22.0,3.0,3.0
104.0,Salma Emad Al-Mutawa,363.0,102.0,70.0,28.0,9.0,7.0,3.0,9.0,7.0,29.0,11.0,15.0,45.0,22.0,3.0,3.0
105.0,Dhari Osama Al-Sultan,364.0,100.0,73.0,28.0,9.0,7.0,3.0,9.0,7.0,29.0,11.0,15.0,45.0,22.0,3.0,3.0
106.0,Muneerah Almutairi,366.0,103.0,72.0,28.0,9.0,7.0,3.0,9.0,7.0,29.0,11.0,15.0,45.0,22.0,3.0,3.0
