Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,333mbf
53.0,Igor Bjelić,557.0,77.0,69.0,67.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,41.0,26.0,32.0,2.0,4.0
54.0,Uroš Dinić,560.0,52.0,61.0,25.0,12.0,16.0,12.0,11.0,13.0,30.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
55.0,Mario Burovic,563.0,58.0,55.0,30.0,44.0,16.0,12.0,11.0,13.0,22.0,13.0,15.0,135.0,97.0,36.0,2.0,4.0
56.0,Aleksa Kijanović,569.0,64.0,58.0,23.0,18.0,15.0,11.0,11.0,13.0,37.0,13.0,41.0,126.0,97.0,36.0,2.0,4.0
57.0,Nenad Đokić,577.0,36.0,41.0,29.0,16.0,7.0,7.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
58.0,Stefan Janic,586.0,88.0,49.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,27.0,58.0,38.0,21.0,2.0,4.0
59.0,Roland Kovács,589.0,53.0,87.0,51.0,37.0,16.0,12.0,11.0,13.0,23.0,13.0,41.0,109.0,97.0,20.0,2.0,4.0
60.0,Gradimir Radojević,592.0,10.0,81.0,26.0,44.0,16.0,12.0,3.0,13.0,89.0,13.0,41.0,135.0,67.0,36.0,2.0,4.0
61.0,Danilo Milenković,595.0,46.0,127.0,47.0,24.0,12.0,12.0,11.0,13.0,43.0,13.0,20.0,113.0,72.0,36.0,2.0,4.0
62.0,Dejan Bunoš,599.0,67.0,81.0,44.0,44.0,16.0,12.0,11.0,13.0,53.0,13.0,41.0,65.0,97.0,36.0,2.0,4.0
63.0,Vuk Perović,607.0,72.0,93.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,39.0,21.0,36.0,2.0,4.0
64.0,Dušan Milovanović,636.0,94.0,106.0,64.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,69.0,22.0,36.0,2.0,4.0
64.0,Martin Červeny,636.0,44.0,36.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,77.0,97.0,36.0,2.0,4.0
